t,I,S,R
0.64,1.74489,998.149,0.106416
0.65,1.76012,998.131,0.108591
0.66,1.77549,998.114,0.110785
0.67,1.79099,998.096,0.112999
0.68,1.80663,998.078,0.115231
0.69,1.8224,998.06,0.117483
0.7,1.83831,998.042,0.119755
0.71,1.85436,998.024,0.122046
0.72,1.87055,998.005,0.124357
0.73,1.88688,997.986,0.126688
0.74,1.90335,997.968,0.12904
0.75,1.91997,997.949,0.131412
0.76,1.93673,997.929,0.133804
0.77,1.95363,997.91,0.136218
0.78,1.97069,997.891,0.138652
0.79,1.98789,997.871,0.141108
0.8,2.00524,997.851,0.143585
0.81,2.02274,997.831,0.146084
0.82,2.0404,997.811,0.148604
0.83,2.05821,997.791,0.151146
0.84,2.07617,997.77,0.153711
0.85,2.09429,997.749,0.156297
0.86,2.11257,997.729,0.158906
0.87,2.13101,997.707,0.161538
0.88,2.1496,997.686,0.164193
0.89,2.16836,997.665,0.166871
0.9,2.18729,997.643,0.169572
0.91,2.20637,997.621,0.172297
0.92,2.22563,997.599,0.175045
0.93,2.24505,997.577,0.177818
0.94,2.26464,997.555,0.180614
0.95,2.2844,997.532,0.183435
0.96,2.30433,997.509,0.18628
0.97,2.32444,997.486,0.18915
0.98,2.34472,997.463,0.192045
0.99,2.36517,997.44,0.194965
1,2.38581,997.416,0.197911
1.01,2.40662,997.392,0.200882
1.02,2.42762,997.369,0.203879
1.03,2.44879,997.344,0.206903
1.04,2.47016,997.32,0.209952
1.05,2.4917,997.295,0.213028
1.06,2.51344,997.27,0.216131
1.07,2.53536,997.245,0.219261
1.08,2.55748,997.22,0.222418
1.09,2.57978,997.195,0.225602
1.1,2.60229,997.169,0.228814
1.11,2.62498,997.143,0.232055
1.12,2.64788,997.117,0.235323
1.13,2.67097,997.09,0.23862
1.14,2.69426,997.064,0.241945
1.15,2.71776,997.037,0.2453
1.16,2.74146,997.01,0.248683
1.17,2.76536,996.983,0.252096
1.18,2.78948,996.955,0.255539
1.19,2.8138,996.927,0.259011
1.2,2.83833,996.899,0.262514
1.21,2.86308,996.871,0.266048
1.22,2.88804,996.842,0.269612
1.23,2.91322,996.814,0.273207
1.24,2.93862,996.785,0.276833
1.25,2.96424,996.755,0.280491
1.26,2.99008,996.726,0.284181
1.27,3.01614,996.696,0.287903
1.28,3.04244,996.666,0.291657
1.29,3.06896,996.636,0.295444
1.3,3.09571,996.605,0.299263
1.31,3.12269,996.574,0.303116
1.32,3.14991,996.543,0.307003
1.33,3.17736,996.512,0.310923
1.34,3.20505,996.48,0.314878
1.35,3.23298,996.448,0.318867
1.36,3.26115,996.416,0.32289
1.37,3.28957,996.383,0.326949
1.38,3.31824,996.351,0.331042
1.39,3.34715,996.318,0.335172
1.4,3.37631,996.284,0.339337
1.41,3.40573,996.251,0.343539
1.42,3.4354,996.217,0.347777
1.43,3.46533,996.183,0.352052
1.44,3.49552,996.148,0.356364
1.45,3.52598,996.113,0.360713
1.46,3.55669,996.078,0.365101
1.47,3.58767,996.043,0.369526
1.48,3.61892,996.007,0.37399
1.49,3.65044,995.971,0.378493
1.5,3.68224,995.935,0.383035
1.51,3.71431,995.898,0.387617
1.52,3.74666,995.861,0.392238
1.53,3.77928,995.824,0.3969
1.54,3.81219,995.786,0.401602
1.55,3.84539,995.748,0.406345
1.56,3.87887,995.71,0.411129
1.57,3.91265,995.671,0.415955
1.58,3.94671,995.632,0.420822
1.59,3.98108,995.593,0.425732
1.6,4.01573,995.554,0.430685
1.61,4.05069,995.514,0.435681
1.62,4.08596,995.473,0.44072
1.63,4.12152,995.433,0.445803
1.64,4.1574,995.392,0.45093
1.65,4.19358,995.35,0.456102
1.66,4.23008,995.309,0.461318
1.67,4.2669,995.267,0.46658
1.68,4.30403,995.224,0.471888
1.69,4.34148,995.181,0.477242
1.7,4.37926,995.138,0.482642
1.71,4.41737,995.095,0.48809
1.72,4.4558,995.051,0.493584
1.73,4.49457,995.006,0.499126
1.74,4.53368,994.962,0.504717
1.75,4.57312,994.917,0.510356
1.76,4.6129,994.871,0.516044
1.77,4.65303,994.825,0.521782
1.78,4.6935,994.779,0.527569
1.79,4.73432,994.732,0.533406
1.8,4.7755,994.685,0.539295
1.81,4.81703,994.638,0.545234
1.82,4.85892,994.59,0.551225
1.83,4.90117,994.542,0.557268
1.84,4.94379,994.493,0.563364
1.85,4.98678,994.444,0.569512
1.86,5.03013,994.394,0.575714
1.87,5.07386,994.344,0.58197
1.88,5.11797,994.294,0.58828
1.89,5.16246,994.243,0.594644
1.9,5.20734,994.192,0.601064
1.91,5.2526,994.14,0.60754
1.92,5.29825,994.088,0.614072
1.93,5.3443,994.035,0.620661
1.94,5.39074,993.982,0.627307
1.95,5.43759,993.928,0.63401
1.96,5.48484,993.874,0.640772
1.97,5.53249,993.82,0.647593
1.98,5.58056,993.765,0.654472
1.99,5.62904,993.71,0.661412
2,5.67794,993.654,0.668411
2.01,5.72726,993.597,0.675471
2.02,5.77701,993.54,0.682593
2.03,5.82719,993.483,0.689776
2.04,5.87779,993.425,0.697022
2.05,5.92884,993.367,0.704331
2.06,5.98032,993.308,0.711702
2.07,6.03225,993.249,0.719138
2.08,6.08463,993.189,0.726639
2.09,6.13745,993.128,0.734204
2.1,6.19073,993.067,0.741835
2.11,6.24447,993.006,0.749532
2.12,6.29867,992.944,0.757296
2.13,6.35334,992.882,0.765128
2.14,6.40848,992.818,0.773027
2.15,6.4641,992.755,0.780994
2.16,6.52019,992.691,0.789031
2.17,6.57676,992.626,0.797138
2.18,6.63383,992.561,0.805314
2.19,6.69138,992.495,0.813562
2.2,6.74943,992.429,0.821881
2.21,6.80797,992.362,0.830272
2.22,6.86702,992.294,0.838736
2.23,6.92658,992.226,0.847273
2.24,6.98665,992.157,0.855884
2.25,7.04723,992.088,0.86457
2.26,7.10834,992.018,0.873331
2.27,7.16997,991.948,0.882168
2.28,7.23213,991.877,0.891081
2.29,7.29482,991.805,0.900072
2.3,7.35806,991.733,0.90914
2.31,7.42183,991.66,0.918288
2.32,7.48615,991.586,0.927514
2.33,7.55103,991.512,0.93682
2.34,7.61646,991.437,0.946207
2.35,7.68245,991.362,0.955675
2.36,7.74901,991.286,0.965225
2.37,7.81614,991.209,0.974857
2.38,7.88384,991.132,0.984573
2.39,7.95212,991.054,0.994373
2.4,8.02099,990.975,1.00426
2.41,8.09045,990.895,1.01423
2.42,8.16051,990.815,1.02429
2.43,8.23116,990.734,1.03443
2.44,8.30242,990.653,1.04466
2.45,8.37429,990.571,1.05498
2.46,8.44678,990.488,1.06539
2.47,8.51988,990.404,1.07589
2.48,8.59362,990.32,1.08648
2.49,8.66798,990.235,1.09716
2.5,8.74298,990.149,1.10794
2.51,8.81862,990.063,1.1188
2.52,8.8949,989.975,1.12976
2.53,8.97184,989.887,1.14082
2.54,9.04944,989.799,1.15197
2.55,9.1277,989.709,1.16322
2.56,9.20663,989.619,1.17456
2.57,9.28623,989.528,1.18601
2.58,9.36651,989.436,1.19755
2.59,9.44748,989.343,1.20919
2.6,9.52914,989.25,1.22093
2.61,9.61149,989.156,1.23278
2.62,9.69455,989.061,1.24472
2.63,9.77832,988.965,1.25677
2.64,9.8628,988.868,1.26892
2.65,9.948,988.771,1.28118
2.66,10.0339,988.673,1.29355
2.67,10.1206,988.573,1.30602
2.68,10.208,988.473,1.31859
2.69,10.2961,988.373,1.33128
2.7,10.385,988.271,1.34408
2.71,10.4747,988.168,1.35698
2.72,10.5651,988.065,1.37
2.73,10.6563,987.961,1.38313
2.74,10.7482,987.855,1.39638
2.75,10.841,987.749,1.40973
2.76,10.9345,987.642,1.42321
2.77,11.0288,987.534,1.4368
2.78,11.124,987.426,1.4505
2.79,11.2199,987.316,1.46433
2.8,11.3166,987.205,1.47827
2.81,11.4142,987.093,1.49233
2.82,11.5126,986.981,1.50652
2.83,11.6119,986.867,1.52083
2.84,11.7119,986.753,1.53526
2.85,11.8129,986.637,1.54981
2.86,11.9146,986.521,1.56449
2.87,12.0173,986.403,1.5793
2.88,12.1208,986.285,1.59423
2.89,12.2252,986.166,1.60929
2.9,12.3305,986.045,1.62449
2.91,12.4367,985.924,1.63981
2.92,12.5437,985.801,1.65526
2.93,12.6517,985.677,1.67085
2.94,12.7606,985.553,1.68657
2.95,12.8704,985.427,1.70243
2.96,12.9811,985.3,1.71842
2.97,13.0928,985.173,1.73455
2.98,13.2054,985.044,1.75082
2.99,13.319,984.914,1.76723
3,13.4335,984.783,1.78378
3.01,13.549,984.65,1.80048
3.02,13.6655,984.517,1.81731
3.03,13.783,984.383,1.83429
3.04,13.9014,984.247,1.85142
3.05,14.0209,984.11,1.86869
3.06,14.1413,983.973,1.88612
3.07,14.2628,983.834,1.90369
3.08,14.3853,983.693,1.92141
3.09,14.5088,983.552,1.93929
3.1,14.6334,983.409,1.95731
3.11,14.759,983.266,1.9755
3.12,14.8857,983.12,1.99384
3.13,15.0134,982.974,2.01233
3.14,15.1422,982.827,2.03099
3.15,15.2721,982.678,2.0498
3.16,15.4031,982.528,2.06878
3.17,15.5352,982.377,2.08792
3.18,15.6684,982.224,2.10722
3.19,15.8027,982.071,2.12669
3.2,15.9381,981.916,2.14632
3.21,16.0747,981.759,2.16613
3.22,16.2124,981.601,2.1861
3.23,16.3513,981.442,2.20624
3.24,16.4913,981.282,2.22656
3.25,16.6326,981.12,2.24705
3.26,16.775,980.957,2.26772
3.27,16.9185,980.793,2.28856
3.28,17.0633,980.627,2.30958
3.29,17.2093,980.46,2.33078
3.3,17.3565,980.291,2.35216
3.31,17.505,980.121,2.37373
3.32,17.6547,979.95,2.39548
3.33,17.8056,979.777,2.41741
3.34,17.9578,979.603,2.43954
3.35,18.1113,979.427,2.46185
3.36,18.266,979.25,2.48435
3.37,18.4221,979.071,2.50705
3.38,18.5794,978.891,2.52993
3.39,18.7381,978.709,2.55302
3.4,18.898,978.526,2.5763
3.41,19.0593,978.341,2.59978
3.42,19.222,978.155,2.62346
3.43,19.386,977.967,2.64734
3.44,19.5513,977.777,2.67142
3.45,19.718,977.586,2.69572
3.46,19.8862,977.394,2.72021
3.47,20.0557,977.199,2.74492
3.48,20.2266,977.004,2.76984
3.49,20.3989,976.806,2.79497
3.5,20.5727,976.607,2.82031
3.51,20.7479,976.406,2.84587
3.52,20.9245,976.204,2.87165
3.53,21.1026,976,2.89764
3.54,21.2822,975.794,2.92386
3.55,21.4633,975.586,2.9503
3.56,21.6458,975.377,2.97696
3.57,21.8299,975.166,3.00386
3.58,22.0155,974.954,3.03098
3.59,22.2026,974.739,3.05833
3.6,22.3913,974.523,3.08591
3.61,22.5815,974.305,3.11373
3.62,22.7733,974.085,3.14178
3.63,22.9667,973.863,3.17008
3.64,23.1616,973.64,3.19861
3.65,23.3582,973.414,3.22738
3.66,23.5563,973.187,3.2564
3.67,23.7561,972.958,3.28566
3.68,23.9576,972.727,3.31518
3.69,24.1607,972.494,3.34494
3.7,24.3654,972.26,3.37496
3.71,24.5719,972.023,3.40522
3.72,24.78,971.784,3.43575
3.73,24.9898,971.544,3.46653
3.74,25.2014,971.301,3.49758
3.75,25.4147,971.056,3.52889
3.76,25.6297,970.81,3.56046
3.77,25.8465,970.561,3.5923
3.78,26.065,970.311,3.62441
3.79,26.2854,970.058,3.65679
3.8,26.5075,969.803,3.68944
3.81,26.7314,969.546,3.72237
3.82,26.9572,969.287,3.75558
3.83,27.1848,969.026,3.78907
3.84,27.4142,968.763,3.82284
3.85,27.6455,968.498,3.85689
3.86,27.8787,968.23,3.89123
3.87,28.1138,967.96,3.92587
3.88,28.3508,967.688,3.96079
3.89,28.5897,967.414,3.99601
3.9,28.8305,967.138,4.03152
3.91,29.0733,966.859,4.06734
3.92,29.3181,966.578,4.10345
3.93,29.5648,966.295,4.13987
3.94,29.8136,966.01,4.1766
3.95,30.0643,965.722,4.21363
3.96,30.317,965.432,4.25098
3.97,30.5718,965.14,4.28864
3.98,30.8287,964.845,4.32662
3.99,31.0876,964.547,4.36491
4,31.3486,964.248,4.40353
4.01,31.6117,963.946,4.44247
4.02,31.8769,963.641,4.48174
4.03,32.1442,963.334,4.52134
4.04,32.4137,963.025,4.56127
4.05,32.6853,962.713,4.60153
4.06,32.9591,962.399,4.64213
4.07,33.2351,962.082,4.68307
4.08,33.5134,961.762,4.72435
4.09,33.7938,961.44,4.76598
4.1,34.0764,961.116,4.80796
4.11,34.3614,960.788,4.85029
4.12,34.6485,960.458,4.89297
4.13,34.938,960.126,4.93601
4.14,35.2298,959.791,4.97941
4.15,35.5239,959.453,5.02317
4.16,35.8203,959.112,5.0673
4.17,36.1191,958.769,5.11179
4.18,36.4203,958.423,5.15665
4.19,36.7238,958.074,5.20189
4.2,37.0297,957.723,5.24751
4.21,37.3381,957.368,5.29351
4.22,37.6489,957.011,5.33988
4.23,37.9621,956.651,5.38665
4.24,38.2778,956.288,5.4338
4.25,38.596,955.923,5.48135
4.26,38.9167,955.554,5.52929
4.27,39.24,955.182,5.57763
4.28,39.5657,954.808,5.62637
4.29,39.894,954.43,5.67551
4.3,40.2249,954.05,5.72506
4.31,40.5584,953.667,5.77503
4.32,40.8945,953.28,5.8254
4.33,41.2332,952.891,5.8762
4.34,41.5746,952.498,5.92741
4.35,41.9186,952.102,5.97905
4.36,42.2653,951.704,6.03112
4.37,42.6147,951.302,6.08362
4.38,42.9669,950.897,6.13655
4.39,43.3217,950.488,6.18991
4.4,43.6793,950.077,6.24372
4.41,44.0397,949.662,6.29797
4.42,44.4029,949.244,6.35267
4.43,44.7689,948.823,6.40782
4.44,45.1377,948.399,6.46343
4.45,45.5094,947.971,6.51949
4.46,45.8839,947.54,6.57602
4.47,46.2613,947.106,6.63301
4.48,46.6416,946.668,6.69047
4.49,47.0249,946.227,6.7484
4.5,47.4111,945.782,6.8068
4.51,47.8002,945.334,6.86569
4.52,48.1923,944.883,6.92506
4.53,48.5874,944.428,6.98491
4.54,48.9856,943.969,7.04526
4.55,49.3868,943.507,7.1061
4.56,49.791,943.042,7.16744
4.57,50.1983,942.572,7.22928
4.58,50.6087,942.1,7.29162
4.59,51.0222,941.623,7.35448
4.6,51.4389,941.143,7.41785
4.61,51.8587,940.66,7.48174
4.62,52.2817,940.172,7.54614
4.63,52.7079,939.681,7.61108
4.64,53.1373,939.186,7.67654
4.65,53.5699,938.688,7.74253
4.66,54.0058,938.185,7.80907
4.67,54.445,937.679,7.87614
4.68,54.8875,937.169,7.94376
4.69,55.3332,936.655,8.01193
4.7,55.7823,936.137,8.08065
4.71,56.2348,935.615,8.14993
4.72,56.6907,935.09,8.21977
4.73,57.1499,934.56,8.29017
4.74,57.6126,934.026,8.36115
4.75,58.0787,933.489,8.4327
4.76,58.5482,932.947,8.50483
4.77,59.0213,932.401,8.57755
4.78,59.4978,931.851,8.65085
4.79,59.9779,931.297,8.72474
4.8,60.4615,930.739,8.79923
4.81,60.9486,930.177,8.87431
4.82,61.4394,929.611,8.95001
4.83,61.9337,929.04,9.02631
4.84,62.4317,928.465,9.10322
4.85,62.9333,927.886,9.18076
4.86,63.4386,927.302,9.25891
4.87,63.9476,926.715,9.3377
4.88,64.4602,926.123,9.41711
4.89,64.9766,925.526,9.49717
4.9,65.4968,924.925,9.57786
4.91,66.0207,924.32,9.6592
4.92,66.5484,923.71,9.74119
4.93,67.08,923.096,9.82383
4.94,67.6153,922.478,9.90714
4.95,68.1546,921.854,9.99111
4.96,68.6976,921.227,10.0757
4.97,69.2446,920.594,10.1611
4.98,69.7955,919.957,10.247
4.99,70.3504,919.316,10.3337
5,70.9092,918.67,10.4211
5.01,71.472,918.019,10.5091
5.02,72.0388,917.363,10.5979
5.03,72.6096,916.703,10.6874
5.04,73.1844,916.038,10.7775
5.05,73.7633,915.368,10.8684
5.06,74.3463,914.694,10.96
5.07,74.9334,914.014,11.0523
5.08,75.5247,913.33,11.1454
5.09,76.1201,912.641,11.2392
5.1,76.7196,911.947,11.3337
5.11,77.3234,911.248,11.429
5.12,77.9313,910.544,11.525
5.13,78.5435,909.835,11.6218
5.14,79.1599,909.121,11.7193
5.15,79.7806,908.402,11.8176
5.16,80.4057,907.678,11.9167
5.17,81.035,906.949,12.0165
5.18,81.6686,906.214,12.1171
5.19,82.3066,905.475,12.2185
5.2,82.949,904.73,12.3208
5.21,83.5958,903.98,12.4238
5.22,84.247,903.225,12.5276
5.23,84.9026,902.465,12.6322
5.24,85.5627,901.7,12.7376
5.25,86.2273,900.929,12.8438
5.26,86.8963,900.153,12.9509
5.27,87.5699,899.371,13.0588
5.28,88.248,898.584,13.1676
5.29,88.9307,897.792,13.2771
5.3,89.6179,896.994,13.3876
5.31,90.3098,896.191,13.4988
5.32,91.0063,895.383,13.611
5.33,91.7074,894.569,13.724
5.34,92.4131,893.749,13.8378
5.35,93.1235,892.924,13.9526
5.36,93.8386,892.093,14.0682
5.37,94.5585,891.257,14.1847
5.38,95.283,890.415,14.3022
5.39,96.0123,889.567,14.4205
5.4,96.7464,888.714,14.5397
5.41,97.4853,887.855,14.6598
5.42,98.229,886.99,14.7808
5.43,98.9775,886.12,14.9028
5.44,99.7308,885.244,15.0257
5.45,100.489,884.361,15.1495
5.46,101.252,883.474,15.2743
5.47,102.02,882.58,15.4
5.48,102.793,881.68,15.5267
5.49,103.571,880.775,15.6543
5.5,104.353,879.864,15.7829
5.51,105.141,878.946,15.9125
5.52,105.934,878.023,16.043
5.53,106.732,877.094,16.1745
5.54,107.534,876.159,16.3071
5.55,108.342,875.217,16.4406
5.56,109.155,874.27,16.5751
5.57,109.973,873.317,16.7106
5.58,110.796,872.357,16.8471
5.59,111.624,871.392,16.9847
5.6,112.457,870.42,17.1233
5.61,113.295,869.442,17.2629
5.62,114.139,868.458,17.4036
5.63,114.987,867.468,17.5453
5.64,115.841,866.471,17.688
5.65,116.7,865.468,17.8319
5.66,117.564,864.459,17.9767
5.67,118.433,863.444,18.1227
5.68,119.308,862.422,18.2697
5.69,120.188,861.394,18.4179
5.7,121.073,860.36,18.5671
5.71,121.963,859.32,18.7174
5.72,122.859,858.273,18.8688
5.73,123.76,857.219,19.0213
5.74,124.666,856.159,19.175
5.75,125.577,855.093,19.3297
5.76,126.494,854.02,19.4856
5.77,127.416,852.941,19.6427
5.78,128.344,851.855,19.8008
5.79,129.277,850.763,19.9602
5.8,130.215,849.664,20.1207
5.81,131.158,848.559,20.2823
5.82,132.107,847.447,20.4451
5.83,133.062,846.329,20.6091
5.84,134.022,845.204,20.7743
5.85,134.987,844.072,20.9407
5.86,135.958,842.934,21.1082
5.87,136.934,841.789,21.277
5.88,137.915,840.638,21.447
5.89,138.902,839.48,21.6182
5.9,139.895,838.315,21.7906
5.91,140.893,837.143,21.9643
5.92,141.896,835.965,22.1392
5.93,142.905,834.78,22.3153
5.94,143.919,833.588,22.4927
5.95,144.939,832.39,22.6714
5.96,145.964,831.185,22.8513
5.97,146.995,829.973,23.0325
5.98,148.031,828.754,23.2149
5.99,149.073,827.528,23.3987
6,150.12,826.296,23.5837
6.01,151.173,825.057,23.7701
6.02,152.231,823.811,23.9577
6.03,153.295,822.558,24.1467
6.04,154.364,821.299,24.3369
6.05,155.439,820.032,24.5285
6.06,156.52,818.759,24.7215
6.07,157.605,817.479,24.9158
6.08,158.697,816.192,25.1114
6.09,159.794,814.898,25.3084
6.1,160.896,813.597,25.5067
6.11,162.004,812.29,25.7064
6.12,163.118,810.975,25.9075
6.13,164.236,809.654,26.1099
6.14,165.361,808.325,26.3138
6.15,166.491,806.99,26.519
6.16,167.626,805.648,26.7257
6.17,168.767,804.299,26.9337
6.18,169.914,802.943,27.1432
6.19,171.066,801.58,27.3541
6.2,172.223,800.211,27.5664
6.21,173.386,798.834,27.7801
6.22,174.554,797.45,27.9953
6.23,175.728,796.06,28.2119
6.24,176.907,794.663,28.43
6.25,178.092,793.258,28.6496
6.26,179.282,791.847,28.8706
6.27,180.478,790.429,29.0931
6.28,181.679,789.004,29.3171
6.29,182.885,787.573,29.5426
6.3,184.097,786.134,29.7695
6.31,185.314,784.688,29.998
6.32,186.536,783.236,30.228
6.33,187.764,781.776,30.4595
6.34,188.997,780.31,30.6925
6.35,190.236,778.837,30.927
6.36,191.48,777.357,31.1631
6.37,192.729,775.871,31.4007
6.38,193.983,774.377,31.6399
6.39,195.243,772.877,31.8806
6.4,196.508,771.369,32.1229
6.41,197.778,769.855,32.3667
6.42,199.053,768.335,32.6122
6.43,200.334,766.807,32.8592
6.44,201.62,765.273,33.1078
6.45,202.911,763.731,33.3579
6.46,204.207,762.184,33.6097
6.47,205.508,760.629,33.8631
6.48,206.814,759.068,34.1181
6.49,208.125,757.5,34.3747
6.5,209.442,755.925,34.633
6.51,210.763,754.344,34.8929
6.52,212.09,752.756,35.1544
6.53,213.421,751.161,35.4175
6.54,214.757,749.56,35.6824
6.55,216.099,747.952,35.9488
6.56,217.445,746.338,36.2169
6.57,218.796,744.717,36.4867
6.58,220.152,743.09,36.7582
6.59,221.513,741.456,37.0314
6.6,222.878,739.816,37.3062
6.61,224.248,738.169,37.5827
6.62,225.623,736.516,37.8609
6.63,227.003,734.856,38.1409
6.64,228.388,733.19,38.4225
6.65,229.777,731.518,38.7058
6.66,231.17,729.839,38.9909
6.67,232.568,728.154,39.2777
6.68,233.971,726.463,39.5662
6.69,235.378,724.765,39.8565
6.7,236.79,723.061,40.1485
6.71,238.206,721.351,40.4423
6.72,239.627,719.635,40.7378
6.73,241.052,717.913,41.0351
6.74,242.481,716.185,41.3341
6.75,243.915,714.451,41.6349
6.76,245.352,712.71,41.9375
6.77,246.794,710.964,42.2418
6.78,248.24,709.212,42.548
6.79,249.691,707.453,42.8559
6.8,251.145,705.689,43.1657
6.81,252.603,703.92,43.4772
6.82,254.066,702.144,43.7905
6.83,255.532,700.362,44.1057
6.84,257.002,698.575,44.4226
6.85,258.476,696.782,44.7414
6.86,259.954,694.984,45.062
6.87,261.436,693.18,45.3845
6.88,262.921,691.37,45.7088
6.89,264.41,689.555,46.0349
6.9,265.903,687.734,46.3628
6.91,267.4,685.908,46.6926
6.92,268.899,684.076,47.0243
6.93,270.403,682.239,47.3578
6.94,271.91,680.397,47.6932
6.95,273.42,678.55,48.0304
6.96,274.933,676.697,48.3695
6.97,276.45,674.839,48.7105
6.98,277.97,672.977,49.0533
6.99,279.493,671.109,49.3981
7,281.02,669.236,49.7447
7.01,282.549,667.358,50.0932
7.02,284.081,665.475,50.4436
7.03,285.617,663.587,50.7959
7.04,287.155,661.695,51.1501
7.05,288.696,659.797,51.5062
7.06,290.24,657.896,51.8642
7.07,291.787,655.989,52.2241
7.08,293.336,654.078,52.586
7.09,294.888,652.162,52.9497
7.1,296.443,650.242,53.3154
7.11,298,648.317,53.683
7.12,299.559,646.388,54.0525
7.13,301.121,644.455,54.424
7.14,302.685,642.517,54.7973
7.15,304.252,640.576,55.1726
7.16,305.82,638.63,55.5499
7.17,307.391,636.68,55.9291
7.18,308.964,634.726,56.3102
7.19,310.539,632.768,56.6933
7.2,312.116,630.806,57.0783
7.21,313.695,628.84,57.4653
7.22,315.275,626.871,57.8542
7.23,316.857,624.898,58.2451
7.24,318.441,622.921,58.6379
7.25,320.027,620.94,59.0327
7.26,321.614,618.957,59.4295
7.27,323.203,616.969,59.8282
7.28,324.793,614.978,60.2289
7.29,326.384,612.984,60.6315
7.3,327.977,610.987,61.0361
7.31,329.571,608.987,61.4427
7.32,331.166,606.983,61.8513
7.33,332.762,604.976,62.2618
7.34,334.359,602.967,62.6743
7.35,335.957,600.954,63.0888
7.36,337.556,598.939,63.5052
7.37,339.156,596.92,63.9236
7.38,340.757,594.899,64.344
7.39,342.358,592.876,64.7664
7.4,343.96,590.85,65.1907
7.41,345.562,588.821,65.6171
7.42,347.165,586.79,66.0454
7.43,348.768,584.756,66.4756
7.44,350.371,582.721,66.9079
7.45,351.975,580.683,67.3422
7.46,353.579,578.643,67.7784
7.47,355.183,576.6,68.2166
7.48,356.787,574.556,68.6568
7.49,358.391,572.51,69.099
7.5,359.995,570.462,69.5431
7.51,361.598,568.412,69.9892
7.52,363.202,566.361,70.4374
7.53,364.805,564.308,70.8874
7.54,366.407,562.253,71.3395
7.55,368.01,560.197,71.7936
7.56,369.611,558.139,72.2496
7.57,371.212,556.08,72.7076
7.58,372.812,554.02,73.1676
7.59,374.412,551.959,73.6295
7.6,376.01,549.896,74.0934
7.61,377.608,547.833,74.5593
7.62,379.205,545.768,75.0272
7.63,380.8,543.703,75.497
7.64,382.395,541.637,75.9688
7.65,383.988,539.57,76.4426
7.66,385.58,537.502,76.9184
7.67,387.17,535.434,77.3961
7.68,388.759,533.365,77.8757
7.69,390.347,531.296,78.3573
7.7,391.933,529.226,78.8409
7.71,393.517,527.156,79.3265
7.72,395.1,525.086,79.8139
7.73,396.68,523.016,80.3034
7.74,398.259,520.946,80.7948
7.75,399.836,518.876,81.2881
7.76,401.411,516.806,81.7834
7.77,402.984,514.736,82.2806
7.78,404.554,512.666,82.7798
7.79,406.123,510.596,83.2809
7.8,407.689,508.527,83.7839
7.81,409.252,506.459,84.2889
7.82,410.813,504.391,84.7957
7.83,412.372,502.323,85.3045
7.84,413.928,500.257,85.8153
7.85,415.481,498.191,86.3279
7.86,417.032,496.126,86.8425
7.87,418.58,494.062,87.3589
7.88,420.124,491.998,87.8773
7.89,421.666,489.936,88.3976
7.9,423.205,487.875,88.9198
7.91,424.741,485.815,89.4438
