t,I,S,R
11.8,18.6798,101.711,879.609
11.9,18.5084,102.904,878.587
12,18.3475,104.094,877.559
12.1,18.1966,105.278,876.525
12.2,18.0555,106.459,875.486
12.3,17.924,107.634,874.442
12.4,17.8018,108.804,873.394
12.5,17.6888,109.968,872.343
12.6,17.5847,111.127,871.288
12.7,17.4893,112.28,870.231
12.8,17.4025,113.426,869.171
12.9,17.3241,114.566,868.11
13,17.2538,115.7,867.047
13.1,17.1917,116.826,865.983
13.2,17.1375,117.945,864.918
13.3,17.0911,119.056,863.853
13.4,17.0524,120.16,862.788
13.5,17.0213,121.255,861.724
13.6,16.9977,122.342,860.66
13.7,16.9815,123.42,859.598
13.8,16.9727,124.49,858.538
13.9,16.971,125.55,857.479
14,16.9766,126.6,856.423
14.1,16.9893,127.641,855.37
14.2,17.009,128.672,854.319
14.3,17.0358,129.692,853.272
14.4,17.0695,130.701,852.229
14.5,17.1102,131.7,851.19
14.6,17.1578,132.687,850.156
14.7,17.2123,133.662,849.126
14.8,17.2737,134.625,848.101
14.9,17.342,135.576,847.082
15,17.4171,136.515,846.068
15.1,17.4991,137.44,845.06
15.2,17.5879,138.353,844.059
15.3,17.6836,139.251,843.065
15.4,17.7861,140.136,842.078
15.5,17.8956,141.007,841.098
15.6,18.0119,141.862,840.126
15.7,18.1352,142.703,839.162
15.8,18.2654,143.529,838.206
15.9,18.4025,144.338,837.259
16,18.5466,145.132,836.321
16.1,18.6978,145.91,835.393
16.2,18.856,146.67,834.474
16.3,19.0212,147.414,833.565
16.4,19.1936,148.14,832.667
16.5,19.373,148.848,831.779
16.6,19.5597,149.538,830.902
16.7,19.7535,150.21,830.037
16.8,19.9545,150.862,829.183
16.9,20.1628,151.496,828.342
17,20.3783,152.109,827.512
17.1,20.6012,152.703,826.696
17.2,20.8313,153.276,825.892
17.3,21.0688,153.829,825.102
17.4,21.3136,154.36,824.326
17.5,21.5658,154.871,823.564
17.6,21.8254,155.359,822.816
17.7,22.0923,155.825,822.082
17.8,22.3665,156.269,821.364
17.9,22.6482,156.69,820.662
18,22.9371,157.088,819.974
18.1,23.2334,157.463,819.304
18.2,23.5369,157.814,818.649
18.3,23.8477,158.141,818.011
18.4,24.1657,158.444,817.39
18.5,24.4907,158.723,816.787
18.6,24.8229,158.976,816.201
18.7,25.162,159.205,815.633
18.8,25.508,159.408,815.084
18.9,25.8608,159.587,814.553
19,26.2202,159.739,814.041
19.1,26.5862,159.866,813.548
19.2,26.9586,159.967,813.074
19.3,27.3373,160.042,812.621
19.4,27.722,160.091,812.187
19.5,28.1126,160.114,811.774
19.6,28.5088,160.11,811.381
19.7,28.9106,160.081,811.009
19.8,29.3175,160.025,810.658
19.9,29.7295,159.943,810.328
20,30.1462,159.835,810.019
20.1,30.5674,159.701,809.732
20.2,30.9927,159.541,809.467
20.3,31.4218,159.355,809.223
20.4,31.8544,159.144,809.002
20.5,32.2902,158.907,808.803
20.6,32.7289,158.645,808.626
20.7,33.1699,158.359,808.471
20.8,33.6129,158.048,808.339
20.9,34.0576,157.713,808.229
21,34.5035,157.354,808.142
21.1,34.9502,156.973,808.077
21.2,35.3972,156.568,808.035
21.3,35.8441,156.141,808.015
21.4,36.2903,155.692,808.018
21.5,36.7355,155.222,808.042
21.6,37.1792,154.732,808.089
21.7,37.6207,154.221,808.158
21.8,38.0597,153.691,808.249
21.9,38.4957,153.143,808.362
22,38.928,152.576,808.496
22.1,39.3563,151.993,808.651
22.2,39.78,151.393,808.827
22.3,40.1986,150.777,809.024
22.4,40.6116,150.147,809.242
22.5,41.0184,149.502,809.479
22.6,41.4187,148.845,809.737
22.7,41.8119,148.175,810.013
22.8,42.1975,147.494,810.309
22.9,42.575,146.802,810.623
23,42.9441,146.101,810.955
23.1,43.3042,145.391,811.304
23.2,43.655,144.674,811.671
23.3,43.996,143.949,812.055
23.4,44.3268,143.219,812.454
23.5,44.6471,142.484,812.869
23.6,44.9566,141.745,813.299
23.7,45.2548,141.002,813.743
23.8,45.5415,140.257,814.201
23.9,45.8164,139.511,814.672
24,46.0792,138.765,815.156
24.1,46.3297,138.019,815.652
24.2,46.5678,137.274,816.159
24.3,46.7931,136.531,816.676
24.4,47.0057,135.791,817.203
24.5,47.2053,135.055,817.74
24.6,47.3918,134.323,818.286
24.7,47.5651,133.596,818.839
24.8,47.7253,132.875,819.399
24.9,47.8723,132.161,819.967
25,48.0061,131.454,820.54
25.1,48.1266,130.755,821.118
25.2,48.2341,130.065,821.701
25.3,48.3285,129.384,822.288
25.4,48.41,128.712,822.878
25.5,48.4786,128.051,823.47
25.6,48.5346,127.401,824.065
25.7,48.578,126.761,824.661
25.8,48.6091,126.134,825.257
25.9,48.6281,125.518,825.854
26,48.6352,124.915,826.45
26.1,48.6306,124.324,827.045
26.2,48.6146,123.747,827.638
26.3,48.5874,123.183,828.229
26.4,48.5493,122.633,828.818
26.5,48.5007,122.097,829.403
26.6,48.4418,121.575,829.984
26.7,48.3729,121.067,830.56
26.8,48.2944,120.573,831.132
26.9,48.2066,120.095,831.699
27,48.1098,119.631,832.259
27.1,48.0043,119.182,832.814
27.2,47.8905,118.748,833.362
27.3,47.7687,118.328,833.903
27.4,47.6394,117.924,834.436
27.5,47.5027,117.535,834.962
27.6,47.3592,117.161,835.48
27.7,47.209,116.802,835.989
27.8,47.0527,116.457,836.49
27.9,46.8905,116.128,836.982
28,46.7227,115.813,837.464
28.1,46.5497,115.514,837.937
28.2,46.3719,115.228,838.4
28.3,46.1895,114.958,838.853
28.4,46.003,114.701,839.296
28.5,45.8125,114.459,839.728
28.6,45.6185,114.231,840.15
28.7,45.4212,114.017,840.562
28.8,45.2209,113.817,840.962
28.9,45.018,113.63,841.352
29,44.8127,113.457,841.731
29.1,44.6053,113.297,842.098
29.2,44.3961,113.15,842.454
29.3,44.1853,113.016,842.799
29.4,43.9731,112.894,843.133
29.5,43.76,112.785,843.455
29.6,43.546,112.688,843.766
29.7,43.3314,112.603,844.066
29.8,43.1165,112.53,844.354
29.9,42.9014,112.468,844.631
30,42.6864,112.418,844.896
30.1,42.4717,112.378,845.15
30.2,42.2574,112.35,845.393
30.3,42.0437,112.332,845.624
30.4,41.8309,112.324,845.845
30.5,41.6191,112.327,846.054
30.6,41.4085,112.339,846.252
30.7,41.1991,112.361,846.44
30.8,40.9912,112.393,846.616
30.9,40.7849,112.433,846.782
31,40.5804,112.483,846.937
31.1,40.3777,112.541,847.081
31.2,40.177,112.608,847.215
31.3,39.9784,112.683,847.339
31.4,39.782,112.766,847.452
31.5,39.588,112.856,847.556
31.6,39.3963,112.954,847.649
31.7,39.2071,113.06,847.733
31.8,39.0205,113.172,847.808
31.9,38.8366,113.291,847.872
32,38.6554,113.417,847.928
32.1,38.477,113.549,847.974
32.2,38.3015,113.687,848.012
32.3,38.129,113.831,848.04
32.4,37.9594,113.98,848.06
32.5,37.7929,114.136,848.072
32.6,37.6294,114.296,848.075
32.7,37.4691,114.461,848.07
32.8,37.312,114.631,848.057
32.9,37.158,114.806,848.036
33,37.0074,114.985,848.008
33.1,36.8599,115.168,847.972
33.2,36.7158,115.355,847.929
33.3,36.575,115.546,847.879
33.4,36.4376,115.741,847.822
33.5,36.3035,115.938,847.758
33.6,36.1728,116.139,847.688
33.7,36.0454,116.343,847.612
33.8,35.9215,116.55,847.529
33.9,35.8009,116.759,847.44
34,35.6838,116.97,847.346
34.1,35.57,117.184,847.246
34.2,35.4597,117.4,847.14
34.3,35.3528,117.618,847.03
34.4,35.2492,117.837,846.914
34.5,35.1491,118.058,846.793
34.6,35.0524,118.28,846.668
34.7,34.959,118.503,846.538
34.8,34.869,118.727,846.404
34.9,34.7824,118.952,846.266
35,34.6991,119.177,846.124
35.1,34.6191,119.403,845.978
35.2,34.5424,119.63,845.828
35.3,34.4691,119.856,845.675
35.4,34.399,120.083,845.518
35.5,34.3322,120.309,845.359
35.6,34.2686,120.535,845.196
35.7,34.2082,120.761,845.031
35.8,34.151,120.986,844.863
35.9,34.097,121.21,844.693
36,34.0461,121.434,844.52
36.1,33.9983,121.656,844.345
36.2,33.9536,121.878,844.169
36.3,33.912,122.098,843.99
36.4,33.8734,122.317,843.81
