t,I,S,R
77.6,0.05153,116.849,4.09957
77.7,0.0513622,116.856,4.09303
77.8,0.051195,116.862,4.08651
77.9,0.0510286,116.869,4.07999
78,0.0508628,116.876,4.07348
78.1,0.0506977,116.882,4.06697
78.2,0.0505332,116.889,4.06047
78.3,0.0503694,116.896,4.05398
78.4,0.0502063,116.902,4.04749
78.5,0.0500439,116.909,4.04101
78.6,0.0498821,116.916,4.03453
78.7,0.0497209,116.922,4.02806
78.8,0.0495604,116.929,4.0216
78.9,0.0494006,116.935,4.01514
79,0.0492414,116.942,4.00869
79.1,0.0490829,116.949,4.00225
79.2,0.0489249,116.955,3.99581
79.3,0.0487677,116.962,3.98938
79.4,0.048611,116.968,3.98296
79.5,0.048455,116.975,3.97654
79.6,0.0482996,116.982,3.97013
79.7,0.0481449,116.988,3.96372
79.8,0.0479908,116.995,3.95732
79.9,0.0478372,117.001,3.95093
80,0.0476843,117.008,3.94455
80.1,0.0475321,117.014,3.93817
80.2,0.0473804,117.021,3.9318
80.3,0.0472293,117.027,3.92543
80.4,0.0470789,117.034,3.91907
80.5,0.046929,117.04,3.91272
80.6,0.0467797,117.047,3.90637
80.7,0.0466311,117.053,3.90003
80.8,0.046483,117.06,3.8937
80.9,0.0463355,117.066,3.88737
81,0.0461886,117.073,3.88106
81.1,0.0460423,117.079,3.87474
81.2,0.0458966,117.086,3.86844
81.3,0.0457514,117.092,3.86214
81.4,0.0456068,117.099,3.85585
81.5,0.0454629,117.105,3.84956
81.6,0.0453194,117.111,3.84328
81.7,0.0451766,117.118,3.83701
81.8,0.0450343,117.124,3.83074
81.9,0.0448925,117.131,3.82449
82,0.0447514,117.137,3.81823
82.1,0.0446108,117.143,3.81199
82.2,0.0444707,117.15,3.80575
82.3,0.0443312,117.156,3.79952
82.4,0.0441923,117.163,3.7933
82.5,0.0440539,117.169,3.78708
82.6,0.043916,117.175,3.78087
82.7,0.0437787,117.182,3.77466
82.8,0.0436419,117.188,3.76847
82.9,0.0435057,117.194,3.76228
83,0.04337,117.201,3.7561
83.1,0.0432348,117.207,3.74992
83.2,0.0431002,117.213,3.74375
83.3,0.0429661,117.219,3.73759
83.4,0.0428325,117.226,3.73143
83.5,0.0426994,117.232,3.72529
83.6,0.0425669,117.238,3.71915
83.7,0.0424348,117.245,3.71301
83.8,0.0423033,117.251,3.70689
83.9,0.0421723,117.257,3.70077
84,0.0420418,117.263,3.69465
84.1,0.0419119,117.27,3.68855
84.2,0.0417824,117.276,3.68245
84.3,0.0416534,117.282,3.67636
84.4,0.041525,117.288,3.67027
84.5,0.041397,117.294,3.6642
84.6,0.0412695,117.301,3.65813
84.7,0.0411426,117.307,3.65206
84.8,0.0410161,117.313,3.64601
84.9,0.0408901,117.319,3.63996
85,0.0407646,117.325,3.63392
85.1,0.0406396,117.331,3.62788
85.2,0.040515,117.338,3.62185
85.3,0.040391,117.344,3.61583
85.4,0.0402674,117.35,3.60982
85.5,0.0401443,117.356,3.60381
85.6,0.0400217,117.362,3.59782
85.7,0.0398995,117.368,3.59182
85.8,0.0397778,117.374,3.58584
85.9,0.0396566,117.38,3.57986
86,0.0395359,117.387,3.57389
86.1,0.0394156,117.393,3.56793
86.2,0.0392958,117.399,3.56198
86.3,0.0391764,117.405,3.55603
86.4,0.0390575,117.411,3.55009
86.5,0.0389391,117.417,3.54415
86.6,0.0388211,117.423,3.53823
86.7,0.0387035,117.429,3.53231
86.8,0.0385864,117.435,3.5264
86.9,0.0384698,117.441,3.52049
87,0.0383536,117.447,3.51459
87.1,0.0382378,117.453,3.5087
87.2,0.0381225,117.459,3.50282
87.3,0.0380076,117.465,3.49695
87.4,0.0378932,117.471,3.49108
87.5,0.0377792,117.477,3.48522
87.6,0.0376656,117.483,3.47937
87.7,0.0375524,117.489,3.47352
87.8,0.0374397,117.495,3.46768
87.9,0.0373274,117.501,3.46185
88,0.0372156,117.507,3.45603
88.1,0.0371041,117.513,3.45021
88.2,0.0369931,117.519,3.4444
88.3,0.0368825,117.525,3.4386
88.4,0.0367723,117.53,3.4328
88.5,0.0366626,117.536,3.42702
88.6,0.0365532,117.542,3.42124
88.7,0.0364443,117.548,3.41546
88.8,0.0363358,117.554,3.4097
88.9,0.0362277,117.56,3.40394
89,0.0361199,117.566,3.39819
89.1,0.0360126,117.572,3.39245
89.2,0.0359057,117.577,3.38671
89.3,0.0357992,117.583,3.38098
89.4,0.0356931,117.589,3.37526
89.5,0.0355874,117.595,3.36955
89.6,0.0354821,117.601,3.36384
89.7,0.0353772,117.606,3.35815
89.8,0.0352727,117.612,3.35245
89.9,0.0351685,117.618,3.34677
90,0.0350648,117.624,3.34109
90.1,0.0349614,117.63,3.33543
90.2,0.0348584,117.635,3.32976
90.3,0.0347559,117.641,3.32411
90.4,0.0346536,117.647,3.31846
90.5,0.0345518,117.653,3.31282
90.6,0.0344504,117.658,3.30719
90.7,0.0343493,117.664,3.30157
90.8,0.0342486,117.67,3.29595
90.9,0.0341483,117.676,3.29034
91,0.0340483,117.681,3.28474
91.1,0.0339487,117.687,3.27915
91.2,0.0338495,117.693,3.27356
91.3,0.0337507,117.698,3.26798
91.4,0.0336522,117.704,3.26241
91.5,0.0335541,117.71,3.25684
91.6,0.0334563,117.715,3.25129
91.7,0.0333589,117.721,3.24574
91.8,0.0332619,117.727,3.2402
91.9,0.0331652,117.732,3.23466
92,0.0330689,117.738,3.22913
92.1,0.0329729,117.743,3.22361
92.2,0.0328773,117.749,3.2181
92.3,0.032782,117.755,3.2126
92.4,0.0326871,117.76,3.2071
92.5,0.0325925,117.766,3.20161
92.6,0.0324983,117.771,3.19613
92.7,0.0324044,117.777,3.19065
92.8,0.0323109,117.783,3.18518
92.9,0.0322177,117.788,3.17972
93,0.0321248,117.794,3.17427
93.1,0.0320323,117.799,3.16883
93.2,0.0319401,117.805,3.16339
93.3,0.0318483,117.81,3.15796
93.4,0.0317568,117.816,3.15254
93.5,0.0316656,117.821,3.14712
93.6,0.0315748,117.827,3.14171
93.7,0.0314843,117.832,3.13631
93.8,0.0313941,117.838,3.13092
93.9,0.0313042,117.843,3.12553
94,0.0312147,117.849,3.12016
94.1,0.0311255,117.854,3.11479
94.2,0.0310366,117.86,3.10942
94.3,0.030948,117.865,3.10407
94.4,0.0308598,117.87,3.09872
94.5,0.0307719,117.876,3.09338
94.6,0.0306843,117.881,3.08805
94.7,0.030597,117.887,3.08272
94.8,0.03051,117.892,3.0774
94.9,0.0304233,117.897,3.07209
95,0.030337,117.903,3.06679
95.1,0.0302509,117.908,3.06149
95.2,0.0301652,117.914,3.05621
95.3,0.0300798,117.919,3.05092
95.4,0.0299946,117.924,3.04565
95.5,0.0299098,117.93,3.04039
95.6,0.0298253,117.935,3.03513
95.7,0.0297411,117.94,3.02988
95.8,0.0296572,117.946,3.02463
95.9,0.0295736,117.951,3.0194
96,0.0294903,117.956,3.01417
96.1,0.0294073,117.962,3.00895
96.2,0.0293245,117.967,3.00373
96.3,0.0292421,117.972,2.99853
96.4,0.02916,117.978,2.99333
96.5,0.0290782,117.983,2.98814
96.6,0.0289966,117.988,2.98295
96.7,0.0289154,117.993,2.97778
96.8,0.0288344,117.999,2.97261
96.9,0.0287537,118.004,2.96745
97,0.0286733,118.009,2.96229
97.1,0.0285932,118.014,2.95715
97.2,0.0285134,118.019,2.95201
97.3,0.0284338,118.025,2.94688
97.4,0.0283546,118.03,2.94175
97.5,0.0282756,118.035,2.93663
97.6,0.0281969,118.04,2.93152
97.7,0.0281185,118.045,2.92642
97.8,0.0280403,118.051,2.92133
97.9,0.0279624,118.056,2.91624
98,0.0278848,118.061,2.91116
98.1,0.0278075,118.066,2.90609
98.2,0.0277305,118.071,2.90102
98.3,0.0276537,118.076,2.89597
98.4,0.0275772,118.082,2.89092
98.5,0.0275009,118.087,2.88587
98.6,0.0274249,118.092,2.88084
98.7,0.0273492,118.097,2.87581
98.8,0.0272738,118.102,2.87079
98.9,0.0271986,118.107,2.86577
99,0.0271236,118.112,2.86077
99.1,0.027049,118.117,2.85577
99.2,0.0269746,118.122,2.85078
99.3,0.0269004,118.127,2.8458
99.4,0.0268266,118.132,2.84082
99.5,0.0267529,118.137,2.83585
99.6,0.0266795,118.142,2.83089
99.7,0.0266064,118.147,2.82593
99.8,0.0265336,118.152,2.82099
99.9,0.026461,118.157,2.81605
100,0.0263886,118.162,2.81111
100.1,0.0263165,118.167,2.80619
100.2,0.0262446,118.172,2.80127
100.3,0.026173,118.177,2.79636
100.4,0.0261017,118.182,2.79146
100.5,0.0260305,118.187,2.78656
100.6,0.0259597,118.192,2.78167
100.7,0.025889,118.197,2.77679
100.8,0.0258187,118.202,2.77192
100.9,0.0257485,118.207,2.76705
101,0.0256786,118.212,2.76219
101.1,0.025609,118.217,2.75734
101.2,0.0255395,118.222,2.7525
101.3,0.0254703,118.227,2.74766
101.4,0.0254014,118.232,2.74283
101.5,0.0253327,118.237,2.73801
101.6,0.0252642,118.242,2.73319
101.7,0.025196,118.246,2.72838
101.8,0.025128,118.251,2.72358
101.9,0.0250602,118.256,2.71879
102,0.0249927,118.261,2.714
102.1,0.0249253,118.266,2.70923
102.2,0.0248583,118.271,2.70445
102.3,0.0247914,118.276,2.69969
102.4,0.0247248,118.28,2.69493
102.5,0.0246584,118.285,2.69018
102.6,0.0245922,118.29,2.68544
102.7,0.0245263,118.295,2.6807
102.8,0.0244605,118.3,2.67597
102.9,0.024395,118.304,2.67125
103,0.0243298,118.309,2.66654
103.1,0.0242647,118.314,2.66183
103.2,0.0241999,118.319,2.65713
103.3,0.0241352,118.323,2.65244
103.4,0.0240708,118.328,2.64776
103.5,0.0240067,118.333,2.64308
103.6,0.0239427,118.338,2.63841
103.7,0.0238789,118.342,2.63374
103.8,0.0238154,118.347,2.62909
103.9,0.0237521,118.352,2.62444
104,0.023689,118.357,2.6198
104.1,0.0236261,118.361,2.61516
104.2,0.0235634,118.366,2.61053
104.3,0.0235009,118.371,2.60591
104.4,0.0234387,118.375,2.6013
104.5,0.0233766,118.38,2.59669
104.6,0.0233147,118.385,2.59209
104.7,0.0232531,118.389,2.5875
104.8,0.0231917,118.394,2.58292
104.9,0.0231304,118.399,2.57834
105,0.0230694,118.403,2.57377
105.1,0.0230086,118.408,2.5692
105.2,0.022948,118.412,2.56465
105.3,0.0228876,118.417,2.5601
105.4,0.0228273,118.422,2.55556
105.5,0.0227673,118.426,2.55102
105.6,0.0227075,118.431,2.54649
105.7,0.0226479,118.435,2.54197
105.8,0.0225885,118.44,2.53746
105.9,0.0225292,118.445,2.53295
106,0.0224702,118.449,2.52845
106.1,0.0224114,118.454,2.52396
106.2,0.0223528,118.458,2.51947
106.3,0.0222943,118.463,2.51499
106.4,0.0222361,118.467,2.51052
106.5,0.022178,118.472,2.50606
106.6,0.0221201,118.476,2.5016
106.7,0.0220625,118.481,2.49715
106.8,0.022005,118.485,2.4927
106.9,0.0219477,118.49,2.48827
107,0.0218906,118.494,2.48384
107.1,0.0218337,118.499,2.47941
107.2,0.0217769,118.503,2.475
107.3,0.0217204,118.508,2.47059
107.4,0.021664,118.512,2.46619
107.5,0.0216079,118.517,2.46179
107.6,0.0215519,118.521,2.45741
107.7,0.0214961,118.525,2.45302
107.8,0.0214404,118.53,2.44865
107.9,0.021385,118.534,2.44428
108,0.0213297,118.539,2.43992
108.1,0.0212747,118.543,2.43557
108.2,0.0212198,118.548,2.43122
108.3,0.021165,118.552,2.42688
108.4,0.0211105,118.556,2.42255
108.5,0.0210561,118.561,2.41823
108.6,0.0210019,118.565,2.41391
108.7,0.0209479,118.569,2.4096
108.8,0.0208941,118.574,2.40529
108.9,0.0208404,118.578,2.40099
109,0.0207869,118.583,2.3967
109.1,0.0207336,118.587,2.39242
109.2,0.0206805,118.591,2.38814
109.3,0.0206275,118.596,2.38387
109.4,0.0205747,118.6,2.3796
109.5,0.0205221,118.604,2.37535
109.6,0.0204696,118.608,2.3711
109.7,0.0204173,118.613,2.36685
109.8,0.0203652,118.617,2.36262
109.9,0.0203132,118.621,2.35839
110,0.0202615,118.626,2.35416
110.1,0.0202098,118.63,2.34995
110.2,0.0201584,118.634,2.34574
110.3,0.0201071,118.638,2.34154
110.4,0.020056,118.643,2.33734
110.5,0.020005,118.647,2.33315
110.6,0.0199542,118.651,2.32897
110.7,0.0199036,118.655,2.32479
110.8,0.0198531,118.66,2.32063
110.9,0.0198028,118.664,2.31646
111,0.0197527,118.668,2.31231
111.1,0.0197027,118.672,2.30816
111.2,0.0196528,118.676,2.30402
111.3,0.0196032,118.681,2.29988
111.4,0.0195536,118.685,2.29575
111.5,0.0195043,118.689,2.29163
111.6,0.0194551,118.693,2.28752
111.7,0.0194061,118.697,2.28341
111.8,0.0193572,118.701,2.27931
111.9,0.0193084,118.705,2.27521
112,0.0192599,118.71,2.27112
112.1,0.0192114,118.714,2.26704
112.2,0.0191632,118.718,2.26297
112.3,0.0191151,118.722,2.2589
112.4,0.0190671,118.726,2.25484
112.5,0.0190193,118.73,2.25078
112.6,0.0189716,118.734,2.24673
112.7,0.0189241,118.738,2.24269
112.8,0.0188768,118.742,2.23865
112.9,0.0188295,118.747,2.23463
113,0.0187825,118.751,2.2306
113.1,0.0187356,118.755,2.22659
113.2,0.0186888,118.759,2.22258
113.3,0.0186422,118.763,2.21858
113.4,0.0185957,118.767,2.21458
113.5,0.0185494,118.771,2.21059
113.6,0.0185032,118.775,2.20661
113.7,0.0184572,118.779,2.20263
113.8,0.0184113,118.783,2.19866
113.9,0.0183655,118.787,2.1947
114,0.0183199,118.791,2.19074
114.1,0.0182745,118.795,2.18679
114.2,0.0182291,118.799,2.18285
114.3,0.018184,118.803,2.17891
114.4,0.0181389,118.807,2.17498
114.5,0.018094,118.811,2.17106
114.6,0.0180493,118.815,2.16714
114.7,0.0180046,118.819,2.16323
114.8,0.0179602,118.823,2.15932
114.9,0.0179158,118.827,2.15542
115,0.0178716,118.831,2.15153
115.1,0.0178275,118.835,2.14765
115.2,0.0177836,118.838,2.14377
115.3,0.0177398,118.842,2.1399
115.4,0.0176962,118.846,2.13603
115.5,0.0176526,118.85,2.13217
115.6,0.0176092,118.854,2.12832
115.7,0.017566,118.858,2.12447
115.8,0.0175229,118.862,2.12063
115.9,0.0174799,118.866,2.11679
116,0.017437,118.87,2.11297
116.1,0.0173943,118.873,2.10915
116.2,0.0173517,118.877,2.10533
116.3,0.0173092,118.881,2.10152
116.4,0.0172669,118.885,2.09772
116.5,0.0172247,118.889,2.09392
116.6,0.0171826,118.893,2.09013
116.7,0.0171407,118.897,2.08635
116.8,0.0170989,118.9,2.08257
116.9,0.0170572,118.904,2.0788
117,0.0170156,118.908,2.07504
117.1,0.0169742,118.912,2.07128
117.2,0.0169329,118.916,2.06753
117.3,0.0168917,118.919,2.06378
117.4,0.0168507,118.923,2.06004
117.5,0.0168097,118.927,2.05631
117.6,0.0167689,118.931,2.05258
117.7,0.0167282,118.934,2.04886
117.8,0.0166877,118.938,2.04514
117.9,0.0166473,118.942,2.04144
118,0.0166069,118.946,2.03773
118.1,0.0165668,118.949,2.03404
118.2,0.0165267,118.953,2.03035
118.3,0.0164868,118.957,2.02667
118.4,0.0164469,118.961,2.02299
118.5,0.0164072,118.964,2.01932
118.6,0.0163677,118.968,2.01565
118.7,0.0163282,118.972,2.01199
118.8,0.0162888,118.975,2.00834
118.9,0.0162496,118.979,2.00469
119,0.0162105,118.983,2.00105
119.1,0.0161715,118.986,1.99742
119.2,0.0161327,118.99,1.99379
119.3,0.0160939,118.994,1.99017
119.4,0.0160553,118.997,1.98655
119.5,0.0160168,119.001,1.98294
119.6,0.0159783,119.005,1.97934
119.7,0.0159401,119.008,1.97574
119.8,0.0159019,119.012,1.97215
119.9,0.0158638,119.016,1.96856
120,0.0158259,119.019,1.96499
120.1,0.0157881,119.023,1.96141
120.2,0.0157503,119.026,1.95784
120.3,0.0157127,119.03,1.95428
120.4,0.0156752,119.034,1.95073
120.5,0.0156379,119.037,1.94718
120.6,0.0156006,119.041,1.94364
120.7,0.0155634,119.044,1.9401
120.8,0.0155264,119.048,1.93657
120.9,0.0154894,119.051,1.93304
121,0.0154526,119.055,1.92952
121.1,0.0154159,119.059,1.92601
121.2,0.0153793,119.062,1.9225
121.3,0.0153428,119.066,1.919
121.4,0.0153064,119.069,1.91551
121.5,0.0152701,119.073,1.91202
121.6,0.0152339,119.076,1.90853
121.7,0.0151979,119.08,1.90506
121.8,0.0151619,119.083,1.90158
121.9,0.015126,119.087,1.89812
122,0.0150903,119.09,1.89466
122.1,0.0150546,119.094,1.8912
122.2,0.0150191,119.097,1.88776
122.3,0.0149837,119.101,1.88431
122.4,0.0149483,119.104,1.88088
122.5,0.0149131,119.108,1.87745
122.6,0.014878,119.111,1.87402
122.7,0.014843,119.115,1.8706
122.8,0.0148081,119.118,1.86719
122.9,0.0147732,119.121,1.86378
123,0.0147385,119.125,1.86038
123.1,0.0147039,119.128,1.85699
123.2,0.0146694,119.132,1.8536
123.3,0.014635,119.135,1.85021
123.4,0.0146007,119.139,1.84684
123.5,0.0145665,119.142,1.84346
123.6,0.0145324,119.145,1.8401
123.7,0.0144984,119.149,1.83674
123.8,0.0144645,119.152,1.83338
123.9,0.0144307,119.156,1.83003
124,0.0143969,119.159,1.82669
124.1,0.0143633,119.162,1.82335
124.2,0.0143298,119.166,1.82002
124.3,0.0142964,119.169,1.81669
124.4,0.0142631,119.172,1.81337
124.5,0.0142299,119.176,1.81006
124.6,0.0141967,119.179,1.80675
124.7,0.0141637,119.182,1.80345
124.8,0.0141308,119.186,1.80015
124.9,0.0140979,119.189,1.79686
125,0.0140652,119.192,1.79357
125.1,0.0140325,119.196,1.79029
125.2,0.014,119.199,1.78702
125.3,0.0139675,119.202,1.78375
125.4,0.0139351,119.206,1.78048
125.5,0.0139029,119.209,1.77722
125.6,0.0138707,119.212,1.77397
125.7,0.0138386,119.215,1.77073
125.8,0.0138066,119.219,1.76748
125.9,0.0137747,119.222,1.76425
126,0.0137429,119.225,1.76102
126.1,0.0137112,119.228,1.75779
126.2,0.0136795,119.232,1.75458
126.3,0.013648,119.235,1.75136
126.4,0.0136165,119.238,1.74815
126.5,0.0135852,119.241,1.74495
126.6,0.0135539,119.245,1.74176
126.7,0.0135227,119.248,1.73856
126.8,0.0134916,119.251,1.73538
126.9,0.0134606,119.254,1.7322
127,0.0134297,119.258,1.72902
127.1,0.0133989,119.261,1.72586
127.2,0.0133682,119.264,1.72269
127.3,0.0133375,119.267,1.71953
127.4,0.013307,119.27,1.71638
127.5,0.0132765,119.273,1.71323
127.6,0.0132461,119.277,1.71009
127.7,0.0132158,119.28,1.70696
127.8,0.0131856,119.283,1.70383
127.9,0.0131554,119.286,1.7007
128,0.0131254,119.289,1.69758
128.1,0.0130954,119.292,1.69447
128.2,0.0130656,119.296,1.69136
128.3,0.0130358,119.299,1.68825
128.4,0.0130061,119.302,1.68516
128.5,0.0129764,119.305,1.68206
128.6,0.0129469,119.308,1.67898
128.7,0.0129174,119.311,1.67589
128.8,0.0128881,119.314,1.67282
128.9,0.0128588,119.317,1.66975
129,0.0128296,119.32,1.66668
129.1,0.0128004,119.324,1.66362
129.2,0.0127714,119.327,1.66056
129.3,0.0127424,119.33,1.65751
129.4,0.0127136,119.333,1.65447
129.5,0.0126848,119.336,1.65143
129.6,0.012656,119.339,1.6484
129.7,0.0126274,119.342,1.64537
129.8,0.0125988,119.345,1.64235
129.9,0.0125704,119.348,1.63933
130,0.012542,119.351,1.63631
130.1,0.0125136,119.354,1.63331
130.2,0.0124854,119.357,1.6303
130.3,0.0124572,119.36,1.62731
130.4,0.0124292,119.363,1.62432
130.5,0.0124012,119.366,1.62133
130.6,0.0123732,119.369,1.61835
130.7,0.0123454,119.372,1.61537
130.8,0.0123176,119.375,1.6124
130.9,0.0122899,119.378,1.60944
131,0.0122623,119.381,1.60648
131.1,0.0122348,119.384,1.60352
131.2,0.0122073,119.387,1.60057
131.3,0.0121799,119.39,1.59763
131.4,0.0121526,119.393,1.59469
131.5,0.0121254,119.396,1.59175
131.6,0.0120982,119.399,1.58882
131.7,0.0120711,119.402,1.5859
131.8,0.0120441,119.405,1.58298
131.9,0.0120172,119.408,1.58007
132,0.0119903,119.411,1.57716
132.1,0.0119635,119.414,1.57425
132.2,0.0119368,119.417,1.57135
132.3,0.0119102,119.42,1.56846
132.4,0.0118836,119.423,1.56557
132.5,0.0118571,119.425,1.56269
132.6,0.0118307,119.428,1.55981
132.7,0.0118043,119.431,1.55694
132.8,0.0117781,119.434,1.55407
132.9,0.0117519,119.437,1.55121
133,0.0117257,119.44,1.54835
133.1,0.0116997,119.443,1.5455
133.2,0.0116737,119.446,1.54265
133.3,0.0116478,119.449,1.53981
133.4,0.0116219,119.451,1.53697
133.5,0.0115961,119.454,1.53414
133.6,0.0115704,119.457,1.53131
133.7,0.0115448,119.46,1.52849
133.8,0.0115192,119.463,1.52567
133.9,0.0114937,119.466,1.52285
134,0.0114683,119.468,1.52005
134.1,0.011443,119.471,1.51724
134.2,0.0114177,119.474,1.51445
134.3,0.0113924,119.477,1.51165
134.4,0.0113673,119.48,1.50887
134.5,0.0113422,119.483,1.50608
134.6,0.0113172,119.485,1.5033
134.7,0.0112923,119.488,1.50053
134.8,0.0112674,119.491,1.49776
134.9,0.0112426,119.494,1.495
135,0.0112178,119.497,1.49224
135.1,0.0111931,119.499,1.48949
135.2,0.0111685,119.502,1.48674
135.3,0.011144,119.505,1.48399
135.4,0.0111195,119.508,1.48126
135.5,0.0110951,119.51,1.47852
135.6,0.0110707,119.513,1.47579
135.7,0.0110465,119.516,1.47307
135.8,0.0110223,119.519,1.47035
135.9,0.0109981,119.521,1.46763
136,0.010974,119.524,1.46492
136.1,0.01095,119.527,1.46222
136.2,0.010926,119.53,1.45952
136.3,0.0109021,119.532,1.45682
136.4,0.0108783,119.535,1.45413
136.5,0.0108546,119.538,1.45145
136.6,0.0108309,119.54,1.44876
136.7,0.0108072,119.543,1.44609
136.8,0.0107836,119.546,1.44342
136.9,0.0107601,119.548,1.44075
137,0.0107367,119.551,1.43809
137.1,0.0107133,119.554,1.43543
137.2,0.01069,119.557,1.43278
137.3,0.0106667,119.559,1.43013
137.4,0.0106435,119.562,1.42749
137.5,0.0106204,119.565,1.42485
137.6,0.0105973,119.567,1.42221
137.7,0.0105743,119.57,1.41958
137.8,0.0105513,119.572,1.41696
137.9,0.0105285,119.575,1.41434
138,0.0105056,119.578,1.41173
138.1,0.0104829,119.58,1.40912
138.2,0.0104601,119.583,1.40651
138.3,0.0104375,119.586,1.40391
138.4,0.0104149,119.588,1.40131
138.5,0.0103924,119.591,1.39872
138.6,0.0103699,119.593,1.39613
138.7,0.0103475,119.596,1.39355
138.8,0.0103251,119.599,1.39097
138.9,0.0103028,119.601,1.3884
139,0.0102806,119.604,1.38583
139.1,0.0102584,119.606,1.38327
139.2,0.0102363,119.609,1.38071
139.3,0.0102143,119.612,1.37815
139.4,0.0101923,119.614,1.3756
139.5,0.0101703,119.617,1.37306
139.6,0.0101484,119.619,1.37051
139.7,0.0101266,119.622,1.36798
139.8,0.0101048,119.624,1.36545
139.9,0.0100831,119.627,1.36292
140,0.0100615,119.63,1.36039
140.1,0.0100399,119.632,1.35788
140.2,0.0100183,119.635,1.35536
140.3,0.00999684,119.637,1.35285
140.4,0.00997541,119.64,1.35035
140.5,0.00995404,119.642,1.34785
140.6,0.00993272,119.645,1.34535
140.7,0.00991146,119.647,1.34286
140.8,0.00989025,119.65,1.34037
140.9,0.0098691,119.652,1.33789
141,0.009848,119.655,1.33541
141.1,0.00982696,119.657,1.33294
141.2,0.00980597,119.66,1.33047
141.3,0.00978504,119.662,1.328
141.4,0.00976416,119.665,1.32554
141.5,0.00974333,119.667,1.32309
141.6,0.00972256,119.67,1.32064
141.7,0.00970185,119.672,1.31819
141.8,0.00968119,119.675,1.31575
141.9,0.00966058,119.677,1.31331
142,0.00964002,119.679,1.31087
142.1,0.00961952,119.682,1.30844
142.2,0.00959907,119.684,1.30602
142.3,0.00957867,119.687,1.3036
142.4,0.00955833,119.689,1.30118
142.5,0.00953804,119.692,1.29877
142.6,0.0095178,119.694,1.29636
142.7,0.00949761,119.697,1.29396
142.8,0.00947748,119.699,1.29156
142.9,0.00945739,119.701,1.28916
143,0.00943736,119.704,1.28677
143.1,0.00941738,119.706,1.28439
143.2,0.00939745,119.709,1.282
143.3,0.00937758,119.711,1.27963
143.4,0.00935775,119.713,1.27725
143.5,0.00933798,119.716,1.27488
143.6,0.00931825,119.718,1.27252
143.7,0.00929858,119.721,1.27016
143.8,0.00927895,119.723,1.2678
143.9,0.00925938,119.725,1.26545
144,0.00923986,119.728,1.2631
144.1,0.00922038,119.73,1.26076
144.2,0.00920096,119.732,1.25842
144.3,0.00918158,119.735,1.25608
144.4,0.00916226,119.737,1.25375
144.5,0.00914298,119.739,1.25143
144.6,0.00912376,119.742,1.2491
144.7,0.00910458,119.744,1.24679
144.8,0.00908545,119.746,1.24447
144.9,0.00906637,119.749,1.24216
145,0.00904734,119.751,1.23986
145.1,0.00902836,119.753,1.23756
145.2,0.00900942,119.756,1.23526
145.3,0.00899054,119.758,1.23296
145.4,0.0089717,119.76,1.23068
145.5,0.0089529,119.763,1.22839
145.6,0.00893416,119.765,1.22611
145.7,0.00891547,119.767,1.22383
145.8,0.00889682,119.77,1.22156
145.9,0.00887821,119.772,1.21929
146,0.00885966,119.774,1.21703
