espera_carga,dt_espera_carga,espera_descarga,dt_espera_descarga,procesados,dt_procesados,estancia,dt_estancia,porcent_ocio,dt_porcent_ocio
0.000199,0.001103,0.000169,0.000964,78.887001,8.955344,5.769081,0.400932,83.274910,8.138011
0.000182,0.001048,0.000122,0.000629,78.996002,8.816219,5.783662,0.426081,82.568336,7.961117
0.000179,0.000931,0.000207,0.001053,78.529999,8.945111,5.760681,0.430050,83.404205,8.750833
0.000179,0.000931,0.000207,0.001053,78.529999,8.945111,5.760681,0.430050,83.404205,8.750833
0.000205,0.000934,0.000147,0.000804,78.862000,8.991654,5.774304,0.399006,82.864319,8.341317
0.000205,0.000934,0.000147,0.000804,78.862000,8.991654,5.774304,0.399006,82.864319,8.341317
0.000189,0.001232,0.000172,0.000913,78.846001,9.056932,5.773043,0.412327,83.028969,7.952436
0.000189,0.001232,0.000172,0.000913,78.846001,9.056932,5.773043,0.412327,83.028969,7.952436
0.000166,0.000853,0.000128,0.000623,79.072998,8.814630,5.754158,0.407793,83.187286,8.262794
0.000166,0.000853,0.000128,0.000623,79.072998,8.814630,5.754158,0.407793,83.187286,8.262794
0.000249,0.001116,0.000202,0.000977,79.125999,9.223615,5.761645,0.416676,83.131401,8.088568
0.000249,0.001116,0.000202,0.000977,79.125999,9.223615,5.761645,0.416676,83.131401,8.088568
0.000122,0.000665,0.000149,0.000882,78.651001,8.787618,5.774400,0.425810,83.317314,8.420951
0.000159,0.000743,0.000155,0.000749,78.959000,8.632614,5.754326,0.410959,83.324951,8.295198
0.000159,0.000743,0.000155,0.000749,78.959000,8.632614,5.754326,0.410959,83.324951,8.295198
0.000159,0.000764,0.000156,0.000836,78.825996,8.647704,5.769095,0.410621,83.230186,8.597844
0.000159,0.000764,0.000156,0.000836,78.825996,8.647704,5.769095,0.410621,83.230186,8.597844
0.000308,0.002170,0.000207,0.001104,78.559998,8.886139,5.778272,0.411777,83.376556,8.276110
0.000308,0.002170,0.000207,0.001104,78.559998,8.886139,5.778272,0.411777,83.376556,8.276110
0.000199,0.001027,0.000171,0.000949,78.699997,8.736723,5.769916,0.433883,83.426620,8.163004
0.000199,0.001027,0.000171,0.000949,78.699997,8.736723,5.769916,0.433883,83.426620,8.163004
0.000193,0.001267,0.000167,0.000906,79.250999,9.225351,5.809399,0.418787,83.308372,8.516192
0.000193,0.001267,0.000167,0.000906,79.250999,9.225351,5.809399,0.418787,83.308372,8.516192
0.000186,0.001177,0.000168,0.000707,78.927002,8.637366,5.778197,0.414512,82.992546,8.248214
0.000186,0.001177,0.000168,0.000707,78.927002,8.637366,5.778197,0.414512,82.992546,8.248214
0.000170,0.000964,0.000147,0.000684,78.769997,8.331080,5.766056,0.414002,83.488304,7.973461
0.000170,0.000964,0.000147,0.000684,78.769997,8.331080,5.766056,0.414002,83.488304,7.973461
0.000168,0.001126,0.000133,0.000624,79.045998,8.934530,5.777407,0.414932,83.284180,8.212091
0.000145,0.000868,0.000107,0.000538,78.989998,9.101364,5.793445,0.427643,82.827057,8.436924
0.000145,0.000868,0.000107,0.000538,78.989998,9.101364,5.793445,0.427643,82.827057,8.436924
0.000179,0.001113,0.000127,0.000772,78.887001,8.903329,5.778909,0.401940,83.488861,8.640929
0.000179,0.001113,0.000127,0.000772,78.887001,8.903329,5.778909,0.401940,83.488861,8.640929
0.000138,0.000709,0.000165,0.000790,78.779999,8.813238,5.766631,0.415384,83.856140,8.310931
0.000138,0.000709,0.000165,0.000790,78.779999,8.813238,5.766631,0.415384,83.856140,8.310931
0.000181,0.001278,0.000126,0.000863,79.035004,8.874810,5.777973,0.423337,83.383026,8.384646
