espera_carga,dt_espera_carga,espera_descarga,dt_espera_descarga,procesados,dt_procesados,estancia,dt_estancia,porcent_ocio,dt_porcent_ocio
0.018736,0.010661,0.015406,0.007717,79.280998,8.971872,1.999061,0.168287,83.423035,2.307233
0.018488,0.010758,0.015274,0.007693,79.633003,9.460629,1.991935,0.168936,83.429329,2.386251
0.018488,0.010758,0.015274,0.007693,79.633003,9.460629,1.991935,0.168936,83.429329,2.386251
0.019238,0.010775,0.015329,0.007850,80.085999,9.271811,2.000212,0.169169,83.291382,2.389709
0.019238,0.010775,0.015329,0.007850,80.085999,9.271811,2.000212,0.169169,83.291382,2.389709
0.018371,0.010453,0.015253,0.007684,79.556000,9.138080,1.996223,0.166744,83.381165,2.360312
0.018371,0.010453,0.015253,0.007684,79.556000,9.138080,1.996223,0.166744,83.381165,2.360312
0.018286,0.010242,0.015048,0.007346,79.108002,8.987813,1.994556,0.167882,83.535179,2.351389
0.019187,0.011293,0.015504,0.007587,79.767998,9.039702,2.000315,0.172565,83.364365,2.258451
0.019187,0.011293,0.015504,0.007587,79.767998,9.039702,2.000315,0.172565,83.364365,2.258451
0.018898,0.010818,0.015081,0.007769,79.222000,9.053755,1.995753,0.168941,83.471558,2.314164
0.018898,0.010818,0.015081,0.007769,79.222000,9.053755,1.995753,0.168941,83.471558,2.314164
0.018781,0.010571,0.015264,0.007435,79.792999,8.824844,1.995978,0.171637,83.366402,2.391907
0.018781,0.010571,0.015264,0.007435,79.792999,8.824844,1.995978,0.171637,83.366402,2.391907
0.018785,0.010939,0.015536,0.007762,79.711998,9.197804,2.004621,0.169706,83.355667,2.357129
0.018785,0.010939,0.015536,0.007762,79.711998,9.197804,2.004621,0.169706,83.355667,2.357129
0.019125,0.011088,0.015632,0.007458,79.903999,9.318145,1.999471,0.171123,83.350777,2.337833
0.019125,0.011088,0.015632,0.007458,79.903999,9.318145,1.999471,0.171123,83.350777,2.337833
0.018460,0.011181,0.015267,0.007751,79.539001,8.982382,1.998980,0.168889,83.442940,2.255013
0.018460,0.011181,0.015267,0.007751,79.539001,8.982382,1.998980,0.168889,83.442940,2.255013
0.019065,0.011403,0.015448,0.007380,80.371002,9.458036,1.998539,0.168383,83.267357,2.387300
0.019550,0.011270,0.015707,0.007430,79.500999,9.163732,2.013050,0.173096,83.372025,2.331402
0.019550,0.011270,0.015707,0.007430,79.500999,9.163732,2.013050,0.173096,83.372025,2.331402
0.018938,0.010751,0.015791,0.007808,79.948997,8.717137,2.002772,0.168045,83.319008,2.245784
0.018938,0.010751,0.015791,0.007808,79.948997,8.717137,2.002772,0.168045,83.319008,2.245784
0.018350,0.010075,0.015198,0.007448,79.431000,9.018694,1.994066,0.161387,83.432808,2.325168
0.018350,0.010075,0.015198,0.007448,79.431000,9.018694,1.994066,0.161387,83.432808,2.325168
0.019037,0.010742,0.015317,0.007713,79.668999,8.929123,2.006663,0.170775,83.302727,2.362325
