Veces,Probabilidad,Diferencia,Pago_Lanzamiento,Pago_Finalizar,Esperado
10,0.500000,3,1000.000000,100.000000,-7700.000000
10,0.500000,3,1000.000000,100.000000,-5900.000000
10,0.500000,3,1000.000000,100.000000,-7500.000000
10,0.500000,3,1000.000000,100.000000,-7100.000000
10,0.500000,3,1000.000000,100.000000,-10500.000000
10,0.500000,3,1000.000000,100.000000,-9500.000000
10,0.500000,3,1000.000000,100.000000,-8100.000000
10,0.500000,3,1000.000000,100.000000,-6300.000000
10,0.500000,3,1000.000000,100.000000,-9900.000000
10,0.500000,3,1000.000000,100.000000,-11300.000000
10,0.500000,3,1000.000000,100.000000,-6100.000000
10,0.500000,3,1000.000000,100.000000,-12900.000000
10,0.500000,3,1000.000000,100.000000,-9300.000000
10,0.500000,3,1000.000000,100.000000,-9100.000000
10,0.500000,3,1000.000000,100.000000,-9100.000000
10,0.500000,3,1000.000000,100.000000,-5500.000000
10,0.500000,3,1000.000000,100.000000,-11900.000000
10,0.500000,3,1000.000000,100.000000,-5900.000000
10,0.500000,3,1000.000000,100.000000,-4900.000000
10,0.500000,3,1000.000000,100.000000,-5900.000000
10,0.500000,3,1000.000000,100.000000,-8100.000000
10,0.500000,3,1000.000000,100.000000,-7300.000000
10,0.500000,3,1000.000000,100.000000,-9900.000000
10,0.500000,3,1000.000000,100.000000,-10900.000000
10,0.500000,3,1000.000000,100.000000,-6500.000000
10,0.500000,3,1000.000000,100.000000,-7500.000000
10,0.500000,3,1000.000000,100.000000,-7300.000000
10,0.500000,3,1000.000000,100.000000,-6900.000000
10,0.500000,3,1000.000000,100.000000,-7700.000000
10,0.500000,3,1000.000000,100.000000,-8300.000000
10,0.500000,3,1000.000000,100.000000,-7100.000000
10,0.500000,3,1000.000000,100.000000,-7500.000000
10,0.500000,3,1000.000000,100.000000,-9900.000000
10,0.500000,3,1000.000000,100.000000,-9500.000000
10,0.500000,3,1000.000000,100.000000,-6500.000000
10,0.500000,3,1000.000000,100.000000,-7900.000000
10,0.500000,3,1000.000000,100.000000,-7300.000000
10,0.500000,3,1000.000000,100.000000,-9900.000000
10,0.500000,3,1000.000000,100.000000,-8100.000000
10,0.500000,3,1000.000000,100.000000,-7700.000000
10,0.500000,3,1000.000000,100.000000,-11100.000000
10,0.500000,3,1000.000000,100.000000,-7500.000000
10,0.500000,3,1000.000000,100.000000,-12300.000000
10,0.500000,3,1000.000000,100.000000,-10300.000000
10,0.500000,3,1000.000000,100.000000,-9500.000000
10,0.500000,3,1000.000000,100.000000,-7100.000000
10,0.500000,3,1000.000000,100.000000,-10900.000000
10,0.500000,3,1000.000000,100.000000,-8100.000000
10,0.500000,3,1000.000000,100.000000,-9900.000000
10,0.500000,3,1000.000000,100.000000,-9700.000000
10,0.500000,3,1000.000000,100.000000,-7900.000000
10,0.500000,3,1000.000000,100.000000,-8100.000000
10,0.500000,3,1000.000000,100.000000,-5900.000000
10,0.500000,3,1000.000000,100.000000,-7100.000000
10,0.500000,3,1000.000000,100.000000,-5700.000000
10,0.500000,3,1000.000000,100.000000,-10100.000000
10,0.500000,3,1000.000000,100.000000,-8500.000000
10,0.500000,3,1000.000000,100.000000,-6700.000000
10,0.500000,3,1000.000000,100.000000,-10900.000000
10,0.500000,3,1000.000000,100.000000,-8100.000000
10,0.500000,3,1000.000000,100.000000,-7700.000000
10,0.500000,3,1000.000000,100.000000,-8500.000000
10,0.500000,3,1000.000000,100.000000,-7300.000000
10,0.500000,3,1000.000000,100.000000,-11500.000000
10,0.500000,3,1000.000000,100.000000,-8900.000000
10,0.500000,3,1000.000000,100.000000,-5100.000000
10,0.500000,3,1000.000000,100.000000,-7500.000000
10,0.500000,3,1000.000000,100.000000,-11100.000000
10,0.500000,3,1000.000000,100.000000,-7100.000000
10,0.500000,3,1000.000000,100.000000,-8300.000000
10,0.500000,3,1000.000000,100.000000,-7700.000000
10,0.500000,3,1000.000000,100.000000,-10700.000000
10,0.500000,3,1000.000000,100.000000,-11300.000000
10,0.500000,3,1000.000000,100.000000,-8900.000000
10,0.500000,3,1000.000000,100.000000,-8500.000000
10,0.500000,3,1000.000000,100.000000,-9700.000000
10,0.500000,3,1000.000000,100.000000,-11300.000000
10,0.500000,3,1000.000000,100.000000,-11100.000000
10,0.500000,3,1000.000000,100.000000,-6900.000000
10,0.500000,3,1000.000000,100.000000,-8700.000000
10,0.500000,3,1000.000000,100.000000,-9300.000000
10,0.500000,3,1000.000000,100.000000,-8700.000000
10,0.500000,3,1000.000000,100.000000,-13100.000000
10,0.500000,3,1000.000000,100.000000,-8700.000000
10,0.500000,3,1000.000000,100.000000,-5300.000000
10,0.500000,3,1000.000000,100.000000,-7300.000000
10,0.500000,3,1000.000000,100.000000,-8100.000000
10,0.500000,3,1000.000000,100.000000,-8300.000000
10,0.500000,3,1000.000000,100.000000,-5700.000000
10,0.500000,3,1000.000000,100.000000,-10900.000000
10,0.500000,3,1000.000000,100.000000,-11100.000000
10,0.500000,3,1000.000000,100.000000,-9900.000000
10,0.500000,3,1000.000000,100.000000,-6900.000000
10,0.500000,3,1000.000000,100.000000,-8100.000000
10,0.500000,3,1000.000000,100.000000,-6900.000000
10,0.500000,3,1000.000000,100.000000,-8100.000000
10,0.500000,3,1000.000000,100.000000,-7100.000000
10,0.500000,3,1000.000000,100.000000,-6500.000000
10,0.500000,3,1000.000000,100.000000,-7700.000000
10,0.500000,3,1000.000000,100.000000,-12500.000000
