Veces,Probabilidad,Diferencia,Pago_Lanzamiento,Pago_Finalizar,Esperado
10000,0.500000,3,10.000000,100.000000,9.862000
10,0.500000,3,10.000000,100.000000,-16.000000
500,0.500000,3,10.000000,100.000000,15.720000
10000,0.500000,3,10.000000,100.000000,9.574000
10,0.500000,3,10.000000,100.000000,28.000000
500,0.500000,3,10.000000,100.000000,10.520000
10000,0.500000,3,10.000000,100.000000,9.516000
10,0.500000,3,10.000000,100.000000,-2.000000
500,0.500000,3,10.000000,100.000000,9.600000
10000,0.500000,3,10.000000,100.000000,9.730000
10,0.500000,3,10.000000,100.000000,18.000000
500,0.500000,3,10.000000,100.000000,7.160000
10000,0.500000,3,10.000000,100.000000,10.086000
10,0.500000,3,10.000000,100.000000,-4.000000
500,0.500000,3,10.000000,100.000000,10.120000
10000,0.500000,3,10.000000,100.000000,9.952000
10,0.500000,3,10.000000,100.000000,28.000000
500,0.500000,3,10.000000,100.000000,10.560000
10000,0.500000,3,10.000000,100.000000,10.648000
10,0.500000,3,10.000000,100.000000,-44.000000
500,0.500000,3,10.000000,100.000000,13.120000
10000,0.500000,3,10.000000,100.000000,10.932000
10,0.500000,3,10.000000,100.000000,-4.000000
500,0.500000,3,10.000000,100.000000,9.480000
10000,0.500000,3,10.000000,100.000000,9.932000
