Veces,Probabilidad,Diferencia,Pago_Lanzamiento,Pago_Finalizar,Esperado
10,0.500000,3,100.000000,1000.000000,140.000000
10,0.500000,3,100.000000,1000.000000,140.000000
10,0.500000,3,100.000000,1000.000000,220.000000
10,0.500000,3,100.000000,1000.000000,-80.000000
10,0.500000,3,100.000000,1000.000000,260.000000
10,0.500000,3,100.000000,1000.000000,-40.000000
10,0.500000,3,100.000000,1000.000000,160.000000
10,0.500000,3,100.000000,1000.000000,-60.000000
10,0.500000,3,100.000000,1000.000000,200.000000
10,0.500000,3,100.000000,1000.000000,120.000000
10,0.500000,3,100.000000,1000.000000,240.000000
10,0.500000,3,100.000000,1000.000000,180.000000
10,0.500000,3,100.000000,1000.000000,-200.000000
10,0.500000,3,100.000000,1000.000000,440.000000
10,0.500000,3,100.000000,1000.000000,-300.000000
10,0.500000,3,100.000000,1000.000000,120.000000
10,0.500000,3,100.000000,1000.000000,120.000000
10,0.500000,3,100.000000,1000.000000,240.000000
10,0.500000,3,100.000000,1000.000000,300.000000
10,0.500000,3,100.000000,1000.000000,300.000000
10,0.500000,3,100.000000,1000.000000,40.000000
10,0.500000,3,100.000000,1000.000000,480.000000
10,0.500000,3,100.000000,1000.000000,-160.000000
10,0.500000,3,100.000000,1000.000000,160.000000
10,0.500000,3,100.000000,1000.000000,-20.000000
10,0.500000,3,100.000000,1000.000000,-20.000000
10,0.500000,3,100.000000,1000.000000,140.000000
10,0.500000,3,100.000000,1000.000000,-80.000000
10,0.500000,3,100.000000,1000.000000,180.000000
10,0.500000,3,100.000000,1000.000000,140.000000
10,0.500000,3,100.000000,1000.000000,-120.000000
10,0.500000,3,100.000000,1000.000000,220.000000
10,0.500000,3,100.000000,1000.000000,120.000000
10,0.500000,3,100.000000,1000.000000,-160.000000
10,0.500000,3,100.000000,1000.000000,80.000000
10,0.500000,3,100.000000,1000.000000,140.000000
10,0.500000,3,100.000000,1000.000000,340.000000
10,0.500000,3,100.000000,1000.000000,-140.000000
10,0.500000,3,100.000000,1000.000000,-220.000000
10,0.500000,3,100.000000,1000.000000,-180.000000
10,0.500000,3,100.000000,1000.000000,200.000000
10,0.500000,3,100.000000,1000.000000,-180.000000
10,0.500000,3,100.000000,1000.000000,-20.000000
10,0.500000,3,100.000000,1000.000000,-460.000000
10,0.500000,3,100.000000,1000.000000,120.000000
10,0.500000,3,100.000000,1000.000000,-300.000000
10,0.500000,3,100.000000,1000.000000,-40.000000
10,0.500000,3,100.000000,1000.000000,120.000000
10,0.500000,3,100.000000,1000.000000,60.000000
10,0.500000,3,100.000000,1000.000000,60.000000
10,0.500000,3,100.000000,1000.000000,320.000000
10,0.500000,3,100.000000,1000.000000,480.000000
10,0.500000,3,100.000000,1000.000000,80.000000
10,0.500000,3,100.000000,1000.000000,340.000000
10,0.500000,3,100.000000,1000.000000,-100.000000
10,0.500000,3,100.000000,1000.000000,100.000000
10,0.500000,3,100.000000,1000.000000,220.000000
10,0.500000,3,100.000000,1000.000000,400.000000
10,0.500000,3,100.000000,1000.000000,300.000000
10,0.500000,3,100.000000,1000.000000,-20.000000
10,0.500000,3,100.000000,1000.000000,160.000000
10,0.500000,3,100.000000,1000.000000,-300.000000
10,0.500000,3,100.000000,1000.000000,180.000000
10,0.500000,3,100.000000,1000.000000,-180.000000
10,0.500000,3,100.000000,1000.000000,260.000000
10,0.500000,3,100.000000,1000.000000,380.000000
10,0.500000,3,100.000000,1000.000000,180.000000
10,0.500000,3,100.000000,1000.000000,20.000000
10,0.500000,3,100.000000,1000.000000,-320.000000
10,0.500000,3,100.000000,1000.000000,460.000000
10,0.500000,3,100.000000,1000.000000,-80.000000
10,0.500000,3,100.000000,1000.000000,0.000000
10,0.500000,3,100.000000,1000.000000,-300.000000
10,0.500000,3,100.000000,1000.000000,320.000000
10,0.500000,3,100.000000,1000.000000,160.000000
10,0.500000,3,100.000000,1000.000000,220.000000
10,0.500000,3,100.000000,1000.000000,220.000000
10,0.500000,3,100.000000,1000.000000,120.000000
10,0.500000,3,100.000000,1000.000000,-120.000000
10,0.500000,3,100.000000,1000.000000,400.000000
10,0.500000,3,100.000000,1000.000000,340.000000
10,0.500000,3,100.000000,1000.000000,240.000000
10,0.500000,3,100.000000,1000.000000,380.000000
10,0.500000,3,100.000000,1000.000000,140.000000
10,0.500000,3,100.000000,1000.000000,180.000000
10,0.500000,3,100.000000,1000.000000,-20.000000
10,0.500000,3,100.000000,1000.000000,80.000000
10,0.500000,3,100.000000,1000.000000,240.000000
10,0.500000,3,100.000000,1000.000000,60.000000
10,0.500000,3,100.000000,1000.000000,120.000000
10,0.500000,3,100.000000,1000.000000,-80.000000
10,0.500000,3,100.000000,1000.000000,300.000000
10,0.500000,3,100.000000,1000.000000,360.000000
10,0.500000,3,100.000000,1000.000000,440.000000
10,0.500000,3,100.000000,1000.000000,220.000000
10,0.500000,3,100.000000,1000.000000,220.000000
10,0.500000,3,100.000000,1000.000000,340.000000
10,0.500000,3,100.000000,1000.000000,340.000000
10,0.500000,3,100.000000,1000.000000,360.000000
10,0.500000,3,100.000000,1000.000000,-240.000000
