Veces,Probabilidad,Diferencia,Pago_Lanzamiento,Pago_Finalizar,Esperado
500,0.500000,3,10.000000,10000.000000,9910.959961
500,0.500000,3,100.000000,100.000000,-818.000000
500,0.500000,3,100.000000,1000.000000,105.599998
500,0.500000,3,100.000000,10000.000000,9125.200195
500,0.500000,3,1000.000000,100.000000,-8548.000000
500,0.500000,3,1000.000000,1000.000000,-8032.000000
500,0.500000,3,1000.000000,10000.000000,1364.000000
500,0.500000,3,10.000000,100.000000,7.160000
500,0.500000,3,10.000000,1000.000000,904.159973
500,0.500000,3,10.000000,10000.000000,9911.400391
500,0.500000,3,100.000000,100.000000,-826.799988
500,0.500000,3,100.000000,1000.000000,111.199997
500,0.500000,3,100.000000,10000.000000,9095.599609
500,0.500000,3,1000.000000,100.000000,-8852.000000
500,0.500000,3,1000.000000,1000.000000,-7952.000000
500,0.500000,3,1000.000000,10000.000000,1808.000000
500,0.500000,3,10.000000,100.000000,14.600000
500,0.500000,3,10.000000,1000.000000,912.479980
500,0.500000,3,10.000000,10000.000000,9912.599609
500,0.500000,3,100.000000,100.000000,-741.200012
500,0.500000,3,100.000000,1000.000000,120.000000
500,0.500000,3,100.000000,10000.000000,9119.200195
500,0.500000,3,1000.000000,100.000000,-9044.000000
500,0.500000,3,1000.000000,1000.000000,-7764.000000
500,0.500000,3,1000.000000,10000.000000,1276.000000
500,0.500000,3,10.000000,100.000000,9.080000
500,0.500000,3,10.000000,1000.000000,906.080017
500,0.500000,3,10.000000,10000.000000,9910.440430
500,0.500000,3,100.000000,100.000000,-765.599976
500,0.500000,3,100.000000,1000.000000,110.800003
500,0.500000,3,100.000000,10000.000000,9113.200195
500,0.500000,3,1000.000000,100.000000,-9088.000000
500,0.500000,3,1000.000000,1000.000000,-8072.000000
500,0.500000,3,1000.000000,10000.000000,800.000000
500,0.500000,3,10.000000,100.000000,6.480000
500,0.500000,3,10.000000,1000.000000,907.840027
500,0.500000,3,10.000000,10000.000000,9906.400391
500,0.500000,3,100.000000,100.000000,-791.599976
500,0.500000,3,100.000000,1000.000000,71.599998
500,0.500000,3,100.000000,10000.000000,9091.599609
500,0.500000,3,1000.000000,100.000000,-8520.000000
500,0.500000,3,1000.000000,1000.000000,-8744.000000
500,0.500000,3,1000.000000,10000.000000,1132.000000
500,0.500000,3,10.000000,100.000000,9.800000
500,0.500000,3,10.000000,1000.000000,915.960022
500,0.500000,3,10.000000,10000.000000,9910.879883
500,0.500000,3,100.000000,100.000000,-770.799988
500,0.500000,3,100.000000,1000.000000,93.599998
500,0.500000,3,100.000000,10000.000000,9089.200195
500,0.500000,3,1000.000000,100.000000,-8952.000000
500,0.500000,3,1000.000000,1000.000000,-7808.000000
500,0.500000,3,1000.000000,10000.000000,832.000000
500,0.500000,3,10.000000,100.000000,12.680000
500,0.500000,3,10.000000,1000.000000,915.640015
500,0.500000,3,10.000000,10000.000000,9909.200195
500,0.500000,3,100.000000,100.000000,-820.400024
500,0.500000,3,100.000000,1000.000000,145.199997
500,0.500000,3,100.000000,10000.000000,9119.200195
500,0.500000,3,1000.000000,100.000000,-8660.000000
500,0.500000,3,1000.000000,1000.000000,-7824.000000
500,0.500000,3,1000.000000,10000.000000,1040.000000
500,0.500000,3,10.000000,100.000000,12.520000
500,0.500000,3,10.000000,1000.000000,907.440002
500,0.500000,3,10.000000,10000.000000,9912.120117
500,0.500000,3,100.000000,100.000000,-784.400024
500,0.500000,3,100.000000,1000.000000,122.000000
500,0.500000,3,100.000000,10000.000000,9102.799805
500,0.500000,3,1000.000000,100.000000,-8852.000000
500,0.500000,3,1000.000000,1000.000000,-8764.000000
500,0.500000,3,1000.000000,10000.000000,820.000000
500,0.500000,3,10.000000,100.000000,13.200000
500,0.500000,3,10.000000,1000.000000,914.679993
500,0.500000,3,10.000000,10000.000000,9917.519531
500,0.500000,3,100.000000,100.000000,-796.799988
500,0.500000,3,100.000000,1000.000000,100.800003
500,0.500000,3,100.000000,10000.000000,9081.200195
500,0.500000,3,1000.000000,100.000000,-9176.000000
500,0.500000,3,1000.000000,1000.000000,-8076.000000
500,0.500000,3,1000.000000,10000.000000,740.000000
500,0.500000,3,10.000000,100.000000,9.400000
500,0.500000,3,10.000000,1000.000000,908.640015
500,0.500000,3,10.000000,10000.000000,9904.519531
500,0.500000,3,100.000000,100.000000,-831.200012
500,0.500000,3,100.000000,1000.000000,114.800003
500,0.500000,3,100.000000,10000.000000,9066.799805
500,0.500000,3,1000.000000,100.000000,-8788.000000
500,0.500000,3,1000.000000,1000.000000,-7872.000000
500,0.500000,3,1000.000000,10000.000000,992.000000
500,0.500000,3,10.000000,100.000000,10.840000
500,0.500000,3,10.000000,1000.000000,908.080017
500,0.500000,3,10.000000,10000.000000,9908.799805
500,0.500000,3,100.000000,100.000000,-791.200012
500,0.500000,3,100.000000,1000.000000,66.800003
500,0.500000,3,100.000000,10000.000000,9077.200195
500,0.500000,3,1000.000000,100.000000,-8692.000000
500,0.500000,3,1000.000000,1000.000000,-8212.000000
500,0.500000,3,1000.000000,10000.000000,828.000000
500,0.500000,3,10.000000,100.000000,4.600000
500,0.500000,3,10.000000,1000.000000,910.080017
500,0.500000,3,10.000000,10000.000000,9912.440430
500,0.500000,3,100.000000,100.000000,-816.799988
500,0.500000,3,100.000000,1000.000000,144.000000
500,0.500000,3,100.000000,10000.000000,9120.799805
500,0.500000,3,1000.000000,100.000000,-8644.000000
500,0.500000,3,1000.000000,1000.000000,-8200.000000
500,0.500000,3,1000.000000,10000.000000,560.000000
500,0.500000,3,10.000000,100.000000,9.080000
500,0.500000,3,10.000000,1000.000000,911.000000
500,0.500000,3,10.000000,10000.000000,9908.480469
500,0.500000,3,100.000000,100.000000,-787.599976
500,0.500000,3,100.000000,1000.000000,95.199997
500,0.500000,3,100.000000,10000.000000,9054.000000
500,0.500000,3,1000.000000,100.000000,-9224.000000
500,0.500000,3,1000.000000,1000.000000,-8832.000000
500,0.500000,3,1000.000000,10000.000000,1480.000000
500,0.500000,3,10.000000,100.000000,8.240000
500,0.500000,3,10.000000,1000.000000,904.200012
500,0.500000,3,10.000000,10000.000000,9911.480469
500,0.500000,3,100.000000,100.000000,-793.200012
500,0.500000,3,100.000000,1000.000000,10.800000
500,0.500000,3,100.000000,10000.000000,9111.200195
500,0.500000,3,1000.000000,100.000000,-8412.000000
500,0.500000,3,1000.000000,1000.000000,-7920.000000
500,0.500000,3,1000.000000,10000.000000,1312.000000
500,0.500000,3,10.000000,100.000000,7.360000
500,0.500000,3,10.000000,1000.000000,907.479980
500,0.500000,3,10.000000,10000.000000,9915.519531
500,0.500000,3,100.000000,100.000000,-765.200012
500,0.500000,3,100.000000,1000.000000,96.000000
500,0.500000,3,100.000000,10000.000000,9048.400391
500,0.500000,3,1000.000000,100.000000,-9180.000000
500,0.500000,3,1000.000000,1000.000000,-7800.000000
500,0.500000,3,1000.000000,10000.000000,1520.000000
500,0.500000,3,10.000000,100.000000,14.040000
500,0.500000,3,10.000000,1000.000000,907.840027
500,0.500000,3,10.000000,10000.000000,9914.160156
500,0.500000,3,100.000000,100.000000,-820.799988
500,0.500000,3,100.000000,1000.000000,155.600006
500,0.500000,3,100.000000,10000.000000,9066.400391
500,0.500000,3,1000.000000,100.000000,-8876.000000
500,0.500000,3,1000.000000,1000.000000,-8196.000000
500,0.500000,3,1000.000000,10000.000000,1092.000000
500,0.500000,3,10.000000,100.000000,10.080000
500,0.500000,3,10.000000,1000.000000,909.919983
500,0.500000,3,10.000000,10000.000000,9911.160156
500,0.500000,3,100.000000,100.000000,-857.599976
500,0.500000,3,100.000000,1000.000000,148.399994
500,0.500000,3,100.000000,10000.000000,9089.599609
500,0.500000,3,1000.000000,100.000000,-8952.000000
500,0.500000,3,1000.000000,1000.000000,-8256.000000
500,0.500000,3,1000.000000,10000.000000,1704.000000
500,0.500000,3,10.000000,100.000000,7.600000
500,0.500000,3,10.000000,1000.000000,902.919983
500,0.500000,3,10.000000,10000.000000,9909.679688
500,0.500000,3,100.000000,100.000000,-820.799988
500,0.500000,3,100.000000,1000.000000,169.600006
500,0.500000,3,100.000000,10000.000000,9123.200195
500,0.500000,3,1000.000000,100.000000,-8796.000000
500,0.500000,3,1000.000000,1000.000000,-8080.000000
500,0.500000,3,1000.000000,10000.000000,1344.000000
500,0.500000,3,10.000000,100.000000,8.240000
500,0.500000,3,10.000000,1000.000000,918.239990
500,0.500000,3,10.000000,10000.000000,9916.639648
500,0.500000,3,100.000000,100.000000,-748.400024
500,0.500000,3,100.000000,1000.000000,88.000000
500,0.500000,3,100.000000,10000.000000,9079.599609
500,0.500000,3,1000.000000,100.000000,-8904.000000
500,0.500000,3,1000.000000,1000.000000,-7676.000000
500,0.500000,3,1000.000000,10000.000000,1104.000000
500,0.500000,3,10.000000,100.000000,14.200000
500,0.500000,3,10.000000,1000.000000,904.599976
500,0.500000,3,10.000000,10000.000000,9911.240234
500,0.500000,3,100.000000,100.000000,-789.200012
500,0.500000,3,100.000000,1000.000000,141.600006
500,0.500000,3,100.000000,10000.000000,9109.599609
500,0.500000,3,1000.000000,100.000000,-9068.000000
500,0.500000,3,1000.000000,1000.000000,-8840.000000
500,0.500000,3,1000.000000,10000.000000,852.000000
500,0.500000,3,10.000000,100.000000,8.800000
500,0.500000,3,10.000000,1000.000000,909.679993
500,0.500000,3,10.000000,10000.000000,9906.000000
500,0.500000,3,100.000000,100.000000,-813.200012
500,0.500000,3,100.000000,1000.000000,96.800003
500,0.500000,3,100.000000,10000.000000,9128.799805
500,0.500000,3,1000.000000,100.000000,-9156.000000
500,0.500000,3,1000.000000,1000.000000,-8752.000000
500,0.500000,3,1000.000000,10000.000000,1180.000000
500,0.500000,3,10.000000,100.000000,7.920000
500,0.500000,3,10.000000,1000.000000,910.000000
500,0.500000,3,10.000000,10000.000000,9908.759766
500,0.500000,3,100.000000,100.000000,-803.200012
500,0.500000,3,100.000000,1000.000000,156.800003
500,0.500000,3,100.000000,10000.000000,9095.200195
500,0.500000,3,1000.000000,100.000000,-8660.000000
500,0.500000,3,1000.000000,1000.000000,-8164.000000
500,0.500000,3,1000.000000,10000.000000,892.000000
500,0.500000,3,10.000000,100.000000,3.440000
500,0.500000,3,10.000000,1000.000000,909.919983
500,0.500000,3,10.000000,10000.000000,9908.519531
500,0.500000,3,100.000000,100.000000,-802.000000
500,0.500000,3,100.000000,1000.000000,103.199997
500,0.500000,3,100.000000,10000.000000,9084.400391
500,0.500000,3,1000.000000,100.000000,-9520.000000
500,0.500000,3,1000.000000,1000.000000,-8192.000000
500,0.500000,3,1000.000000,10000.000000,1240.000000
500,0.500000,3,10.000000,100.000000,10.880000
500,0.500000,3,10.000000,1000.000000,907.559998
500,0.500000,3,10.000000,10000.000000,9912.919922
500,0.500000,3,100.000000,100.000000,-785.200012
500,0.500000,3,100.000000,1000.000000,26.000000
500,0.500000,3,100.000000,10000.000000,9080.400391
500,0.500000,3,1000.000000,100.000000,-9088.000000
500,0.500000,3,1000.000000,1000.000000,-8592.000000
500,0.500000,3,1000.000000,10000.000000,1092.000000
500,0.500000,3,10.000000,100.000000,13.520000
500,0.500000,3,10.000000,1000.000000,912.000000
500,0.500000,3,10.000000,10000.000000,9912.759766
500,0.500000,3,100.000000,100.000000,-816.000000
500,0.500000,3,100.000000,1000.000000,98.800003
500,0.500000,3,100.000000,10000.000000,9067.599609
500,0.500000,3,1000.000000,100.000000,-8780.000000
500,0.500000,3,1000.000000,1000.000000,-8076.000000
500,0.500000,3,1000.000000,10000.000000,976.000000
500,0.500000,3,10.000000,100.000000,10.720000
500,0.500000,3,10.000000,1000.000000,912.320007
500,0.500000,3,10.000000,10000.000000,9912.599609
500,0.500000,3,100.000000,100.000000,-778.799988
500,0.500000,3,100.000000,1000.000000,98.400002
500,0.500000,3,100.000000,10000.000000,9104.400391
500,0.500000,3,1000.000000,100.000000,-8984.000000
500,0.500000,3,1000.000000,1000.000000,-7480.000000
500,0.500000,3,1000.000000,10000.000000,832.000000
500,0.500000,3,10.000000,100.000000,9.880000
500,0.500000,3,10.000000,1000.000000,909.320007
500,0.500000,3,10.000000,10000.000000,9912.120117
500,0.500000,3,100.000000,100.000000,-776.400024
500,0.500000,3,100.000000,1000.000000,87.199997
500,0.500000,3,100.000000,10000.000000,9074.400391
500,0.500000,3,1000.000000,100.000000,-9224.000000
500,0.500000,3,1000.000000,1000.000000,-7720.000000
500,0.500000,3,1000.000000,10000.000000,464.000000
500,0.500000,3,10.000000,100.000000,11.800000
500,0.500000,3,10.000000,1000.000000,909.799988
500,0.500000,3,10.000000,10000.000000,9915.719727
500,0.500000,3,100.000000,100.000000,-789.599976
500,0.500000,3,100.000000,1000.000000,119.599998
500,0.500000,3,100.000000,10000.000000,9065.599609
500,0.500000,3,1000.000000,100.000000,-8660.000000
500,0.500000,3,1000.000000,1000.000000,-8160.000000
500,0.500000,3,1000.000000,10000.000000,1080.000000
500,0.500000,3,10.000000,100.000000,10.600000
500,0.500000,3,10.000000,1000.000000,911.280029
500,0.500000,3,10.000000,10000.000000,9906.400391
500,0.500000,3,100.000000,100.000000,-773.599976
500,0.500000,3,100.000000,1000.000000,117.599998
500,0.500000,3,100.000000,10000.000000,9078.000000
500,0.500000,3,1000.000000,100.000000,-9016.000000
500,0.500000,3,1000.000000,1000.000000,-7472.000000
500,0.500000,3,1000.000000,10000.000000,872.000000
500,0.500000,3,10.000000,100.000000,8.440000
500,0.500000,3,10.000000,1000.000000,907.880005
500,0.500000,3,10.000000,10000.000000,9912.440430
500,0.500000,3,100.000000,100.000000,-827.200012
500,0.500000,3,100.000000,1000.000000,75.599998
500,0.500000,3,100.000000,10000.000000,9120.400391
500,0.500000,3,1000.000000,100.000000,-8680.000000
500,0.500000,3,1000.000000,1000.000000,-7812.000000
500,0.500000,3,1000.000000,10000.000000,1356.000000
500,0.500000,3,10.000000,100.000000,9.960000
500,0.500000,3,10.000000,1000.000000,910.039978
500,0.500000,3,10.000000,10000.000000,9914.959961
500,0.500000,3,100.000000,100.000000,-777.200012
500,0.500000,3,100.000000,1000.000000,127.599998
500,0.500000,3,100.000000,10000.000000,9109.200195
500,0.500000,3,1000.000000,100.000000,-9028.000000
500,0.500000,3,1000.000000,1000.000000,-7844.000000
500,0.500000,3,1000.000000,10000.000000,1656.000000
500,0.500000,3,10.000000,100.000000,15.320000
500,0.500000,3,10.000000,1000.000000,913.960022
500,0.500000,3,10.000000,10000.000000,9908.320312
500,0.500000,3,100.000000,100.000000,-799.599976
500,0.500000,3,100.000000,1000.000000,64.000000
500,0.500000,3,100.000000,10000.000000,9130.400391
500,0.500000,3,1000.000000,100.000000,-9204.000000
500,0.500000,3,1000.000000,1000.000000,-8084.000000
500,0.500000,3,1000.000000,10000.000000,656.000000
500,0.500000,3,10.000000,100.000000,11.520000
500,0.500000,3,10.000000,1000.000000,903.359985
500,0.500000,3,10.000000,10000.000000,9911.959961
500,0.500000,3,100.000000,100.000000,-776.400024
500,0.500000,3,100.000000,1000.000000,90.800003
500,0.500000,3,100.000000,10000.000000,9115.200195
500,0.500000,3,1000.000000,100.000000,-8668.000000
