Veces,Probabilidad,Diferencia,Pago_Lanzamiento,Pago_Finalizar,Esperado
10,0.500000,3,10.000000,10000.000000,9930.000000
10,0.500000,3,10.000000,10000.000000,9884.000000
10,0.500000,3,10.000000,10000.000000,9912.000000
10,0.500000,3,10.000000,10000.000000,9932.000000
10,0.500000,3,10.000000,10000.000000,9908.000000
10,0.500000,3,10.000000,10000.000000,9894.000000
10,0.500000,3,10.000000,10000.000000,9918.000000
10,0.500000,3,10.000000,10000.000000,9930.000000
10,0.500000,3,10.000000,10000.000000,9924.000000
10,0.500000,3,10.000000,10000.000000,9926.000000
10,0.500000,3,10.000000,10000.000000,9914.000000
10,0.500000,3,10.000000,10000.000000,9886.000000
10,0.500000,3,10.000000,10000.000000,9936.000000
10,0.500000,3,10.000000,10000.000000,9956.000000
10,0.500000,3,10.000000,10000.000000,9882.000000
10,0.500000,3,10.000000,10000.000000,9866.000000
10,0.500000,3,10.000000,10000.000000,9902.000000
10,0.500000,3,10.000000,10000.000000,9908.000000
10,0.500000,3,10.000000,10000.000000,9936.000000
10,0.500000,3,10.000000,10000.000000,9872.000000
10,0.500000,3,10.000000,10000.000000,9928.000000
10,0.500000,3,10.000000,10000.000000,9950.000000
10,0.500000,3,10.000000,10000.000000,9900.000000
10,0.500000,3,10.000000,10000.000000,9900.000000
10,0.500000,3,10.000000,10000.000000,9926.000000
10,0.500000,3,10.000000,10000.000000,9914.000000
10,0.500000,3,10.000000,10000.000000,9884.000000
10,0.500000,3,10.000000,10000.000000,9912.000000
10,0.500000,3,10.000000,10000.000000,9900.000000
10,0.500000,3,10.000000,10000.000000,9884.000000
10,0.500000,3,10.000000,10000.000000,9882.000000
10,0.500000,3,10.000000,10000.000000,9936.000000
10,0.500000,3,10.000000,10000.000000,9862.000000
10,0.500000,3,10.000000,10000.000000,9906.000000
10,0.500000,3,10.000000,10000.000000,9908.000000
10,0.500000,3,10.000000,10000.000000,9916.000000
10,0.500000,3,10.000000,10000.000000,9928.000000
10,0.500000,3,10.000000,10000.000000,9952.000000
10,0.500000,3,10.000000,10000.000000,9896.000000
10,0.500000,3,10.000000,10000.000000,9906.000000
10,0.500000,3,10.000000,10000.000000,9948.000000
10,0.500000,3,10.000000,10000.000000,9896.000000
10,0.500000,3,10.000000,10000.000000,9874.000000
10,0.500000,3,10.000000,10000.000000,9888.000000
10,0.500000,3,10.000000,10000.000000,9906.000000
10,0.500000,3,10.000000,10000.000000,9938.000000
10,0.500000,3,10.000000,10000.000000,9926.000000
10,0.500000,3,10.000000,10000.000000,9920.000000
10,0.500000,3,10.000000,10000.000000,9920.000000
10,0.500000,3,10.000000,10000.000000,9932.000000
10,0.500000,3,10.000000,10000.000000,9930.000000
10,0.500000,3,10.000000,10000.000000,9904.000000
10,0.500000,3,10.000000,10000.000000,9936.000000
10,0.500000,3,10.000000,10000.000000,9930.000000
10,0.500000,3,10.000000,10000.000000,9894.000000
10,0.500000,3,10.000000,10000.000000,9856.000000
10,0.500000,3,10.000000,10000.000000,9902.000000
10,0.500000,3,10.000000,10000.000000,9934.000000
10,0.500000,3,10.000000,10000.000000,9922.000000
10,0.500000,3,10.000000,10000.000000,9908.000000
10,0.500000,3,10.000000,10000.000000,9910.000000
10,0.500000,3,10.000000,10000.000000,9914.000000
10,0.500000,3,10.000000,10000.000000,9930.000000
10,0.500000,3,10.000000,10000.000000,9922.000000
10,0.500000,3,10.000000,10000.000000,9894.000000
10,0.500000,3,10.000000,10000.000000,9886.000000
10,0.500000,3,10.000000,10000.000000,9942.000000
10,0.500000,3,10.000000,10000.000000,9900.000000
10,0.500000,3,10.000000,10000.000000,9918.000000
10,0.500000,3,10.000000,10000.000000,9906.000000
10,0.500000,3,10.000000,10000.000000,9894.000000
10,0.500000,3,10.000000,10000.000000,9914.000000
10,0.500000,3,10.000000,10000.000000,9906.000000
10,0.500000,3,10.000000,10000.000000,9888.000000
10,0.500000,3,10.000000,10000.000000,9926.000000
10,0.500000,3,10.000000,10000.000000,9886.000000
10,0.500000,3,10.000000,10000.000000,9910.000000
10,0.500000,3,10.000000,10000.000000,9926.000000
10,0.500000,3,10.000000,10000.000000,9934.000000
10,0.500000,3,10.000000,10000.000000,9932.000000
10,0.500000,3,10.000000,10000.000000,9918.000000
10,0.500000,3,10.000000,10000.000000,9886.000000
10,0.500000,3,10.000000,10000.000000,9896.000000
10,0.500000,3,10.000000,10000.000000,9940.000000
10,0.500000,3,10.000000,10000.000000,9846.000000
10,0.500000,3,10.000000,10000.000000,9920.000000
10,0.500000,3,10.000000,10000.000000,9906.000000
10,0.500000,3,10.000000,10000.000000,9900.000000
10,0.500000,3,10.000000,10000.000000,9906.000000
10,0.500000,3,10.000000,10000.000000,9920.000000
10,0.500000,3,10.000000,10000.000000,9922.000000
10,0.500000,3,10.000000,10000.000000,9950.000000
10,0.500000,3,10.000000,10000.000000,9916.000000
10,0.500000,3,10.000000,10000.000000,9920.000000
10,0.500000,3,10.000000,10000.000000,9932.000000
10,0.500000,3,10.000000,10000.000000,9904.000000
10,0.500000,3,10.000000,10000.000000,9904.000000
10,0.500000,3,10.000000,10000.000000,9926.000000
10,0.500000,3,10.000000,10000.000000,9914.000000
10,0.500000,3,10.000000,10000.000000,9934.000000
