Veces,Probabilidad,Diferencia,Pago_Lanzamiento,Pago_Finalizar,Esperado
10,0.500000,3,100.000000,10000.000000,9120.000000
10,0.500000,3,100.000000,10000.000000,9120.000000
10,0.500000,3,100.000000,10000.000000,7900.000000
10,0.500000,3,100.000000,10000.000000,9300.000000
10,0.500000,3,100.000000,10000.000000,8680.000000
10,0.500000,3,100.000000,10000.000000,9240.000000
10,0.500000,3,100.000000,10000.000000,9260.000000
10,0.500000,3,100.000000,10000.000000,9160.000000
10,0.500000,3,100.000000,10000.000000,9320.000000
10,0.500000,3,100.000000,10000.000000,9300.000000
10,0.500000,3,100.000000,10000.000000,9220.000000
10,0.500000,3,100.000000,10000.000000,8880.000000
10,0.500000,3,100.000000,10000.000000,9100.000000
10,0.500000,3,100.000000,10000.000000,9160.000000
10,0.500000,3,100.000000,10000.000000,8800.000000
10,0.500000,3,100.000000,10000.000000,9200.000000
10,0.500000,3,100.000000,10000.000000,8840.000000
10,0.500000,3,100.000000,10000.000000,9320.000000
10,0.500000,3,100.000000,10000.000000,9260.000000
10,0.500000,3,100.000000,10000.000000,9000.000000
10,0.500000,3,100.000000,10000.000000,8960.000000
10,0.500000,3,100.000000,10000.000000,8820.000000
10,0.500000,3,100.000000,10000.000000,9100.000000
10,0.500000,3,100.000000,10000.000000,9240.000000
10,0.500000,3,100.000000,10000.000000,9000.000000
10,0.500000,3,100.000000,10000.000000,9180.000000
10,0.500000,3,100.000000,10000.000000,8980.000000
10,0.500000,3,100.000000,10000.000000,9040.000000
10,0.500000,3,100.000000,10000.000000,9120.000000
10,0.500000,3,100.000000,10000.000000,9300.000000
10,0.500000,3,100.000000,10000.000000,9180.000000
10,0.500000,3,100.000000,10000.000000,9040.000000
10,0.500000,3,100.000000,10000.000000,9020.000000
10,0.500000,3,100.000000,10000.000000,9060.000000
10,0.500000,3,100.000000,10000.000000,9280.000000
10,0.500000,3,100.000000,10000.000000,8860.000000
10,0.500000,3,100.000000,10000.000000,9480.000000
10,0.500000,3,100.000000,10000.000000,9220.000000
10,0.500000,3,100.000000,10000.000000,8900.000000
10,0.500000,3,100.000000,10000.000000,9460.000000
10,0.500000,3,100.000000,10000.000000,9200.000000
10,0.500000,3,100.000000,10000.000000,9060.000000
10,0.500000,3,100.000000,10000.000000,9180.000000
10,0.500000,3,100.000000,10000.000000,8960.000000
10,0.500000,3,100.000000,10000.000000,9420.000000
10,0.500000,3,100.000000,10000.000000,9540.000000
10,0.500000,3,100.000000,10000.000000,9140.000000
10,0.500000,3,100.000000,10000.000000,9200.000000
10,0.500000,3,100.000000,10000.000000,9380.000000
10,0.500000,3,100.000000,10000.000000,8960.000000
10,0.500000,3,100.000000,10000.000000,8700.000000
10,0.500000,3,100.000000,10000.000000,8920.000000
10,0.500000,3,100.000000,10000.000000,9180.000000
10,0.500000,3,100.000000,10000.000000,9080.000000
10,0.500000,3,100.000000,10000.000000,9420.000000
10,0.500000,3,100.000000,10000.000000,9140.000000
10,0.500000,3,100.000000,10000.000000,9580.000000
10,0.500000,3,100.000000,10000.000000,8680.000000
10,0.500000,3,100.000000,10000.000000,9180.000000
10,0.500000,3,100.000000,10000.000000,8860.000000
10,0.500000,3,100.000000,10000.000000,8880.000000
10,0.500000,3,100.000000,10000.000000,9320.000000
10,0.500000,3,100.000000,10000.000000,8860.000000
10,0.500000,3,100.000000,10000.000000,9220.000000
10,0.500000,3,100.000000,10000.000000,9100.000000
10,0.500000,3,100.000000,10000.000000,9540.000000
10,0.500000,3,100.000000,10000.000000,9360.000000
10,0.500000,3,100.000000,10000.000000,8880.000000
10,0.500000,3,100.000000,10000.000000,9340.000000
10,0.500000,3,100.000000,10000.000000,9040.000000
10,0.500000,3,100.000000,10000.000000,8920.000000
10,0.500000,3,100.000000,10000.000000,9360.000000
10,0.500000,3,100.000000,10000.000000,9360.000000
10,0.500000,3,100.000000,10000.000000,9040.000000
10,0.500000,3,100.000000,10000.000000,8760.000000
10,0.500000,3,100.000000,10000.000000,9140.000000
10,0.500000,3,100.000000,10000.000000,9280.000000
10,0.500000,3,100.000000,10000.000000,9200.000000
10,0.500000,3,100.000000,10000.000000,9280.000000
10,0.500000,3,100.000000,10000.000000,9260.000000
10,0.500000,3,100.000000,10000.000000,9080.000000
10,0.500000,3,100.000000,10000.000000,9100.000000
10,0.500000,3,100.000000,10000.000000,9100.000000
10,0.500000,3,100.000000,10000.000000,9220.000000
10,0.500000,3,100.000000,10000.000000,9060.000000
10,0.500000,3,100.000000,10000.000000,8940.000000
10,0.500000,3,100.000000,10000.000000,8820.000000
10,0.500000,3,100.000000,10000.000000,9280.000000
10,0.500000,3,100.000000,10000.000000,8740.000000
10,0.500000,3,100.000000,10000.000000,9140.000000
10,0.500000,3,100.000000,10000.000000,9240.000000
10,0.500000,3,100.000000,10000.000000,9040.000000
10,0.500000,3,100.000000,10000.000000,9300.000000
10,0.500000,3,100.000000,10000.000000,9120.000000
10,0.500000,3,100.000000,10000.000000,8720.000000
10,0.500000,3,100.000000,10000.000000,8720.000000
10,0.500000,3,100.000000,10000.000000,8900.000000
10,0.500000,3,100.000000,10000.000000,9140.000000
10,0.500000,3,100.000000,10000.000000,9220.000000
10,0.500000,3,100.000000,10000.000000,8800.000000
