Veces,Probabilidad,Diferencia,Pago_Lanzamiento,Pago_Finalizar,Esperado
500,0.500000,7,10.000000,100.000000,-383.799988
500,0.500000,8,10.000000,100.000000,-557.440002
500,0.500000,9,10.000000,100.000000,-730.840027
500,0.500000,10,10.000000,100.000000,-920.400024
500,0.500000,1,10.000000,100.000000,90.000000
500,0.500000,2,10.000000,100.000000,58.919998
500,0.500000,3,10.000000,100.000000,11.600000
500,0.500000,4,10.000000,100.000000,-71.400002
500,0.500000,5,10.000000,100.000000,-133.160004
500,0.500000,6,10.000000,100.000000,-260.040009
500,0.500000,7,10.000000,100.000000,-372.000000
500,0.500000,8,10.000000,100.000000,-552.320007
500,0.500000,9,10.000000,100.000000,-735.960022
500,0.500000,10,10.000000,100.000000,-882.719971
500,0.500000,1,10.000000,100.000000,90.000000
500,0.500000,2,10.000000,100.000000,59.320000
500,0.500000,3,10.000000,100.000000,15.920000
500,0.500000,4,10.000000,100.000000,-56.520000
500,0.500000,5,10.000000,100.000000,-158.440002
500,0.500000,6,10.000000,100.000000,-260.519989
500,0.500000,7,10.000000,100.000000,-380.079987
500,0.500000,8,10.000000,100.000000,-525.359985
500,0.500000,9,10.000000,100.000000,-711.719971
500,0.500000,10,10.000000,100.000000,-904.000000
500,0.500000,1,10.000000,100.000000,90.000000
500,0.500000,2,10.000000,100.000000,57.080002
500,0.500000,3,10.000000,100.000000,9.560000
500,0.500000,4,10.000000,100.000000,-68.800003
500,0.500000,5,10.000000,100.000000,-151.320007
500,0.500000,6,10.000000,100.000000,-246.759995
500,0.500000,7,10.000000,100.000000,-398.239990
500,0.500000,8,10.000000,100.000000,-544.280029
500,0.500000,9,10.000000,100.000000,-683.320007
500,0.500000,10,10.000000,100.000000,-900.239990
500,0.500000,1,10.000000,100.000000,90.000000
500,0.500000,2,10.000000,100.000000,61.400002
500,0.500000,3,10.000000,100.000000,13.520000
500,0.500000,4,10.000000,100.000000,-62.040001
500,0.500000,5,10.000000,100.000000,-152.399994
500,0.500000,6,10.000000,100.000000,-286.399994
500,0.500000,7,10.000000,100.000000,-404.959991
500,0.500000,8,10.000000,100.000000,-531.159973
500,0.500000,9,10.000000,100.000000,-754.159973
500,0.500000,10,10.000000,100.000000,-886.359985
500,0.500000,1,10.000000,100.000000,90.000000
500,0.500000,2,10.000000,100.000000,59.840000
500,0.500000,3,10.000000,100.000000,8.360000
500,0.500000,4,10.000000,100.000000,-60.040001
500,0.500000,5,10.000000,100.000000,-162.360001
500,0.500000,6,10.000000,100.000000,-255.639999
500,0.500000,7,10.000000,100.000000,-390.160004
500,0.500000,8,10.000000,100.000000,-515.960022
500,0.500000,9,10.000000,100.000000,-706.799988
500,0.500000,10,10.000000,100.000000,-890.280029
