Veces,Probabilidad,Diferencia,Pago_Lanzamiento,Pago_Finalizar,Esperado
10,0.500000,3,10.000000,1000.000000,852.000000
10,0.500000,3,10.000000,1000.000000,920.000000
10,0.500000,3,10.000000,1000.000000,918.000000
10,0.500000,3,10.000000,1000.000000,924.000000
10,0.500000,3,10.000000,1000.000000,924.000000
10,0.500000,3,10.000000,1000.000000,922.000000
10,0.500000,3,10.000000,1000.000000,928.000000
10,0.500000,3,10.000000,1000.000000,932.000000
10,0.500000,3,10.000000,1000.000000,900.000000
10,0.500000,3,10.000000,1000.000000,900.000000
10,0.500000,3,10.000000,1000.000000,936.000000
10,0.500000,3,10.000000,1000.000000,934.000000
10,0.500000,3,10.000000,1000.000000,914.000000
10,0.500000,3,10.000000,1000.000000,908.000000
10,0.500000,3,10.000000,1000.000000,926.000000
10,0.500000,3,10.000000,1000.000000,906.000000
10,0.500000,3,10.000000,1000.000000,918.000000
10,0.500000,3,10.000000,1000.000000,900.000000
10,0.500000,3,10.000000,1000.000000,930.000000
10,0.500000,3,10.000000,1000.000000,896.000000
10,0.500000,3,10.000000,1000.000000,928.000000
10,0.500000,3,10.000000,1000.000000,906.000000
10,0.500000,3,10.000000,1000.000000,924.000000
10,0.500000,3,10.000000,1000.000000,904.000000
10,0.500000,3,10.000000,1000.000000,928.000000
10,0.500000,3,10.000000,1000.000000,908.000000
10,0.500000,3,10.000000,1000.000000,912.000000
10,0.500000,3,10.000000,1000.000000,946.000000
10,0.500000,3,10.000000,1000.000000,924.000000
10,0.500000,3,10.000000,1000.000000,904.000000
10,0.500000,3,10.000000,1000.000000,902.000000
10,0.500000,3,10.000000,1000.000000,894.000000
10,0.500000,3,10.000000,1000.000000,924.000000
10,0.500000,3,10.000000,1000.000000,904.000000
10,0.500000,3,10.000000,1000.000000,928.000000
10,0.500000,3,10.000000,1000.000000,918.000000
10,0.500000,3,10.000000,1000.000000,934.000000
10,0.500000,3,10.000000,1000.000000,908.000000
10,0.500000,3,10.000000,1000.000000,940.000000
10,0.500000,3,10.000000,1000.000000,888.000000
10,0.500000,3,10.000000,1000.000000,904.000000
10,0.500000,3,10.000000,1000.000000,910.000000
10,0.500000,3,10.000000,1000.000000,890.000000
10,0.500000,3,10.000000,1000.000000,848.000000
10,0.500000,3,10.000000,1000.000000,922.000000
10,0.500000,3,10.000000,1000.000000,898.000000
10,0.500000,3,10.000000,1000.000000,918.000000
10,0.500000,3,10.000000,1000.000000,886.000000
10,0.500000,3,10.000000,1000.000000,914.000000
10,0.500000,3,10.000000,1000.000000,924.000000
10,0.500000,3,10.000000,1000.000000,890.000000
10,0.500000,3,10.000000,1000.000000,932.000000
10,0.500000,3,10.000000,1000.000000,924.000000
10,0.500000,3,10.000000,1000.000000,886.000000
10,0.500000,3,10.000000,1000.000000,930.000000
10,0.500000,3,10.000000,1000.000000,912.000000
10,0.500000,3,10.000000,1000.000000,932.000000
10,0.500000,3,10.000000,1000.000000,920.000000
10,0.500000,3,10.000000,1000.000000,922.000000
10,0.500000,3,10.000000,1000.000000,930.000000
10,0.500000,3,10.000000,1000.000000,922.000000
10,0.500000,3,10.000000,1000.000000,912.000000
10,0.500000,3,10.000000,1000.000000,920.000000
10,0.500000,3,10.000000,1000.000000,868.000000
10,0.500000,3,10.000000,1000.000000,938.000000
10,0.500000,3,10.000000,1000.000000,884.000000
10,0.500000,3,10.000000,1000.000000,894.000000
10,0.500000,3,10.000000,1000.000000,886.000000
10,0.500000,3,10.000000,1000.000000,930.000000
10,0.500000,3,10.000000,1000.000000,914.000000
10,0.500000,3,10.000000,1000.000000,944.000000
10,0.500000,3,10.000000,1000.000000,944.000000
10,0.500000,3,10.000000,1000.000000,914.000000
10,0.500000,3,10.000000,1000.000000,924.000000
10,0.500000,3,10.000000,1000.000000,890.000000
10,0.500000,3,10.000000,1000.000000,930.000000
10,0.500000,3,10.000000,1000.000000,882.000000
10,0.500000,3,10.000000,1000.000000,898.000000
10,0.500000,3,10.000000,1000.000000,886.000000
10,0.500000,3,10.000000,1000.000000,890.000000
10,0.500000,3,10.000000,1000.000000,906.000000
10,0.500000,3,10.000000,1000.000000,790.000000
10,0.500000,3,10.000000,1000.000000,906.000000
10,0.500000,3,10.000000,1000.000000,924.000000
10,0.500000,3,10.000000,1000.000000,922.000000
10,0.500000,3,10.000000,1000.000000,904.000000
10,0.500000,3,10.000000,1000.000000,936.000000
10,0.500000,3,10.000000,1000.000000,924.000000
10,0.500000,3,10.000000,1000.000000,946.000000
10,0.500000,3,10.000000,1000.000000,924.000000
10,0.500000,3,10.000000,1000.000000,922.000000
10,0.500000,3,10.000000,1000.000000,910.000000
10,0.500000,3,10.000000,1000.000000,932.000000
10,0.500000,3,10.000000,1000.000000,904.000000
10,0.500000,3,10.000000,1000.000000,892.000000
10,0.500000,3,10.000000,1000.000000,908.000000
10,0.500000,3,10.000000,1000.000000,848.000000
10,0.500000,3,10.000000,1000.000000,934.000000
10,0.500000,3,10.000000,1000.000000,866.000000
10,0.500000,3,10.000000,1000.000000,904.000000
