porcentaje_ocio,media_en_cola
33.1048,1.09078
31.3074,1.29924
31.7917,1.21434
32.2526,1.40153
32.1777,1.13668
30.6072,1.2713
31.9426,1.22166
30.7599,1.34244
32.2078,1.18652
31.7859,1.19738
31.8829,1.35882
32.7509,1.12873
32.8454,1.15538
32.2749,1.17175
31.347,1.25533
33.0177,1.21328
31.125,1.23997
33.3829,1.15311
31.7043,1.30818
31.2908,1.22405
31.7558,1.26704
32.5316,1.15372
30.1635,1.33216
32.1684,1.2179
31.4926,1.38335
31.6947,1.2459
31.5889,1.24147
31.7587,1.16563
31.7572,1.26524
33.1309,1.15543
32.2994,1.1392
31.8604,1.25306
31.4392,1.14664
32.888,1.23928
31.618,1.36692
32.6943,1.21844
33.2951,1.02144
32.0834,1.29644
31.2246,1.34766
32.1124,1.30345
33.0197,1.09276
33.0363,1.05059
32.3285,1.21861
31.6795,1.15924
30.8433,1.19099
30.8083,1.32702
31.8931,1.19929
33.3496,1.14022
30.6319,1.25082
31.2464,1.28925
32.3071,1.46683
30.2853,1.2591
31.4459,1.4142
32.6979,1.14521
33.4105,1.16298
29.6708,1.39218
30.7321,1.33098
31.3547,1.32713
29.7114,1.63817
30.9779,1.37352
31.5649,1.32775
32.4121,1.21363
33.1537,1.13481
31.1102,1.31305
33.1497,1.18807
31.6373,1.26852
32.6772,1.13843
30.7906,1.31633
33.0821,1.25222
31.2676,1.38256
30.3709,1.28414
32.2215,1.17158
32.5042,1.24002
30.1173,1.35147
30.8748,1.29281
30.8089,1.34811
30.4549,1.48983
32.5649,1.18964
31.0218,1.31085
30.7835,1.43563
31.719,1.28912
32.6368,1.0906
30.1967,1.37379
32.6683,1.24718
30.8167,1.31368
30.1911,1.30217
30.045,1.5024
30.3311,1.34738
30.9989,1.3008
32.8699,1.27469
31.9256,1.24376
31.6629,1.22101
30.9607,1.34245
31.3738,1.23224
30.762,1.35586
33.0984,1.12847
30.9544,1.22189
29.5571,1.31547
31.9774,1.22274
32.8762,1.1378
33.2561,1.16678
32.4885,1.20579
31.9201,1.3676
30.9904,1.36552
32.4846,1.24486
32.1516,1.1542
31.6418,1.33058
31.8715,1.28895
31.003,1.38549
32.0409,1.1598
31.6906,1.22687
32.2245,1.18504
31.7985,1.2045
31.8893,1.26663
31.4925,1.31327
31.1021,1.25371
31.5583,1.27031
31.6638,1.32164
31.3161,1.28795
30.0664,1.40657
32.6492,1.14877
31.3017,1.28991
31.3576,1.39065
31.6531,1.34745
31.8625,1.29957
31.2759,1.18761
31.1636,1.47681
31.1211,1.2848
30.8784,1.309
32.5122,1.1407
31.4379,1.2078
32.3364,1.17094
30.9688,1.32288
32.2442,1.21188
31.6192,1.20112
32.3971,1.20459
31.2887,1.35548
33.2544,1.2408
32.0895,1.20731
32.5549,1.115
31.888,1.23347
30.5344,1.36238
32.0743,1.23284
31.3417,1.31663
30.4329,1.5124
32.6304,1.19781
30.2957,1.38758
31.175,1.23295
30.1165,1.39045
30.9747,1.23262
31.8002,1.21697
30.5181,1.40284
30.7846,1.39711
32.1378,1.10213
31.1798,1.19123
30.2135,1.28751
32.0152,1.16028
30.5236,1.29211
28.7411,1.59262
31.3682,1.37041
31.4645,1.27917
31.7955,1.17599
33.0354,1.23665
31.2221,1.31151
32.3904,1.0717
32.5699,1.26611
31.5495,1.31213
32.0036,1.17018
33.1538,1.11745
32.1356,1.13972
32.1154,1.18025
32.1546,1.23185
32.3965,1.2306
31.4995,1.26802
33.5141,1.07797
31.8301,1.19847
31.3024,1.19538
31.243,1.25942
32.3245,1.16059
31.4107,1.34296
32.7337,1.19717
33.8733,1.05236
31.4254,1.24196
32.6688,1.16115
31.9493,1.35599
30.4229,1.20897
31.325,1.35198
32.3684,1.27379
32.6282,1.36756
30.9141,1.25756
30.394,1.44354
31.7158,1.43364
29.6666,1.41386
30.964,1.25116
32.6189,1.14323
31.9034,1.45996
31.0377,1.20302
28.7242,1.59458
32.3584,1.31191
31.5229,1.25565
31.3708,1.2354
30.367,1.35023
32.068,1.1828
31.0413,1.24488
30.2419,1.36917
30.9353,1.26346
30.6842,1.37712
31.4591,1.28664
32.4209,1.20245
31.2094,1.25505
32.3231,1.19306
31.7601,1.24751
31.23,1.22912
32.3902,1.11447
31.7404,1.29962
32.7877,1.18963
31.7951,1.26182
31.1744,1.34962
30.9131,1.28522
31.2983,1.21347
32.5407,1.18204
32.644,1.17075
32.3318,1.2383
32.3995,1.23882
30.7202,1.34507
31.5732,1.28482
32.0577,1.21908
31.2295,1.42249
29.6117,1.40023
32.1966,1.15073
32.2646,1.15886
32.1096,1.17679
31.6594,1.23159
31.7124,1.16543
31.4935,1.23665
30.4233,1.3325
30.1506,1.33192
31.0164,1.26198
32.4098,1.23234
32.4171,1.05236
32.7724,1.16442
32.0483,1.29452
32.7207,1.24176
32.0965,1.29182
32.8633,1.18189
31.4128,1.18105
32.4671,1.26009
32.9353,1.07329
33.0033,1.19317
30.989,1.37319
31.8118,1.41341
32.6333,1.16794
32.3152,1.23793
30.9724,1.38935
32.9982,1.04375
31.2712,1.35657
31.0958,1.39797
31.51,1.27461
33.0015,1.19965
32.5419,1.15551
30.8819,1.35976
31.716,1.15544
31.5371,1.32305
30.8456,1.45596
33.0083,1.17886
30.6939,1.42927
30.5317,1.37744
32.8016,1.13281
30.9644,1.42932
32.2817,1.15798
29.463,1.65017
31.0694,1.34464
31.9342,1.23095
32.4209,1.2742
32.2405,1.20233
31.8176,1.21742
30.9793,1.46128
31.7041,1.3276
31.5794,1.26255
31.2539,1.34291
32.7405,1.10354
31.3567,1.22505
32.0569,1.19943
31.0391,1.26503
31.6005,1.33354
33.7159,1.14836
30.4125,1.37373
31.5645,1.2597
32.2338,1.32691
32.3364,1.13
31.0141,1.39053
32.1587,1.17789
30.8518,1.41339
32.1628,1.23663
31.3092,1.1936
31.3781,1.29299
31.8046,1.34188
33.1127,1.18103
31.5789,1.27759
30.93,1.4473
33.9667,1.1041
31.8687,1.18206
30.7313,1.39388
32.0268,1.18182
32.8355,1.09272
32.331,1.26078
31.8501,1.2302
31.3657,1.30402
31.6686,1.20865
32.8792,1.19326
31.015,1.31451
32.065,1.21983
31.436,1.37751
31.1461,1.29605
31.2869,1.1537
33.1961,1.1404
30.6592,1.29643
29.9105,1.40367
31.5341,1.31503
31.7109,1.27355
30.7657,1.39474
32.0807,1.25809
31.0717,1.33439
32.1661,1.17099
32.1807,1.30165
30.6742,1.34452
32.9595,1.13378
32.203,1.23228
31.3254,1.21019
30.615,1.28125
32.7287,1.15293
31.7648,1.25667
31.1209,1.31114
30.9915,1.34377
32.1866,1.27703
29.553,1.4846
31.6317,1.29529
32.478,1.25517
32.0616,1.415
31.8771,1.17227
31.456,1.25852
31.2034,1.24292
32.2173,1.31918
31.394,1.25037
31.2776,1.35035
32.2556,1.25643
32.0656,1.22406
31.586,1.30642
33.4127,1.12697
32.7548,1.09625
32.56,1.26117
31.1504,1.29984
31.5714,1.27965
31.4632,1.257
33.6171,1.0851
32.6539,1.17179
30.0364,1.56684
30.7834,1.37213
31.0601,1.32949
31.7503,1.24425
32.9274,1.16912
32.5331,1.24573
31.5639,1.39478
32.0584,1.20448
31.439,1.23382
30.6834,1.44411
31.5775,1.37086
31.0869,1.28084
32.632,1.2472
31.5015,1.28075
30.9045,1.49441
31.3087,1.19239
32.5169,1.12274
31.0913,1.22678
31.064,1.31384
32.9845,1.19637
31.2852,1.40688
31.7845,1.26973
31.3809,1.25703
30.7581,1.30714
32.8239,1.14552
30.5261,1.33129
30.0733,1.32582
31.0394,1.42794
31.5377,1.32256
32.4585,1.19848
30.3452,1.31301
32.243,1.13064
33.0752,1.13136
32.7125,1.19415
31.1308,1.30305
32.1723,1.20814
31.5254,1.34063
31.5792,1.33767
31.2488,1.2479
30.1587,1.66654
32.8686,1.20056
31.2443,1.28957
32.4131,1.20691
31.0654,1.42699
33.0721,1.13929
29.6766,1.5076
32.2401,1.20649
34.5186,1.07259
32.2177,1.15102
31.1606,1.16956
31.7438,1.27848
31.808,1.3128
31.6544,1.28737
31.4577,1.25146
32.2306,1.25629
32.0106,1.18282
30.5154,1.36105
31.295,1.32669
32.8984,1.15769
30.8233,1.29808
31.8778,1.29107
31.9249,1.25273
32.3792,1.23527
32.2044,1.14472
32.3617,1.35403
31.9023,1.13539
32.6605,1.11539
30.6964,1.33987
30.8491,1.22464
30.1729,1.56831
31.4205,1.41677
33.3616,1.12254
32.4818,1.26335
31.4865,1.2736
30.7053,1.33428
31.6057,1.17822
30.6176,1.46068
32.0463,1.14471
32.0031,1.17896
31.7378,1.3425
30.8353,1.20272
31.599,1.33801
31.0436,1.40011
32.1966,1.2054
31.5703,1.22372
31.7165,1.2168
32.6684,1.16865
31.8363,1.18735
30.9447,1.23593
31.5392,1.22691
31.0649,1.16262
30.9479,1.40447
30.7838,1.30236
30.6761,1.38702
34.1737,1.0808
32.8084,1.14296
31.3507,1.33623
33.2335,1.17355
31.8478,1.3129
32.7295,1.2155
29.689,1.40378
32.955,1.16156
30.9191,1.29998
31.2381,1.39439
30.7108,1.39311
32.1774,1.25763
31.6231,1.32181
31.4522,1.22126
30.119,1.31634
32.0886,1.18823
30.735,1.52284
31.5172,1.39476
32.4918,1.16576
32.8756,1.09563
32.4308,1.19022
31.572,1.20545
30.1673,1.35887
31.463,1.25808
32.8444,1.2626
32.1021,1.22306
32.0053,1.19994
31.4178,1.22099
32.0671,1.26948
32.4253,1.12935
31.848,1.21376
30.8164,1.26414
31.5132,1.16571
31.9834,1.13954
32.7554,1.13332
31.4961,1.30626
31.9222,1.25745
31.3311,1.30777
32.5261,1.24637
32.4164,1.21872
29.7577,1.48385
31.1574,1.20119
32.0832,1.20711
30.9536,1.40151
30.9337,1.24218
31.8081,1.31199
31.0154,1.34663
32.6954,1.2073
32.683,1.13917
32.5446,1.20419
32.5227,1.13711
30.2271,1.42524
30.7139,1.54431
31.608,1.36316
31.4055,1.2857
32.9067,1.10907
30.7167,1.31807
31.3909,1.27933
30.1449,1.44583
32.4581,1.33128
33.667,1.1992
33.1307,1.12871
32.571,1.21893
30.4548,1.34209
30.6798,1.36644
30.7726,1.37641
32.0735,1.18064
32.263,1.26065
29.1854,1.40666
31.5733,1.182
33.9806,1.02861
31.3653,1.27088
32.8808,1.22314
31.6114,1.22047
31.7486,1.24872
32.0119,1.34109
32.1605,1.20501
32.7096,1.28616
31.4868,1.34642
33.6399,1.10084
30.7801,1.37927
33.0324,1.16431
31.9579,1.27994
30.9156,1.31467
32.983,1.03775
32.1851,1.22431
32.1006,1.15132
31.871,1.36788
30.4714,1.37629
32.2228,1.2752
31.136,1.38225
31.8847,1.22527
31.2976,1.27722
30.8834,1.40462
32.7498,1.09222
29.8887,1.44667
31.2982,1.24805
31.8308,1.24753
31.3991,1.35197
32.4745,1.14206
31.1512,1.35106
31.5629,1.35137
31.8339,1.23503
31.6024,1.16786
30.7521,1.4267
32.6689,1.02064
30.1395,1.54662
31.821,1.24729
32.1179,1.22406
32.3952,1.17306
31.3578,1.31704
32.7903,1.34398
31.6186,1.2991
29.801,1.46126
32.428,1.10911
29.9303,1.4506
32.7584,1.14158
31.7269,1.13153
29.5591,1.48082
29.8553,1.33575
30.1751,1.46499
30.8206,1.36834
30.705,1.41347
32.4479,1.20521
32.4089,1.18581
30.3932,1.30206
31.3674,1.34916
30.7946,1.43969
33.303,1.09768
31.62,1.18437
31.7062,1.22213
32.8162,1.09769
32.4063,1.23845
31.7571,1.40062
31.9116,1.14553
32.9119,1.07428
31.6115,1.25476
30.8685,1.23209
32.5929,1.11438
31.3598,1.27714
30.2539,1.48664
30.7051,1.38669
32.0726,1.31689
32.0309,1.22153
31.4475,1.36524
31.6171,1.30534
31.3689,1.28524
32.216,1.29924
31.8549,1.19887
30.1512,1.38623
31.4571,1.29585
32.9188,1.25116
30.1426,1.29708
30.7353,1.25553
30.6933,1.3613
30.6138,1.4358
31.9565,1.24805
31.9527,1.32255
32.4301,1.19411
29.4194,1.43965
31.9397,1.2969
31.5206,1.21967
33.8706,1.21247
32.4844,1.1055
32.1065,1.31129
30.5007,1.2761
32.5496,1.22534
31.1397,1.27845
32.8249,1.24199
31.3803,1.30266
31.5542,1.234
30.9574,1.25039
32.4651,1.14467
32.3641,1.30957
32.636,1.17917
32.1842,1.15086
32.9329,1.19596
30.2314,1.2869
31.2201,1.20503
30.767,1.33313
32.2314,1.21238
30.4584,1.25196
32.3126,1.27785
33.3333,1.1456
30.6763,1.21287
31.3406,1.27897
30.6166,1.34821
31.6824,1.22231
31.3881,1.36041
31.3384,1.30069
31.5143,1.19511
32.0433,1.14541
30.4692,1.46591
32.7782,1.24225
31.8025,1.22141
31.4793,1.29757
31.0762,1.21097
31.9172,1.29558
32.2987,1.24299
32.3043,1.16
33.3736,1.09552
31.6939,1.21704
30.8464,1.32387
30.2782,1.34794
31.9169,1.22856
31.9188,1.1804
32.0841,1.19078
32.5234,1.18246
32.3656,1.25414
31.3453,1.45285
31.7628,1.26253
32.9447,1.25161
31.0307,1.30533
31.2689,1.29332
31.5875,1.25731
30.7449,1.30487
32.9798,1.25207
32.4324,1.13434
31.7718,1.3692
31.034,1.34463
33.2671,1.14767
30.5556,1.30256
30.2723,1.31892
32.037,1.15869
33.016,1.12457
32.41,1.16164
33.7582,1.05558
30.4441,1.42284
32.04,1.23335
31.6086,1.26861
30.3024,1.31941
31.1928,1.32741
32.266,1.20105
31.5822,1.24582
30.7042,1.50596
32.9995,1.06778
32.714,1.19192
31.9936,1.27202
32.0796,1.31614
31.9253,1.2535
31.2478,1.35315
31.1793,1.3494
31.5232,1.4696
31.8329,1.31094
30.8528,1.26948
31.0975,1.34839
31.056,1.43136
31.4518,1.22148
31.7057,1.20777
31.694,1.1894
31.5671,1.30376
31.8933,1.32453
33.6212,1.11214
32.8056,1.21519
30.5596,1.38416
30.6544,1.38941
30.2124,1.27352
31.1118,1.39333
32.9545,1.14687
31.4867,1.29717
32.1217,1.23674
31.9821,1.20598
33.306,1.1932
30.6395,1.28354
31.5665,1.16053
33.2249,1.08426
31.9429,1.20939
30.8772,1.26885
32.5495,1.11446
29.9927,1.35805
32.3339,1.21296
32.662,1.23309
30.3351,1.32978
32.7587,1.14977
33.6827,1.06739
30.8459,1.29513
31.0283,1.21559
31.7208,1.36246
31.7446,1.29612
30.6922,1.29238
33.3312,1.1469
31.904,1.28849
31.5417,1.28429
33.2422,1.03164
32.8813,1.2199
31.699,1.39074
30.4494,1.44976
29.6429,1.40393
31.2094,1.21233
31.3817,1.28076
32.837,1.16129
31.6543,1.28818
31.7898,1.35014
31.9513,1.25655
31.9791,1.19164
31.2156,1.29173
32.0554,1.20332
30.8194,1.31899
31.1595,1.21675
31.0163,1.24634
32.2534,1.1358
30.967,1.21154
32.534,1.30833
33.4221,1.04907
31.1999,1.20843
32.8352,1.23235
30.1203,1.31353
30.6238,1.3696
29.3307,1.36669
33.648,1.07298
32.5809,1.1121
29.9456,1.40443
32.7057,1.34026
31.7108,1.2675
30.5755,1.38107
31.7046,1.21659
33.6594,1.10696
32.2068,1.17803
32.5784,1.2765
32.952,1.09471
29.7689,1.3357
31.0216,1.26965
33.083,1.09309
32.5979,1.18133
30.5451,1.37009
32.8806,1.20315
29.7061,1.40866
31.3581,1.28785
30.5506,1.25642
32.6708,1.18069
30.4233,1.39967
30.9704,1.42017
30.7291,1.44054
31.7737,1.35641
30.9999,1.32372
30.6674,1.35497
31.2733,1.35895
30.5742,1.26314
31.9907,1.17432
32.6866,1.18338
30.9697,1.42563
32.1475,1.26097
31.5006,1.33121
31.9353,1.28386
32.1903,1.23157
32.7311,1.21052
30.8358,1.39772
30.2876,1.5301
32.4172,1.22454
31.4415,1.21456
31.345,1.2546
32.4164,1.25812
30.7375,1.40296
31.6062,1.2549
31.0904,1.366
31.2961,1.29958
31.5142,1.23274
31.9918,1.28002
29.9027,1.37157
30.7405,1.4674
30.4818,1.3196
31.1019,1.22767
31.3649,1.34424
32.4808,1.22328
31.7128,1.18522
32.8771,1.11249
30.7195,1.25532
33.0075,1.15133
31.0718,1.27582
32.9961,1.17981
32.6146,1.14876
31.2758,1.34708
31.0164,1.25197
32.8285,1.1308
32.0518,1.23343
30.9273,1.32302
32.278,1.09485
30.7088,1.29962
31.5458,1.2863
31.679,1.24919
32.2522,1.11549
32.952,1.22205
31.9754,1.13854
33.3981,1.06531
29.9555,1.42374
31.9419,1.22102
30.7832,1.3155
31.2943,1.191
32.6079,1.18156
31.6145,1.17007
32.9931,1.24057
33.0293,1.27152
31.7756,1.16779
32.6143,1.16529
31.215,1.24901
33.3312,1.19722
30.5022,1.33639
31.615,1.20917
31.2773,1.18461
31.7014,1.26986
32.1485,1.24715
32.5304,1.30731
29.9145,1.37383
32.9009,1.16051
32.8875,1.25339
31.6637,1.19244
30.4367,1.40974
31.7355,1.13981
32.6623,1.12159
31.1724,1.42301
31.1098,1.27996
32.1664,1.14401
31.2684,1.44872
32.6042,1.21566
31.7857,1.20437
32.0846,1.18329
32.3024,1.13705
33.6221,1.1366
32.5201,1.16329
32.285,1.30634
32.8408,1.16479
32.6659,1.14199
32.3567,1.13386
32.091,1.15561
31.6749,1.23923
32.7416,1.15522
32.4421,1.25956
31.7422,1.18734
30.646,1.33328
31.8022,1.18222
31.2489,1.23875
31.7913,1.27407
31.6303,1.26931
32.7805,1.3913
31.1,1.26166
30.5408,1.29342
33.0537,1.12121
33.0917,1.1954
31.8528,1.18105
31.8244,1.25663
31.4047,1.26056
32.7925,1.19586
30.2842,1.29451
30.885,1.51642
30.107,1.43782
31.7575,1.23502
30.9394,1.38527
31.4476,1.21715
31.479,1.3421
32.6864,1.11694
Porcentaje medio de Ocio = 31.6993	Tiempo de media en cola = 1.26448
