porcentaje_ocio,media_en_cola
34.034,1.22579
33.5684,1.24927
34.1179,1.31269
34.8435,1.24819
33.4251,1.22101
33.6746,1.23513
32.697,1.34336
33.8546,1.3554
34.6974,1.27292
34.035,1.23121
33.0084,1.384
31.4611,1.47797
32.0588,1.48405
31.7617,1.42667
31.9934,1.42729
32.2787,1.45382
34.8543,1.21877
34.4711,1.1977
32.8932,1.37573
33.2454,1.3869
34.6045,1.14273
31.1366,1.57727
31.9472,1.47188
33.0447,1.36295
32.9181,1.39928
32.2719,1.53411
32.8944,1.4262
33.2524,1.35551
32.5353,1.4285
33.3035,1.4544
33.0585,1.31321
33.1838,1.32606
33.4573,1.29613
32.4749,1.4758
32.7131,1.3938
34.224,1.15221
33.8834,1.29214
33.0593,1.41758
34.8109,1.23866
31.9783,1.49473
34.5845,1.2999
34.0765,1.3569
33.1192,1.33184
31.62,1.46959
32.1096,1.43748
33.2338,1.34443
33.3016,1.28727
34.0993,1.27803
31.9288,1.38868
33.1297,1.37483
30.94,1.65944
32.6702,1.4078
35.2311,1.23735
32.4939,1.46549
33.12,1.34071
33.8689,1.29711
33.0627,1.39821
32.395,1.42336
33.0695,1.38803
35.1085,1.22794
32.3954,1.45157
33.1975,1.49185
33.3081,1.28913
32.8853,1.45744
31.8297,1.51444
32.8005,1.32399
32.5269,1.46943
33.1595,1.30413
32.5214,1.4077
32.9426,1.46042
31.2134,1.55937
34.0322,1.27142
34.0464,1.27979
32.4433,1.32751
33.7263,1.31984
33.9779,1.29377
34.7802,1.16261
32.3401,1.43312
31.8078,1.46955
34.2268,1.15919
32.6427,1.3221
33.1723,1.50142
32.1649,1.45766
31.4609,1.47846
33.3204,1.26997
33.7871,1.38861
33.8672,1.17261
34.1329,1.2659
33.2199,1.26996
32.0546,1.43365
32.361,1.42338
33.03,1.48897
33.712,1.31681
35.1865,1.1707
32.4602,1.45635
33.9508,1.27042
35.2136,1.20954
33.1312,1.32931
33.1932,1.42088
33.0317,1.4141
31.1906,1.49919
34.1115,1.2152
33.9958,1.29247
34.6991,1.1995
34.2267,1.28961
33.5583,1.36005
33.3534,1.41931
33.6817,1.32454
34.563,1.23956
32.6621,1.3751
32.7009,1.38165
34.0319,1.27232
32.9058,1.44763
33.546,1.25408
35.6206,1.22977
34.3689,1.27742
33.7259,1.31977
31.6743,1.57407
34.5964,1.33372
32.9365,1.31377
35.6003,1.15231
34.1648,1.25237
32.467,1.38838
32.6159,1.35544
33.9674,1.37796
32.3612,1.37472
33.2618,1.42314
32.4135,1.35905
34.5707,1.27196
32.8827,1.49839
34.0516,1.21014
32.8399,1.40226
32.3445,1.39063
33.3333,1.27691
31.5103,1.60531
33.6263,1.19129
32.9442,1.42111
34.8154,1.16909
34.5158,1.20397
33.3888,1.26575
33.7237,1.38019
33.6748,1.3775
31.2763,1.54262
31.718,1.43564
32.0902,1.37302
33.0996,1.30358
34.7401,1.22291
33.9464,1.25313
32.5791,1.42063
33.9827,1.22344
33.4246,1.16546
33.7664,1.41006
33.0789,1.33113
32.2538,1.39776
33.06,1.27112
33.8892,1.30448
32.3587,1.46037
33.8912,1.21858
31.4806,1.41743
32.5873,1.4429
31.1125,1.54501
33.9753,1.35811
33.8342,1.34559
32.9564,1.58928
33.8278,1.34493
33.4697,1.35909
33.7487,1.24682
33.6106,1.2451
31.8685,1.40898
32.9256,1.51193
34.6447,1.27317
33.539,1.21081
33.7526,1.29043
34.5097,1.21318
32.4023,1.54508
34.7168,1.23926
33.6695,1.21065
32.9904,1.3948
31.9915,1.40484
31.9535,1.3839
32.4126,1.33442
32.9196,1.42284
32.6758,1.34343
34.9554,1.14819
34.712,1.29689
33.3604,1.30101
33.3204,1.32182
33.2901,1.28642
32.4197,1.54625
33.8171,1.23682
34.2383,1.24548
33.5277,1.24397
34.1944,1.33513
33.0401,1.50431
33.7781,1.43173
34.5234,1.21942
31.9645,1.57564
32.2756,1.47694
34.3975,1.25747
32.7561,1.31177
33.2084,1.30796
33.7853,1.31052
32.5482,1.60779
35.4433,1.15678
32.8461,1.54026
33.9078,1.35691
31.7444,1.56595
33.9614,1.30487
33.2523,1.37524
31.633,1.58469
34.3392,1.15185
32.7896,1.45517
32.8149,1.35137
34.1722,1.30011
33.655,1.31602
33.6465,1.381
33.3003,1.30173
33.894,1.25583
33.0573,1.34585
33.676,1.27138
32.5338,1.31991
32.9599,1.43544
32.7359,1.27546
33.2098,1.45573
33.8467,1.31608
32.3913,1.41342
33.8913,1.30871
32.2969,1.34706
32.931,1.47307
32.831,1.42347
33.8685,1.25015
31.2571,1.5906
33.3678,1.31341
33.2795,1.31481
33.8911,1.19305
33.6142,1.32375
32.9651,1.45731
32.6448,1.40345
33.8679,1.27281
34.3589,1.24194
34.2372,1.41661
34.0533,1.2607
32.3969,1.42211
33.3676,1.33963
32.8675,1.33816
32.8665,1.30244
33.7451,1.34063
34.2408,1.24066
34.0428,1.25875
33.5159,1.2296
32.4079,1.43294
34.3717,1.29563
35.1647,1.14995
34.5676,1.23907
34.1477,1.21571
32.8041,1.38447
33.5144,1.33811
34.1369,1.29384
32.428,1.33767
34.4353,1.31564
33.4098,1.32205
32.1135,1.4175
32.867,1.56647
32.1063,1.36013
32.3286,1.5603
34.1343,1.32116
32.5669,1.43399
34.5202,1.41773
32.3525,1.44593
35.2414,1.21632
33.6844,1.39401
32.8314,1.31962
33.3667,1.33175
33.6372,1.35544
33.4078,1.29357
34.5774,1.32901
33.0706,1.26902
32.0468,1.52824
32.4293,1.42343
34.2019,1.26939
32.6071,1.44429
32.08,1.40425
33.3029,1.26106
32.873,1.3966
35.5459,1.21236
33.9307,1.18806
33.3449,1.3214
32.0014,1.43203
35.0881,1.20069
32.9157,1.34948
34.5027,1.28537
34.2602,1.22585
32.1845,1.40407
33.3744,1.42392
33.1539,1.31166
34.2706,1.34057
33.2804,1.29949
33.8843,1.31971
33.4008,1.27552
33.632,1.3351
32.7378,1.30831
32.3721,1.35882
32.7702,1.31575
32.8761,1.47385
34.5429,1.18931
32.6039,1.33593
32.9768,1.3867
33.4175,1.31779
32.2695,1.43577
32.625,1.46029
33.8187,1.43136
33.6192,1.35876
32.6448,1.48063
33.8127,1.24972
33.6558,1.25095
32.3353,1.38119
34.1298,1.29908
32.5153,1.53168
32.3563,1.37094
33.7998,1.35804
35.6833,1.14126
33.8195,1.32123
34.0898,1.42082
34.923,1.30022
33.4581,1.43973
34.1885,1.42268
34.7965,1.20374
34.1009,1.25377
34.5114,1.28622
31.8488,1.47599
32.7187,1.41569
33.8924,1.33158
33.5672,1.36455
31.7886,1.48209
33.1383,1.28262
33.4039,1.57795
34.0059,1.35347
35.6975,1.08972
33.362,1.34782
33.9131,1.28388
35.5246,1.24551
34.4052,1.2815
32.1018,1.39364
35.1127,1.1745
31.5158,1.58787
32.9493,1.39732
34.5947,1.27468
33.9544,1.22099
33.9491,1.23664
34.3467,1.18506
33.4592,1.23992
34.3149,1.31206
33.431,1.31502
33.2286,1.28139
32.7228,1.54383
32.6483,1.29629
34.4043,1.26932
35.7986,1.12664
32.5307,1.42679
33.7341,1.26604
34.3142,1.32393
33.6506,1.26239
33.3483,1.45406
35.4389,1.15085
34.5759,1.17175
35.0255,1.22885
32.4032,1.42246
33.484,1.3151
32.5661,1.41611
32.8203,1.39388
34.5787,1.33315
33.7397,1.26226
33.9391,1.33302
32.7381,1.4116
33.8101,1.31116
32.8932,1.41747
32.7294,1.37951
33.0352,1.29218
33.5799,1.38164
33.8762,1.31694
33.0612,1.36339
32.0843,1.50666
35.2471,1.22971
34.647,1.25235
33.6749,1.26401
33.9717,1.29692
33.9194,1.33717
34.0562,1.18065
32.087,1.56018
33.6468,1.28868
33.0985,1.27502
32.958,1.35487
32.6055,1.45989
36.5362,1.10244
33.637,1.34564
34.963,1.1609
32.8452,1.34923
34.1006,1.31231
33.0843,1.41987
32.288,1.46561
33.0292,1.43291
33.5134,1.37644
34.155,1.34205
31.7085,1.44071
34.0616,1.27631
34.4272,1.26255
32.2119,1.30737
32.4434,1.42878
32.9017,1.3913
33.7289,1.25841
32.8466,1.42015
33.6653,1.39229
32.5991,1.4652
34.1641,1.20023
33.8433,1.28121
34.7731,1.24215
33.5583,1.29043
34.2551,1.34774
32.1644,1.50713
34.9271,1.30769
33.3214,1.50064
33.083,1.39014
33.7201,1.36439
34.5037,1.30514
33.5372,1.26662
34.7766,1.30104
34.3504,1.32926
32.8331,1.29312
34.6453,1.33184
32.7346,1.54365
32.0031,1.42586
34.4377,1.26625
33.3742,1.40913
32.8321,1.31745
32.7028,1.31898
33.2309,1.34308
33.1971,1.44912
31.7676,1.48134
35.297,1.21713
34.2509,1.28241
34.708,1.26526
32.9492,1.27478
34.9751,1.23866
33.7548,1.19398
33.1067,1.2583
31.177,1.40123
35.1296,1.18178
34.5948,1.25644
33.9842,1.27824
32.5838,1.34778
34.5531,1.1575
32.8063,1.45216
33.5471,1.30493
32.2659,1.4839
32.6052,1.47913
36.036,1.19192
34.1836,1.25364
34.1523,1.25339
32.4222,1.41675
32.5297,1.3377
35.2743,1.22607
33.8282,1.27063
33.1392,1.32936
32.9473,1.3695
34.4321,1.30684
32.3237,1.48029
32.3392,1.3506
34.0971,1.27242
32.4425,1.41996
35.214,1.20907
32.1215,1.47188
33.1078,1.33463
33.8836,1.38815
32.2879,1.32762
35.0917,1.36701
31.3849,1.47299
34.3055,1.31346
32.7691,1.40866
33.5586,1.40209
34.4755,1.18863
32.3993,1.49493
33.1636,1.36926
34.7028,1.33307
32.7102,1.32241
34.0089,1.14914
31.5492,1.47744
33.0111,1.36244
32.5657,1.31626
34.4095,1.23991
32.9174,1.46667
32.0014,1.4432
32.6228,1.46326
31.5829,1.55654
34.3004,1.28088
34.3835,1.26927
33.0417,1.24477
32.5963,1.43655
32.5863,1.30095
32.2973,1.52058
34.0998,1.27591
34.3009,1.2791
33.9358,1.41327
34.3153,1.2019
33.0182,1.2019
33.1523,1.43262
33.3845,1.27128
33.4557,1.3503
33.6659,1.30878
33.0669,1.4587
33.7641,1.30526
32.5899,1.5499
33.6791,1.28911
32.0692,1.50014
32.337,1.38956
33.8767,1.33657
33.8519,1.17076
34.3435,1.14112
32.6665,1.42251
31.759,1.6123
34.4476,1.3389
31.5362,1.45027
33.7396,1.37227
32.5567,1.36404
33.0901,1.28855
32.2966,1.3097
34.5603,1.274
32.3104,1.65536
32.8603,1.5446
32.7988,1.33178
34.8017,1.15499
31.8396,1.5041
34.779,1.26558
33.8265,1.39031
33.9171,1.29581
32.6743,1.33407
34.1695,1.39136
30.6219,1.61334
34.0685,1.17641
32.7721,1.33602
32.3328,1.41815
34.8414,1.15434
33.5213,1.22152
34.094,1.30767
33.5978,1.33708
32.3084,1.39616
32.6416,1.39559
34.4547,1.26543
31.8908,1.50327
35.1738,1.24018
34.0664,1.1341
35.95,1.11838
34.2867,1.21227
33.8309,1.35149
34.0379,1.26762
33.2509,1.40307
33.5762,1.43698
31.9895,1.45294
32.3205,1.32966
33.3818,1.39966
34.4628,1.25497
35.5219,1.24462
32.76,1.26134
33.5466,1.28202
35.62,1.21114
34.056,1.25957
34.5077,1.15975
31.6251,1.48773
32.3364,1.44029
33.6875,1.29124
34.0376,1.29199
32.3573,1.44214
33.7846,1.26167
32.9904,1.39685
33.3242,1.31427
34.3472,1.20274
32.6914,1.31069
33.215,1.46049
32.1892,1.36574
34.2809,1.27351
32.2939,1.40544
32.6498,1.38491
33.2334,1.36036
34.6769,1.18431
33.5491,1.28418
33.6332,1.27768
34.4409,1.21507
31.3729,1.32256
33.9343,1.35325
34.3966,1.32492
33.7989,1.27761
33.1343,1.34164
32.7921,1.40799
33.6367,1.33183
35.4729,1.17449
33.1215,1.38052
33.6449,1.36124
35.3764,1.20454
30.2473,1.59611
32.5014,1.38257
34.3575,1.30749
33.5617,1.33418
33.0305,1.30285
34.2864,1.29625
31.9727,1.52553
32.3767,1.31954
34.2991,1.26153
33.4746,1.35331
33.671,1.23277
33.0106,1.18256
33.6404,1.25441
34.0584,1.27831
34.177,1.23008
34.0481,1.1944
31.9286,1.51396
34.8377,1.20194
33.2024,1.43875
34.0134,1.21857
33.1641,1.31201
33.471,1.28989
32.2576,1.46393
34.9394,1.2656
33.0809,1.30952
33.4268,1.29852
33.4116,1.34659
32.4397,1.24443
33.0322,1.3926
33.0061,1.3182
32.756,1.47791
34.3736,1.18798
34.1284,1.25524
31.9676,1.47482
31.7013,1.5469
34.4047,1.32173
33.499,1.30647
32.904,1.48112
32.9337,1.25888
34.094,1.30227
33.0383,1.34725
34.1344,1.30177
34.0339,1.20314
34.0118,1.23535
32.2119,1.39035
32.8244,1.41755
32.794,1.38442
33.0168,1.32519
33.2257,1.35744
33.4655,1.33702
33.9101,1.3177
32.797,1.33895
31.8409,1.33966
33.2793,1.45227
31.8962,1.49479
34.0269,1.38461
34.1582,1.36711
34.427,1.22394
34.5191,1.3419
33.8168,1.23007
33.8572,1.24172
32.0922,1.45034
34.222,1.19145
32.5943,1.34828
34.3392,1.30856
33.8035,1.31393
33.5211,1.25346
32.6839,1.37719
33.9638,1.26758
34.5421,1.28321
33.3304,1.42884
31.4401,1.58056
34.1109,1.22827
33.4893,1.40273
33.488,1.34256
30.8364,1.55033
32.6796,1.28787
30.9027,1.50919
32.7457,1.41514
32.6277,1.54224
32.8076,1.57306
31.5913,1.70233
33.492,1.32342
32.0741,1.34915
34.4256,1.25103
32.528,1.50012
33.202,1.32462
33.739,1.33599
33.2523,1.28523
33.0603,1.38904
32.8858,1.37107
33.74,1.27137
34.7248,1.15053
34.4337,1.19136
32.8982,1.33041
33.8692,1.30147
33.1906,1.3306
33.2569,1.42034
33.6574,1.37262
34.684,1.20915
33.8532,1.29142
34.676,1.37118
32.1365,1.73561
32.6601,1.4305
33.8273,1.32854
32.9298,1.49374
34.2333,1.24761
32.5091,1.66885
34.2071,1.20019
33.6131,1.30862
32.7074,1.46868
32.8517,1.31644
33.7072,1.24029
32.7749,1.36845
33.5218,1.32537
34.5786,1.18413
30.8692,1.65194
33.7938,1.23015
32.9184,1.40006
32.7284,1.40635
34.0105,1.46957
34.6436,1.30808
34.134,1.19476
33.1199,1.32179
31.0917,1.50666
32.231,1.38042
32.2383,1.36587
33.7234,1.32445
33.4398,1.44133
33.2586,1.3661
34.4391,1.23515
33.9689,1.35205
32.595,1.4209
35.1671,1.23067
32.1337,1.51059
33.6089,1.36247
32.4206,1.38523
33.1394,1.43953
33.3852,1.31467
32.8709,1.37212
33.9573,1.36192
34.3587,1.16577
32.5119,1.34263
34.1174,1.27813
35.905,1.08761
32.9684,1.33636
35.6157,1.16309
33.206,1.3554
32.9524,1.38147
Porcentaje medio de Ocio = 33.3939	Tiempo de media en cola = 1.33991
