porcentaje_ocio,media_en_cola
32.1807,1.65323
33.4989,1.54661
33.3511,1.35486
33.5249,1.37853
33.144,1.40187
34.675,1.42427
33.6512,1.24349
34.7738,1.25752
33.4705,1.24107
33.9867,1.29067
33.0925,1.43206
33.0407,1.3485
34.2327,1.38537
34.6565,1.28847
33.9265,1.27708
35.1517,1.27706
33.5039,1.34349
33.1434,1.35793
32.8068,1.36406
33.4471,1.31562
33.5037,1.36396
33.6907,1.29433
33.0154,1.36108
33.9811,1.37414
34.3324,1.31152
35.0776,1.31844
34.3326,1.19436
34.4121,1.28993
34.2128,1.23646
33.3757,1.27576
33.055,1.52925
33.4805,1.24042
32.3553,1.57546
34.6843,1.29548
31.8532,1.39843
34.2538,1.3191
33.9876,1.37313
32.609,1.54551
33.0968,1.40853
33.1682,1.37615
33.9011,1.23644
34.7511,1.35544
33.4856,1.33167
32.2016,1.44955
33.2552,1.37293
32.154,1.35196
34.6896,1.27738
33.6554,1.32979
32.4093,1.39959
32.8627,1.29846
34.7542,1.21086
33.224,1.46608
34.2256,1.23966
33.6135,1.32728
33.6265,1.3652
32.2694,1.27963
33.8815,1.30125
32.5807,1.35894
33.5692,1.2924
33.5173,1.45083
32.191,1.32838
34.1702,1.23365
32.7883,1.46536
32.7251,1.45498
35.2931,1.14563
34.048,1.28531
33.3193,1.36271
34.104,1.26634
34.6551,1.14869
33.669,1.31579
33.1981,1.29508
34.9107,1.29495
31.9702,1.70459
33.2795,1.37636
32.9365,1.35819
33.5446,1.45202
33.5035,1.43541
32.5899,1.41276
34.4439,1.32354
35.865,1.08123
34.0815,1.3083
31.7297,1.56309
32.5806,1.40779
33.8709,1.29753
33.9104,1.31637
34.1091,1.34826
34.0427,1.30429
33.8966,1.42844
33.3238,1.33664
33.2036,1.36183
34.5979,1.16088
34.0842,1.3505
34.179,1.25876
30.311,1.70352
33.3761,1.35911
35.5336,1.25998
34.0752,1.30195
34.5828,1.19146
32.7107,1.42615
30.9492,1.58435
34.1702,1.24583
33.7912,1.28216
33.4559,1.37756
33.2476,1.37896
33.5507,1.32553
33.1601,1.30661
33.3839,1.34044
32.9814,1.39325
32.6215,1.42612
33.8328,1.37806
33.242,1.37626
33.3804,1.29612
34.8913,1.26882
34.6169,1.238
33.8575,1.34765
34.2217,1.35287
32.5433,1.48821
33.4848,1.29807
33.398,1.32137
34.1037,1.26466
33.8101,1.35838
34.0733,1.24769
34.1884,1.34253
32.9824,1.4602
33.1483,1.30756
32.741,1.43211
31.8942,1.55734
33.2951,1.32598
33.7561,1.35407
31.893,1.47192
34.7773,1.39142
33.1081,1.346
32.6383,1.4219
33.5871,1.44789
33.9896,1.2829
32.4507,1.4877
33.8106,1.30838
33.0495,1.34047
34.3317,1.2297
35.1142,1.15373
34.273,1.19503
33.0021,1.5101
34.1863,1.39731
34.0551,1.33575
33.2966,1.36398
34.5835,1.22184
33.9767,1.33514
33.4582,1.36944
33.4245,1.48796
32.9034,1.37241
32.1599,1.47749
33.372,1.27282
34.1184,1.17176
32.9914,1.39688
34.8779,1.30308
32.5968,1.40084
32.2488,1.43724
34.8831,1.20492
34.2002,1.22619
33.5027,1.39155
34.5316,1.30012
33.0245,1.36511
34.1417,1.3927
31.8499,1.56146
35.5166,1.22513
33.9033,1.22365
34.9259,1.14694
35.3819,1.23139
33.5922,1.352
32.9998,1.35743
33.286,1.34334
33.8711,1.42526
33.5162,1.28244
34.9941,1.20114
33.7135,1.3673
34.3826,1.22866
32.092,1.53993
33.2532,1.54399
33.462,1.34285
33.346,1.38711
35.7118,1.24034
35.3434,1.23857
34.3642,1.46523
33.3624,1.41143
33.8415,1.39708
34.082,1.31858
32.1939,1.5379
33.5533,1.27909
33.3007,1.30706
33.036,1.54154
33.0591,1.43223
33.7858,1.3904
33.695,1.43507
33.164,1.32168
33.8751,1.30057
33.5197,1.29082
32.0854,1.60414
32.2436,1.39946
33.3677,1.30786
34.8706,1.22772
33.0221,1.4131
33.1637,1.29595
32.6673,1.41068
34.3256,1.37232
33.1551,1.29286
34.1439,1.28658
32.9992,1.4216
31.7028,1.27753
33.4825,1.17303
34.4733,1.29038
32.5097,1.34412
33.714,1.2483
33.4804,1.42347
33.2399,1.36579
33.1913,1.30163
33.2528,1.32702
32.6091,1.34687
33.7701,1.42772
31.6328,1.4099
32.1649,1.43789
33.9875,1.30275
32.6078,1.38111
34.6099,1.21977
33.9317,1.34266
32.8005,1.53224
33.1632,1.32561
33.2578,1.41639
33.5652,1.43955
34.6358,1.2672
33.0725,1.23904
32.8439,1.36615
33.8958,1.28833
33.85,1.32162
33.2763,1.44659
33.1729,1.44961
34.5546,1.24324
33.9416,1.32022
33.6173,1.32259
32.0545,1.46393
32.8528,1.45743
32.9634,1.27655
34.6379,1.23918
34.0239,1.22759
33.7833,1.27266
33.9346,1.38193
32.3139,1.42522
34.3241,1.20792
33.0614,1.39747
32.7459,1.45164
32.2567,1.35645
32.6581,1.43412
34.9433,1.25077
33.5756,1.27984
33.9618,1.26891
32.8122,1.33255
34.0617,1.3052
31.9867,1.53455
35.0857,1.2986
33.981,1.25844
33.631,1.32423
34.7317,1.26959
34.5448,1.22478
34.4756,1.22811
34.1134,1.34377
33.782,1.38046
33.5279,1.35301
33.2815,1.30521
33.0559,1.31625
34.673,1.2736
32.6054,1.50838
33.7257,1.19662
32.5086,1.34999
31.8348,1.51792
33.1635,1.42722
34.7381,1.19701
33.9944,1.28841
34.2194,1.25437
33.9605,1.28282
34.8669,1.3272
32.9706,1.36394
33.6224,1.33185
33.7054,1.41206
33.3468,1.339
32.9211,1.34677
33.5434,1.36334
33.0377,1.3339
32.0348,1.46047
32.7096,1.20372
35.3257,1.19653
33.59,1.42944
32.1553,1.47308
32.0497,1.37904
32.3975,1.42795
33.4567,1.34328
34.4754,1.2487
32.6947,1.39187
32.3658,1.40664
35.1215,1.29492
33.71,1.30289
33.2742,1.3451
32.6623,1.43189
32.3674,1.41242
33.1269,1.41461
35.0801,1.17701
34.5949,1.30178
33.6007,1.21758
32.0057,1.49124
34.5765,1.37763
33.8363,1.24264
32.6029,1.44269
32.8276,1.38557
32.2482,1.43706
33.5886,1.38234
33.4368,1.28925
33.9246,1.28143
32.3251,1.42684
34.366,1.296
32.3717,1.38659
33.763,1.23742
33.1003,1.37538
32.3605,1.47808
32.8931,1.45683
32.9365,1.36624
33.9559,1.26235
33.3687,1.52982
32.8015,1.29065
33.376,1.40413
34.5626,1.39606
33.9139,1.32607
33.6225,1.35851
33.306,1.34159
33.1141,1.28638
32.6103,1.42359
33.2446,1.35931
35.0447,1.23983
33.7254,1.24961
33.7556,1.22308
32.6714,1.51137
32.5099,1.3703
33.9134,1.24174
33.4559,1.47805
30.239,1.60979
31.9986,1.52286
32.0154,1.48304
33.349,1.23632
34.0252,1.39835
34.1699,1.33499
33.6761,1.45671
31.8524,1.50517
32.5336,1.43769
33.8422,1.27649
35.5857,1.15811
34.0243,1.25537
33.2248,1.28809
34.9815,1.18158
34.4119,1.21079
32.8751,1.41417
33.622,1.35823
32.9282,1.31622
31.856,1.41867
33.8693,1.32299
33.3596,1.3167
34.3487,1.24167
33.6871,1.23106
34.0452,1.17826
33.5588,1.34962
33.1566,1.40853
32.4632,1.34237
34.0811,1.32569
33.2657,1.37107
33.2548,1.30528
33.4495,1.46488
33.5009,1.53583
33.1012,1.35463
34.3538,1.22889
33.5539,1.46074
33.657,1.27748
33.7631,1.32456
34.1523,1.22469
32.968,1.29311
34.3423,1.30232
32.7075,1.49918
34.5513,1.27887
32.9568,1.43508
34.8605,1.16058
32.5735,1.43669
31.2584,1.61335
33.3978,1.31341
34.1583,1.18627
33.2179,1.35854
33.4558,1.28022
33.3836,1.31258
34.4126,1.27698
30.7448,1.55076
31.2793,1.59197
33.3868,1.28059
34.7204,1.31033
32.773,1.45879
33.8181,1.24658
32.5919,1.38409
31.5836,1.51221
32.127,1.36569
35.8493,1.11814
34.4363,1.41786
32.6945,1.40515
33.478,1.42934
32.7859,1.36856
33.2284,1.27626
33.8714,1.38072
33.726,1.37535
33.412,1.34662
34.4564,1.23645
33.8332,1.44365
34.3709,1.21002
34.1142,1.25664
33.4109,1.27037
32.9507,1.3081
33.8509,1.31339
35.9001,1.21362
34.2198,1.25515
34.1061,1.29367
33.1397,1.48592
32.5983,1.52021
35.9572,1.12441
33.4922,1.32249
33.5945,1.3754
33.2579,1.22918
33.9792,1.30991
33.3781,1.4083
32.4289,1.38473
34.7629,1.28549
32.5173,1.41608
34.0036,1.22133
32.4745,1.28485
34.4182,1.26587
34.0929,1.3007
31.8864,1.6118
34.0048,1.3162
32.4214,1.47663
34.0921,1.23688
32.8264,1.36781
33.656,1.4148
32.8424,1.42685
33.9348,1.2909
33.647,1.4156
33.1798,1.45166
33.5004,1.40212
33.2825,1.42335
34.3971,1.30248
32.5522,1.5002
34.1348,1.42607
34.4265,1.26429
33.8294,1.24364
34.0895,1.40309
32.5438,1.48641
33.1423,1.3076
33.063,1.25673
32.9484,1.31662
34.6416,1.236
33.448,1.35047
33.825,1.34174
34.4208,1.30101
32.8619,1.36309
33.4646,1.30844
34.7952,1.18488
34.4306,1.30573
34.6315,1.26732
33.546,1.24778
34.047,1.25536
34.7105,1.36101
31.7901,1.52868
34.0619,1.34247
34.9552,1.28452
33.5945,1.3159
32.9864,1.33998
32.8572,1.35656
32.2584,1.57154
33.0407,1.36478
33.3488,1.3679
33.4795,1.42711
32.8094,1.40526
33.4136,1.46036
34.5164,1.29554
33.2597,1.33932
34.6104,1.18129
Porcentaje medio de Ocio = 33.5163	Tiempo de media en cola = 1.35111
