porcentaje_ocio,media_en_cola,tiempo_ejecucion
35.3529,1.09339,0.00651421
32.7275,1.33071,0.0064268
32.5206,1.60818,0.00637991
33.8129,1.31571,0.00637016
34.3158,1.17933,0.0064895
33.8907,1.35818,0.00642019
32.6266,1.35349,0.00639217
33.4992,1.34891,0.00637
34.2473,1.21794,0.00643779
35.3888,1.13747,0.00660344
33.2791,1.36426,0.00644581
34.4311,1.21865,0.00653665
35.8551,1.15819,0.00659332
33.1213,1.24883,0.00637292
34.5159,1.19557,0.00648059
34.2877,1.22535,0.0065212
31.3338,1.44619,0.00627809
34.5434,1.22201,0.0064765
30.7008,1.46766,0.00636682
32.6656,1.37517,0.00640483
32.7937,1.40125,0.00652256
33.8591,1.30743,0.00645237
31.8565,1.43364,0.00640527
35.1612,1.1136,0.00661027
32.2683,1.3917,0.00639471
33.8833,1.22641,0.0066043
33.9562,1.21924,0.00651324
31.4999,1.48628,0.0063596
33.1213,1.37623,0.0064447
34.9672,1.26559,0.00663014
32.4266,1.32682,0.00629941
33.7112,1.28543,0.00643883
32.3694,1.42095,0.00641123
35.136,1.18426,0.00651484
33.7754,1.35265,0.00656019
33.6076,1.26269,0.00650987
33.3322,1.25655,0.00639446
33.3811,1.2961,0.00655121
35.0511,1.28329,0.00648285
34.1216,1.25863,0.00644933
31.883,1.43463,0.00642768
34.2686,1.25261,0.00646228
32.6588,1.3462,0.00644534
32.7172,1.36059,0.00645658
33.1736,1.46471,0.0064386
34.833,1.15506,0.00651409
31.2298,1.41447,0.00634179
33.7848,1.26321,0.00636225
31.5361,1.50562,0.006371
33.5217,1.23737,0.00650488
31.5254,1.53863,0.00633227
33.7827,1.27826,0.00651255
33.7944,1.2609,0.00650973
33.6449,1.37469,0.00643831
33.4481,1.26595,0.00642599
32.8852,1.24706,0.00637818
33.735,1.19003,0.00642311
34.9634,1.1897,0.00647909
33.1346,1.24795,0.00640422
34.1631,1.41962,0.00646214
34.1658,1.27975,0.00651421
30.8963,1.586,0.00639052
31.7106,1.39767,0.0064446
33.7546,1.31855,0.00643918
34.6483,1.24825,0.00653536
33.161,1.36961,0.00643213
32.7483,1.29371,0.0064383
32.9127,1.28651,0.00643058
34.7775,1.15444,0.00655519
32.7255,1.3462,0.00634818
32.5055,1.62281,0.00644842
33.0334,1.39734,0.00646839
32.2916,1.59089,0.00639452
33.4025,1.28137,0.00645611
32.6699,1.33251,0.00646525
33.8455,1.29473,0.00649622
32.4027,1.56685,0.00649969
33.3929,1.39395,0.00650173
35.1569,1.26648,0.00652642
33.1643,1.43743,0.00642155
34.0811,1.13491,0.00658168
33.6693,1.42846,0.00649948
33.6923,1.24592,0.00655608
34.6024,1.33787,0.00649827
31.9149,1.38092,0.00641092
33.3098,1.31131,0.00640753
34.6306,1.29305,0.0066387
33.0208,1.35805,0.0064073
31.7677,1.54025,0.0064843
34.6594,1.3005,0.00643444
32.9586,1.31961,0.00646737
34.3869,1.21342,0.00645734
32.482,1.41093,0.00647117
31.88,1.41017,0.00630396
33.006,1.35743,0.00643337
33.6833,1.1707,0.00636458
33.4828,1.21514,0.00647063
34.6612,1.1584,0.00650873
32.4457,1.40521,0.006415
34.4881,1.21378,0.00648229
33.481,1.3297,0.00648904
33.3685,1.29093,0.00644969
34.6976,1.27461,0.00648784
32.1474,1.34648,0.00638328
31.3303,1.5504,0.00638542
33.7451,1.32124,0.00644386
33.0814,1.24901,0.006377
34.7691,1.15039,0.00658314
34.904,1.19668,0.00649449
33.4952,1.27739,0.00638179
31.6793,1.45632,0.00642688
34.0064,1.3129,0.0064449
33.9837,1.2776,0.00648733
33.2615,1.32601,0.00654523
34.4432,1.22343,0.00654587
32.9182,1.36126,0.00643064
32.2313,1.38293,0.00636197
34.2145,1.31395,0.0065814
32.2991,1.43344,0.00635049
33.8294,1.37546,0.00646322
32.7894,1.45699,0.00643234
33.3157,1.29364,0.00650216
33.8621,1.38706,0.00655577
32.7554,1.28246,0.00759547
33.472,1.32495,0.00684091
31.9455,1.63129,0.00669334
34.2213,1.33524,0.00650962
32.3231,1.50834,0.00638583
32.4336,1.44711,0.00656695
35.1162,1.2452,0.00654383
33.0928,1.25948,0.00647262
34.2625,1.22984,0.00647097
31.416,1.46532,0.0063984
31.4661,1.49465,0.00630811
34.6276,1.19995,0.00649474
31.5647,1.68336,0.00637248
34.8615,1.11038,0.00648134
32.7994,1.38604,0.00640334
33.0955,1.50599,0.00650167
33.4792,1.28711,0.00642022
32.7496,1.31589,0.00639013
34.3954,1.38852,0.00658854
32.4675,1.38257,0.00646159
35.0917,1.23518,0.0065988
33.4858,1.44554,0.00658823
32.1905,1.52133,0.00636043
31.0052,1.58315,0.00635833
33.153,1.31469,0.0064994
33.993,1.27643,0.00653627
34.1556,1.19662,0.00649597
32.6076,1.43285,0.00646939
33.0533,1.39122,0.006477
33.3402,1.27667,0.00645617
32.4625,1.57294,0.0063496
33.7847,1.24186,0.00645347
35.0696,1.18213,0.00650986
33.0002,1.39256,0.00664094
34.0449,1.31402,0.00650229
32.1409,1.30439,0.00638158
34.5923,1.36857,0.00646887
34.998,1.21138,0.00653844
32.7633,1.41036,0.00642886
31.2756,1.47207,0.00633409
33.3717,1.37528,0.00637777
34.324,1.20038,0.00648359
31.687,1.55571,0.00639029
34.2349,1.21412,0.00654465
34.9393,1.11941,0.00661947
34.1462,1.24433,0.00649133
32.4863,1.37438,0.00640239
33.9183,1.28936,0.00646163
34.4612,1.33226,0.00649385
33.941,1.24959,0.00638794
32.1767,1.44634,0.00648636
32.3072,1.36102,0.00665414
34.8662,1.19616,0.00644583
34.0687,1.23994,0.00655411
32.5471,1.44882,0.00647656
33.0382,1.41063,0.0063797
33.6915,1.30422,0.00650249
34.6792,1.28474,0.00650892
32.4683,1.46594,0.00641333
32.6896,1.3733,0.00652206
31.5993,1.44311,0.00638291
32.5056,1.45896,0.00652848
33.5065,1.25728,0.00647925
33.5253,1.33038,0.00649948
32.9168,1.36106,0.00657106
34.8447,1.30793,0.00652749
33.6339,1.30754,0.00641263
34.7456,1.29665,0.00663283
33.0714,1.36213,0.00644133
33.9131,1.17191,0.00642299
35.0747,1.25898,0.00652676
32.9284,1.3202,0.00646982
34.6019,1.28633,0.00652275
32.2181,1.46779,0.0063874
32.3716,1.38131,0.00645054
33.1535,1.3257,0.00642628
32.1838,1.47319,0.00637616
32.0845,1.335,0.00641932
32.7323,1.38552,0.00641718
34.4343,1.31565,0.00651174
33.2874,1.32896,0.00643615
35.135,1.12362,0.0066507
34.1178,1.27048,0.0066408
33.4104,1.37288,0.00638825
34.2953,1.25689,0.00667016
33.535,1.33138,0.00650621
32.2195,1.43902,0.00639914
34.4351,1.17619,0.00666078
31.3215,1.42099,0.00643974
32.9655,1.4251,0.0064241
34.4409,1.23426,0.00645581
34.1922,1.17971,0.00656002
33.7674,1.25268,0.00668209
30.8498,1.52226,0.00639576
33.7651,1.23827,0.00645311
33.9527,1.10669,0.00644322
33.0393,1.39727,0.00648988
33.5289,1.25759,0.00648909
33.5347,1.36339,0.00645901
33.3427,1.33048,0.00645092
34.7249,1.18746,0.00669149
31.7767,1.49336,0.00643645
32.8028,1.39256,0.00650975
32.6223,1.5148,0.00648764
33.3394,1.3205,0.0065896
33.1915,1.23843,0.00641489
34.1126,1.22082,0.00655856
33.3632,1.38882,0.00656144
35.572,1.177,0.00655904
34.2495,1.26738,0.00651411
33.1459,1.30354,0.00651553
32.2815,1.36394,0.00651889
34.2418,1.28522,0.00676425
34.293,1.2615,0.00658546
33.6824,1.32173,0.00653141
32.051,1.43595,0.00651476
32.5707,1.38308,0.00644213
32.3173,1.3504,0.00669128
33.1514,1.22254,0.0064687
33.031,1.46071,0.00654334
34.638,1.23459,0.00663691
33.4629,1.30161,0.00649919
34.7836,1.10975,0.00652216
33.0307,1.28154,0.00658066
32.4926,1.42187,0.00654439
34.2184,1.21495,0.00650854
34.8681,1.13213,0.00650286
34.1385,1.26205,0.00645613
33.7976,1.35019,0.00655641
32.2582,1.35492,0.00650069
35.0171,1.18348,0.00647783
33.5695,1.33131,0.00648167
33.3638,1.24616,0.00644413
32.0177,1.41155,0.00669724
32.7265,1.3621,0.00655106
32.3965,1.31713,0.00640744
33.5876,1.3261,0.00652246
33.2696,1.42866,0.00640199
34.8566,1.30983,0.00651371
33.6821,1.39617,0.00648862
33.4416,1.37354,0.00645111
34.1959,1.23352,0.0066527
33.8922,1.28525,0.00653154
32.4009,1.48648,0.00645461
33.1839,1.37683,0.00637416
31.8667,1.37648,0.00633245
31.4295,1.58503,0.00636123
33.5463,1.48233,0.00646504
32.8142,1.41417,0.00673256
33.6876,1.37328,0.00645471
32.1692,1.36109,0.0063096
32.1115,1.36844,0.00654269
32.4783,1.42226,0.00639527
32.5237,1.51666,0.00640073
32.8523,1.40457,0.00647775
33.9579,1.1916,0.00657645
31.7756,1.5124,0.0063923
33.6104,1.33886,0.00643205
32.9053,1.3564,0.00642331
34.4625,1.31823,0.00646598
34.8892,1.2691,0.00652678
33.7713,1.31168,0.00648112
30.8244,1.71549,0.00638771
33.2892,1.43966,0.00644883
32.9108,1.37795,0.00639852
33.7835,1.43651,0.0066089
32.6461,1.41948,0.00642677
35.0204,1.27732,0.0065218
33.9314,1.24888,0.00648327
34.0105,1.25065,0.00655351
32.2183,1.45348,0.00653519
32.4367,1.44957,0.00647255
34.2044,1.27179,0.00648536
31.9269,1.29813,0.00638436
31.1999,1.63872,0.00637875
33.4325,1.27438,0.00639357
34.0904,1.21136,0.00645777
32.6531,1.40935,0.00647422
33.5905,1.22452,0.0064728
33.1733,1.38923,0.0063751
33.3009,1.21735,0.00642531
33.5452,1.34193,0.00648446
33.4914,1.46906,0.00644667
34.5616,1.39773,0.00647014
32.9781,1.36959,0.00642713
33.5257,1.40907,0.00642753
33.384,1.33056,0.00645884
33.0275,1.51752,0.00637931
33.7979,1.27967,0.00643922
35.3954,1.26999,0.00650443
32.4996,1.28584,0.0064445
32.2638,1.41023,0.00647059
34.3641,1.14846,0.00657274
33.1686,1.4484,0.00646109
33.0992,1.35957,0.00647319
32.565,1.29102,0.00646157
32.7746,1.52576,0.00640241
32.4059,1.32281,0.006348
34.661,1.26133,0.00646934
34.1974,1.15756,0.00648744
32.2797,1.43367,0.00635742
35.0446,1.14788,0.00653699
34.0918,1.28532,0.00648599
34.8603,1.2878,0.00650442
34.4334,1.27669,0.00649391
34.8363,1.18875,0.00656355
31.243,1.42289,0.0063817
34.6788,1.28412,0.00643729
33.1699,1.30534,0.00641454
33.1952,1.39256,0.0064509
32.6023,1.30759,0.00639922
34.4525,1.28131,0.00643645
33.5506,1.43886,0.00649271
33.0294,1.40346,0.00643458
34.6817,1.29236,0.00658745
33.5255,1.34268,0.00638837
34.9087,1.21713,0.00799512
34.0963,1.25454,0.00655107
32.2641,1.37597,0.00636438
33.5929,1.36414,0.00638756
33.8459,1.30322,0.00640639
31.6762,1.42493,0.00633002
32.09,1.5604,0.00641862
33.5797,1.28166,0.00648483
33.2077,1.38238,0.00657529
32.5598,1.32373,0.00635031
34.8003,1.26863,0.00648822
34.2844,1.24231,0.00649504
33.5374,1.30861,0.00641027
34.6129,1.21927,0.0065223
33.8806,1.2871,0.00640344
31.82,1.43023,0.00640355
31.2993,1.47329,0.00641966
33.6445,1.29517,0.0064156
33.5787,1.45737,0.00646408
35.3719,1.16939,0.00651827
32.0808,1.40087,0.00639695
33.3786,1.4105,0.0064621
33.6849,1.34785,0.00641636
31.9011,1.45134,0.00640745
34.7235,1.26962,0.00647858
33.9163,1.27954,0.00642169
33.9302,1.25444,0.00650426
32.1121,1.44219,0.0064181
32.3336,1.35584,0.00637915
35.0294,1.06232,0.00648887
33.0767,1.35285,0.00642816
32.0513,1.42464,0.00641107
33.952,1.17411,0.00646914
34.6227,1.20707,0.00647702
32.9899,1.35429,0.00650177
34.1037,1.29898,0.0064466
32.5502,1.33078,0.00644521
32.9276,1.26718,0.006493
33.2352,1.24544,0.00641834
33.8891,1.33254,0.00646437
32.808,1.34681,0.00638621
33.7715,1.26166,0.00646695
33.4756,1.29566,0.00650532
32.9065,1.37226,0.00645505
34.9141,1.24924,0.00650664
33.7973,1.25565,0.00648302
33.8919,1.30381,0.00645715
33.9247,1.27484,0.00657421
34.9434,1.17412,0.00660644
33.9972,1.20949,0.00658448
32.6183,1.31059,0.00640271
33.4941,1.32793,0.00641188
33.9035,1.24549,0.00655121
32.9041,1.35938,0.00651153
35.0076,1.17654,0.00652121
33.9006,1.22302,0.00661532
33.8489,1.20199,0.00651331
32.7272,1.34132,0.0064415
33.7665,1.29721,0.00649046
32.7567,1.41616,0.00643913
32.6316,1.37546,0.00643997
34.5287,1.18201,0.00655613
34.0019,1.29047,0.0065768
33.129,1.21824,0.0066253
34.1133,1.32654,0.00647588
34.2982,1.22211,0.00657619
34.3273,1.27379,0.00649562
32.9965,1.28612,0.00643202
33.2179,1.25897,0.00685668
32.2291,1.31011,0.00638211
32.185,1.44463,0.00639828
33.1636,1.30643,0.00644255
33.7924,1.26482,0.00646025
33.1597,1.25484,0.00656048
32.5933,1.43496,0.00647504
35.1506,1.09446,0.00650424
33.2801,1.24067,0.00642548
35.4391,1.20678,0.00642139
32.6052,1.35422,0.00679763
32.8328,1.27693,0.00646428
34.6794,1.22835,0.00660574
33.6669,1.31256,0.00656361
32.8049,1.32177,0.00649892
32.8681,1.24566,0.00645914
34.1188,1.25493,0.00650607
34.3241,1.29838,0.00648801
33.7656,1.31278,0.00655838
34.2425,1.20141,0.00652639
34.5397,1.28448,0.00650235
32.3692,1.46377,0.00639779
31.8007,1.56769,0.00632284
33.7655,1.27628,0.00653524
34.6027,1.12493,0.00646781
33.0208,1.39957,0.006659
32.9784,1.27853,0.00641923
32.7865,1.35541,0.00646638
33.6195,1.31531,0.00712319
