porcentaje_ocio,media_en_cola,tiempo_ejecucion
33.9502,1.21487,0.000699614
34.7701,1.22037,0.00146677
32.354,1.6919,0.000715634
34.622,1.2515,0.000704082
35.1952,1.24045,0.000780516
32.9271,1.35232,0.000727266
33.5409,1.28704,0.000716516
33.1232,1.28914,0.000704543
30.7526,1.49916,0.000712248
34.5251,1.19337,0.000707459
32.7839,1.30094,0.000705205
32.5518,1.47051,0.000708751
33.7516,1.14629,0.000706166
32.4398,1.45586,0.000713801
33.34,1.4428,0.000709001
33.9151,1.33848,0.000720443
33.516,1.29828,0.000714262
32.7769,1.4591,0.000706006
32.4247,1.44487,0.00071328
33.0735,1.3377,0.000709553
31.9806,1.43207,0.000712418
31.7518,1.50872,0.000706247
32.4863,1.47056,0.000713551
33.8097,1.30407,0.000711196
32.5576,1.31507,0.000704934
32.6697,1.45554,0.000711897
32.4375,1.51871,0.00072904
32.3065,1.41658,0.000717187
33.4585,1.42657,0.000704152
34.9977,1.23157,0.0007345
33.3047,1.51039,0.000710684
33.2979,1.36013,0.000713981
32.9179,1.36321,0.00071868
33.9515,1.27833,0.000707069
34.3749,1.24922,0.000706748
33.1669,1.2212,0.000699504
35.142,1.26815,0.000742043
34.137,1.29751,0.000734159
31.8745,1.52739,0.000716045
34.5313,1.26274,0.000716586
34.2153,1.33514,0.000710054
33.0962,1.28485,0.000723589
33.1116,1.41096,0.000731153
34.7258,1.17895,0.000705515
33.5092,1.22229,0.000710164
33.8386,1.36087,0.000716005
32.8484,1.25962,0.000709482
32.5716,1.37704,0.000710254
33.1968,1.42278,0.000717247
32.8898,1.38295,0.000716656
34.4863,1.29175,0.000709413
33.3095,1.29484,0.000706107
33.6878,1.20133,0.000706247
33.0854,1.29467,0.00070286
32.8078,1.45128,0.000707789
31.7204,1.39279,0.000721835
33.5217,1.31481,0.000702229
33.5881,1.2163,0.000706027
33.0828,1.3172,0.000707179
33.6428,1.32519,0.00072387
32.1435,1.47894,0.000797307
33.0219,1.34297,0.000713029
33.3366,1.33892,0.000712718
32.4587,1.38242,0.000716796
33.8346,1.43107,0.000701017
32.7844,1.63209,0.000709823
33.889,1.32318,0.000703832
33.5727,1.25739,0.000709983
32.9289,1.32807,0.000709723
31.5067,1.59946,0.000714402
32.8959,1.39284,0.000704934
35.5698,1.32275,0.000718119
33.211,1.25236,0.0007189
31.7221,1.28359,0.000713951
31.9377,1.38066,0.000712548
34.1287,1.27467,0.000705145
33.6501,1.17287,0.000705235
34.537,1.30408,0.000709132
34.4732,1.1545,0.000705395
32.2594,1.64592,0.000714602
33.1344,1.48068,0.000708321
34.0232,1.29338,0.00070232
34.3119,1.18164,0.000722157
33.896,1.19272,0.000705285
32.443,1.28647,0.000710635
32.9865,1.49123,0.000707489
34.5764,1.22399,0.000711376
34.5866,1.14411,0.000706097
32.8631,1.38046,0.000715033
33.3801,1.35552,0.000704643
35.1462,1.23524,0.000702079
32.0955,1.45334,0.000720573
33.2048,1.46816,0.000707819
31.8242,1.53059,0.000725022
34.0978,1.31944,0.000705285
33.3403,1.42281,0.000711907
32.8752,1.49036,0.000715875
33.3072,1.20069,0.000704493
31.8247,1.59549,0.000713009
33.2807,1.3327,0.000706608
31.9811,1.36537,0.000709733
34.0706,1.31746,0.000712077
33.3593,1.32399,0.000707509
34.2831,1.22496,0.00070264
32.4374,1.32728,0.000717327
32.7679,1.41426,0.000709072
32.6768,1.27214,0.000711256
33.1549,1.29578,0.000708561
33.1187,1.2718,0.000710554
33.107,1.2718,0.000707819
32.1199,1.40681,0.000711596
33.185,1.29273,0.000710374
33.4882,1.44853,0.000709242
32.9249,1.34705,0.000704794
33.0903,1.35427,0.000708681
33.2055,1.34628,0.000707128
32.5805,1.32354,0.000795254
33.1791,1.33892,0.000715143
33.9784,1.22436,0.000704653
33.0736,1.37291,0.000711347
34.119,1.3581,0.000702049
34.261,1.23929,0.000706147
32.8494,1.52321,0.000711016
33.8224,1.28914,0.000703251
34.349,1.32209,0.000710745
33.638,1.2785,0.000719632
36.2771,1.12346,0.000701869
33.0841,1.42667,0.000722367
32.6938,1.38423,0.000711938
33.5369,1.44713,0.000712388
33.7596,1.27443,0.000701928
31.8056,1.43481,0.000712087
33.4111,1.32358,0.0007131
32.138,1.64211,0.000710896
32.0346,1.40406,0.000708
34.86,1.16413,0.000703752
33.5406,1.31258,0.000711817
33.1784,1.39405,0.000705555
33.4505,1.29547,0.000722367
34.0939,1.30543,0.000710675
32.8293,1.35239,0.000706437
31.6582,1.37928,0.000713551
35.0929,1.17959,0.00069742
35.29,1.19137,0.000694595
33.467,1.23015,0.000707659
33.7793,1.32364,0.000705375
33.0519,1.42408,0.000707819
33.298,1.31526,0.000704033
32.2336,1.4447,0.000714572
33.6291,1.39301,0.000720614
33.8418,1.34624,0.000706537
33.4436,1.49201,0.000709953
34.5726,1.31564,0.000714872
33.1066,1.27313,0.000708861
33.8292,1.24439,0.000704995
33.9229,1.29594,0.000705585
33.8259,1.29773,0.000708301
32.7859,1.63303,0.000715634
34.0547,1.27619,0.000702199
33.9315,1.34756,0.00070325
