porcentaje_ocio,media_en_cola,tiempo_ejecucion
33.1375,1.34437,0.000748526
33.0048,1.35364,0.000741453
32.9794,1.36001,0.000737976
33.1788,1.46348,0.000735562
35.1866,1.24136,0.000732356
34.0046,1.28181,0.000738257
33.3602,1.38529,0.000742415
33.2264,1.27163,0.000733338
32.9974,1.38121,0.000735031
33.044,1.43457,0.000737315
32.2651,1.38832,0.000739158
31.248,1.48246,0.000736744
32.7036,1.29565,0.000731915
33.0748,1.51196,0.000737615
33.2994,1.26158,0.000737856
35.297,1.30455,0.000725964
33.2259,1.36982,0.000731514
34.2449,1.398,0.000752614
33.6065,1.32697,0.000736003
33.932,1.29696,0.000734119
32.7873,1.49943,0.000743516
33.473,1.36698,0.000737425
33.6476,1.42643,0.000733468
33.959,1.32419,0.000732325
33.3734,1.36778,0.000738878
33.9466,1.30338,0.00073991
34.8029,1.17453,0.000728949
34.7177,1.12887,0.000730392
33.05,1.30991,0.000737596
34.9434,1.21558,0.00072901
33.9057,1.25958,0.000735422
34.2255,1.22545,0.000731644
34.1538,1.3777,0.000732927
34.6931,1.23125,0.000732506
32.8566,1.44575,0.000735141
34.5276,1.20586,0.000731685
33.6091,1.26061,0.00073489
35.0551,1.24696,0.000734249
33.664,1.39767,0.000735972
34.5065,1.24212,0.000735291
34.8009,1.21569,0.000734951
34.2291,1.15541,0.000726174
34.4048,1.28925,0.000728408
32.8655,1.28439,0.000765017
32.9847,1.53199,0.000740641
34.0171,1.26336,0.000736293
32.0511,1.62472,0.000737716
33.6223,1.34084,0.000738637
33.5522,1.41631,0.000736303
32.2739,1.5835,0.000739209
34.2922,1.28509,0.000734049
34.8254,1.20789,0.00073495
32.2837,1.52269,0.000743166
34.5213,1.25299,0.000728679
32.6928,1.57853,0.00073491
32.5707,1.4871,0.000736854
32.7383,1.32939,0.000730232
33.4211,1.43568,0.000734099
34.1074,1.29425,0.000732326
33.0868,1.56682,0.000738788
33.098,1.42511,0.000735491
33.4481,1.37354,0.000742695
33.2757,1.33878,0.000742234
32.8911,1.33319,0.000739539
33.6877,1.3208,0.000739669
34.5679,1.26975,0.000726935
34.2369,1.30052,0.000737886
36.4163,1.06166,0.000728068
32.324,1.37255,0.000738907
33.5938,1.22197,0.000734429
34.6713,1.24538,0.000731484
33.1396,1.34512,0.000735261
33.1345,1.38119,0.000735822
35.0735,1.27425,0.000727466
31.5444,1.55623,0.000741452
32.6021,1.53948,0.000743056
33.2356,1.30795,0.000733949
32.2478,1.42111,0.000740221
34.5979,1.2649,0.00073476
34.1136,1.19692,0.000737044
33.2682,1.37625,0.000732576
35.2632,1.13532,0.000729711
34.2205,1.27388,0.000731143
32.2193,1.48499,0.00074577
33.997,1.30099,0.00073494
33.6674,1.3956,0.000733437
33.8734,1.34672,0.000738518
32.6442,1.50957,0.000744979
34.1964,1.24357,0.000730602
32.6926,1.41134,0.000734249
34.2903,1.26313,0.000736263
33.7149,1.26914,0.000735492
32.2591,1.45364,0.000736363
33.2472,1.49651,0.000739068
34.6867,1.15875,0.000730582
33.8123,1.3405,0.000733908
33.4736,1.23621,0.000731734
33.2843,1.33041,0.000736153
33.4485,1.42845,0.000733507
33.5637,1.2578,0.000734349
32.4673,1.59152,0.000738006
32.6495,1.41146,0.000737304
31.9342,1.36303,0.00074519
34.8271,1.29846,0.000732235
34.5282,1.24909,0.000733528
32.9116,1.38061,0.000745901
33.3712,1.35647,0.000732506
34.0391,1.2455,0.000731854
33.1435,1.39211,0.000738968
34.3892,1.1858,0.000731384
34.3655,1.17615,0.000734029
34.2464,1.18326,0.000729149
33.4067,1.30729,0.00074004
34.2607,1.28036,0.000736143
33.0158,1.2682,0.000735041
33.6103,1.27258,0.000732807
33.9436,1.40411,0.000729931
33.8521,1.22077,0.000736514
33.5008,1.35563,0.000731033
35.4691,1.17897,0.000730472
34.1192,1.27819,0.000733398
32.5696,1.25726,0.000733568
33.9982,1.26147,0.000729911
32.7094,1.34139,0.000739228
32.2823,1.40603,0.000740161
33.0988,1.37305,0.000734399
33.0204,1.34087,0.000735692
31.6175,1.55133,0.000744549
35.0509,1.17974,0.000743166
33.7999,1.39863,0.000736764
34.1801,1.26436,0.000731354
31.9291,1.49464,0.000741242
34.0414,1.22428,0.000733658
35.8739,1.24286,0.000731704
32.1264,1.48933,0.000735181
32.7256,1.49233,0.000743066
33.5226,1.32446,0.000735471
34.2524,1.44715,0.000738487
32.3581,1.35829,0.000735892
33.2912,1.17601,0.000730232
31.9354,1.60781,0.000737495
33.5595,1.27939,0.000737456
32.4125,1.52062,0.000737716
34.7311,1.14795,0.000730983
33.9651,1.37924,0.000733357
32.4896,1.34947,0.000733868
32.22,1.41349,0.000744609
34.3656,1.30012,0.000732286
33.7193,1.32419,0.000740511
34.1867,1.24768,0.000730853
34.4592,1.28557,0.000736443
33.1966,1.39472,0.000744048
33.5739,1.31813,0.000740551
34.4233,1.15872,0.000730372
33.4025,1.31851,0.00074015
33.2053,1.29482,0.000734019
33.7855,1.39162,0.000737094
32.414,1.47113,0.00073512
34.9107,1.27756,0.000736754
34.7234,1.30383,0.000734139
34.0255,1.28586,0.00073975
32.9951,1.46333,0.000736764
32.6142,1.35962,0.00074025
33.1733,1.35685,0.000739469
