porcentaje_ocio,media_en_cola,tiempo_ejecucion
83.4286,6.07429,0.000499579
80.826,8.02655,0.00191229
80.2228,6.05292,0.00050054
76.9679,7.0758,0.000502554
82.3188,7.10435,0.000484551
86.0724,4.37047,0.00048444
78.2967,7.27747,0.000503065
85.0374,3.84289,0.000487515
76.738,10.754,0.000490822
78.329,6.96084,0.000485442
79.7688,8.66763,0.000487196
84.3931,5.82659,0.000483558
79.4366,5.92958,0.000500189
85.5422,4.88855,0.000481213
83.4225,4.94118,0.000484721
83.908,7.83908,0.000483538
81.9178,5.07671,0.000487155
77.7159,7.82451,0.000488748
75.2294,11.0306,0.00049524
76.7584,8.30581,0.000485172
81.3008,4.69106,0.000488288
80.1567,4.7859,0.000486264
85.5191,3.47268,0.000490992
82.0937,6.78237,0.000481915
74.3119,9.14679,0.000497294
82.3377,4.42078,0.000484099
76.7857,9.19345,0.000500711
80.4154,7.24332,0.000487085
79.7183,5.77465,0.000504658
80.3867,6.41436,0.00048453
80.8824,8.44118,0.000492024
87.6374,4.87088,0.000481174
80.3371,5.32865,0.000487235
78.8406,5.35942,0.000481985
80.2899,6.27246,0.000491403
81.7175,7.08033,0.000485011
78.5523,6.89276,0.000491293
77.0588,8.35,0.000486203
82.5215,5.12894,0.000504317
83.6898,4.35027,0.000482246
80.6723,6.88235,0.000496202
80.2817,5.98592,0.000485091
85.7143,5.11607,0.000482786
84.7185,4.69973,0.000483789
78.2723,5.94241,0.000493728
82.8729,5.71271,0.000482507
79.9465,7.06952,0.000493006
82.0163,4.78747,0.000483418
80.5085,6.69774,0.000488267
83.3795,4.77839,0.00048437
79.0503,7.03631,0.000487946
77.673,9.47484,0.000486814
83.1909,4.82906,0.000486264
80.5714,5.71429,0.00048479
82.1839,7.59195,0.000497384
82.7493,5.4124,0.000482506
84.1432,3.17136,0.000498436
78.3933,8.21053,0.000488127
83.2,5.65067,0.000489168
82.1333,5.624,0.000483268
80.226,6.16102,0.000498546
82.9609,5.30726,0.000485542
74.7851,10.1519,0.000501402
81.8941,6.02228,0.000488117
82.0937,7.32507,0.000492034
82,5.02,0.000482165
83.4758,4.88889,0.000488819
82.3699,4.36705,0.000482266
81.9048,7.92063,0.000489269
82.9517,5.86768,0.000488647
81.9767,6.25291,0.000487325
77.2455,9.3982,0.000488197
81.6976,5.38462,0.000487536
85.6777,3.86701,0.000486123
80.7263,6.63966,0.000486523
80.2899,9.13623,0.000486354
82.7684,8.49153,0.000486825
81.5718,4.86992,0.000487005
80.7588,5.90786,0.000486304
79.5148,7.85714,0.000490041
82.973,4.76486,0.000482135
81.8966,5.52011,0.00048464
79.7222,5.58611,0.000483869
82.0728,4.95238,0.00048978
79.8319,9.09804,0.000486063
82.3529,6.46499,0.00048965
79.1349,6.53435,0.000486695
80.6971,5.63003,0.000488848
79.1557,5.39578,0.000484941
79.056,7.0767,0.00050551
78.7037,8.33951,0.000487676
84.6608,6.0295,0.000495841
81.9444,6.64444,0.000482446
83.427,5.21348,0.000500771
79.1176,6.07647,0.000485412
80.3191,6.06117,0.000492856
82.9201,5.43251,0.000483057
84.1176,5.21471,0.000486343
85.1351,3.75405,0.000480653
76.9911,8.86726,0.000495751
81.6619,4.42407,0.000482286
79.3103,7.06897,0.00048995
83.3773,4.87599,0.000482376
81.7694,6.80697,0.0004898
77.7778,8.16524,0.000487305
82.0707,6.40657,0.000494198
80.5014,6.73259,0.00048457
80.6011,10.8579,0.000502354
83.0556,6.26667,0.000484249
79.2135,6.98315,0.000488718
77.492,8.791,0.000485392
79.0055,6.69889,0.000491453
82.0937,5.54545,0.000483107
79.235,8.57924,0.000492405
82.5737,4.35657,0.000480001
82.5,5.59444,0.000491383
82.6558,5,0.000482756
74.3902,9.51829,0.000491393
86.351,4.30641,0.000480122
82.4176,6.31044,0.000487586
76.4535,8.63372,0.000487115
82.6705,6.60227,0.000496513
81.2866,6.62573,0.000485041
81.1989,5.297,0.000500039
86.2162,4.15135,0.00048413
79.6089,8.24581,0.000492435
76.7372,9.42296,0.000486414
81.9121,6.78811,0.00049495
79.9427,6,0.000485412
82.7848,5.28101,0.000493377
79.1429,8.45143,0.000483838
84.326,5.20376,0.000496532
79.056,8.9351,0.000485682
84.5966,5.38631,0.000490561
80.4469,6.6648,0.000485201
84.2105,4.53186,0.0004846
76.6017,8.04735,0.000487937
82.2404,5.69945,0.000495661
75.1445,9.28035,0.000492415
84.0237,4.31361,0.000489499
79.1892,7.33784,0.000491573
79.822,6.32938,0.000493567
84.0659,4.4533,0.000482336
80,7.98649,0.000490211
75.2941,10.1882,0.000491604
83.2884,6.20485,0.000486844
80.4094,9.27778,0.000487506
77.971,11.2638,0.000495842
79.5518,7.7395,0.000486354
78.9773,6.50852,0.000488307
80.6268,7.13675,0.000485823
81.7647,6.58824,0.000489679
78.6744,7.88184,0.000487125
80.663,6.3453,0.000488046
