porcentaje_ocio,media_en_cola,tiempo_ejecucion
32.8639,1.39034,0.000736633
32.465,1.38729,0.00073448
32.2564,1.38069,0.000731664
32.5784,1.49022,0.000726805
33.4252,1.2797,0.000722447
33.6065,1.40661,0.000732536
31.9072,1.40568,0.000728809
32.732,1.24364,0.00072402
34.2175,1.20094,0.000723038
34.0299,1.28358,0.000749197
34.0876,1.26462,0.000730002
34.3012,1.31103,0.000724501
32.9055,1.33959,0.00072901
32.6713,1.4864,0.000733107
33.0017,1.38724,0.000727507
32.1472,1.52555,0.000732115
33.3779,1.27748,0.000727436
32.3498,1.3563,0.000738337
31.6655,1.50823,0.000735822
34.7428,1.32305,0.000729821
32.4212,1.36176,0.000731224
33.2624,1.41014,0.000755059
32.6918,1.37434,0.000729721
32.4221,1.30171,0.000730312
32.9535,1.37398,0.000747905
30.863,1.44218,0.000737385
31.9523,1.54561,0.000737305
33.5255,1.29463,0.000765598
32.6477,1.33071,0.000736303
34.8282,1.14202,0.000763554
35.2934,1.18726,0.000718791
33.6671,1.27563,0.000837142
33.6959,1.40567,0.000940296
32.7421,1.49391,0.000963249
33.2557,1.23643,0.000845277
33.9095,1.31171,0.0007345
34.8705,1.2585,0.000729861
32.2331,1.47016,0.000731885
34.5597,1.2503,0.000726344
33.8254,1.28394,0.000728599
34.2691,1.22183,0.000722427
34.555,1.2497,0.000722767
33.234,1.42992,0.000729721
33.0815,1.33223,0.000735321
33.914,1.22877,0.000718169
34.1878,1.12059,0.000732747
32.3466,1.36452,0.000730152
33.8972,1.27297,0.000726915
32.6452,1.39315,0.000727056
33.9364,1.39612,0.000726685
32.492,1.40895,0.000726374
35.12,1.20768,0.000725613
34.4098,1.35047,0.000739679
33.4538,1.32942,0.000738507
34.2571,1.20323,0.000730052
33.0379,1.28326,0.00072936
35.1482,1.16672,0.00072427
34.0095,1.29802,0.000737054
33.7592,1.40493,0.000727837
34.8861,1.24432,0.000725452
32.9821,1.3715,0.000736734
32.7862,1.29501,0.000729249
34.5373,1.32438,0.000729661
31.7363,1.92681,0.000735081
32.8963,1.43765,0.000729801
31.7541,1.46209,0.000738297
35.6452,1.11969,0.000725062
33.0977,1.29961,0.000726565
34.4608,1.37167,0.000733488
33.969,1.20388,0.000730392
33.8525,1.31081,0.000728468
35.7231,1.14904,0.000716005
33.7986,1.36779,0.00073509
33.0097,1.28652,0.000732085
33.4579,1.29789,0.000724561
31.8899,1.33545,0.000741042
33.3428,1.25392,0.000731624
33.5219,1.23842,0.000732085
34.6978,1.29986,0.000721125
33.857,1.2398,0.000727367
35.2201,1.25926,0.000728669
34.2821,1.30608,0.000733318
33.9634,1.30334,0.000721485
33.359,1.37273,0.000732776
32.6765,1.39225,0.000732906
31.9886,1.41398,0.000734529
31.7465,1.54847,0.000727476
33.046,1.29627,0.000732956
33.8661,1.29906,0.000729239
33.519,1.46441,0.000727637
34.3447,1.21762,0.000749678
33.58,1.28662,0.000725232
32.6692,1.4368,0.000735221
34.154,1.12848,0.000723168
34.3715,1.262,0.000725833
33.1754,1.25411,0.000726725
33.0626,1.36729,0.000730682
32.1985,1.45957,0.000740501
32.3674,1.49041,0.00073505
32.7022,1.34159,0.000733277
32.4028,1.37189,0.0007294
34.3131,1.27846,0.000727205
32.9514,1.37669,0.000731113
33.0162,1.29479,0.000739779
33.8546,1.32687,0.000726414
32.7412,1.36527,0.000734179
33.4512,1.37283,0.000727907
35.5807,1.19044,0.000721986
31.9206,1.49523,0.000726855
32.6178,1.44231,0.00072904
30.3934,1.52757,0.000736032
32.2076,1.40148,0.000731313
33.0537,1.32557,0.000724611
34.5253,1.33552,0.000727487
33.2347,1.28889,0.000850617
33.8708,1.27713,0.000915199
33.4306,1.30457,0.000928003
32.8978,1.29543,0.000871928
34.786,1.30407,0.000939174
33.5114,1.37139,0.000878661
31.5633,1.69685,0.000948531
34.169,1.24606,0.000914358
33.7768,1.31362,0.000920559
30.843,1.40121,0.000762232
34.2049,1.1562,0.000737475
34.7716,1.14802,0.000723359
33.1507,1.31172,0.000726755
33.3436,1.39677,0.000732045
33.5037,1.242,0.00073463
33.7818,1.45792,0.000732396
32.6351,1.38749,0.000727216
33.9248,1.31407,0.000730633
31.2651,1.59468,0.000738688
32.7964,1.29521,0.000726705
33.8849,1.3258,0.000730903
33.7521,1.36993,0.00072931
34.537,1.26074,0.000725843
32.5954,1.41592,0.000725834
33.3002,1.27363,0.000734109
33.4382,1.32118,0.000727797
32.5811,1.46131,0.000736182
34.106,1.26071,0.000728178
34.3864,1.28368,0.000733087
33.0765,1.40988,0.000735742
31.42,1.41968,0.00073991
31.9743,1.38247,0.000730813
34.3013,1.31513,0.00073451
33.8001,1.34347,0.000732325
34.5354,1.25578,0.000731253
33.1055,1.3499,0.000727336
33.4521,1.39379,0.000733518
34.2009,1.2485,0.000731083
33.4024,1.47939,0.000732666
33.3679,1.34744,0.000727326
33.6082,1.21848,0.000728198
32.7129,1.45884,0.000769245
33.7095,1.24817,0.000865927
33.8726,1.2503,0.000723609
31.7478,1.59764,0.000734069
32.4748,1.35819,0.000778372
33.7212,1.27054,0.000839718
30.9798,1.58715,0.000785405
33.4916,1.31639,0.000906563
33.4833,1.28723,0.00092064
32.8241,1.47472,0.000942711
