porcentaje_ocio,media_en_cola,tiempo_ejecucion
33.2776,1.17307,0.000838816
31.6323,1.27675,0.00198781
31.2349,1.22559,0.000792268
31.7654,1.21376,0.000796586
31.4834,1.21626,0.000800854
31.1983,1.30558,0.000797137
32.4818,1.12542,0.00079848
31.7492,1.18109,0.000788301
32.2323,1.34969,0.000798139
31.482,1.24618,0.000799241
32.0248,1.18073,0.000793109
30.4079,1.44076,0.000796817
32.0897,1.23535,0.000787519
31.6464,1.17326,0.000813387
32.7576,1.09719,0.000810412
31.8987,1.13894,0.00079871
33.1881,1.20188,0.000796106
30.25,1.38476,0.000791767
31.4238,1.31132,0.000815943
30.8169,1.39637,0.000805503
30.565,1.44808,0.000800935
30.4517,1.41545,0.000806946
32.563,1.24547,0.000801786
31.6198,1.40123,0.000795354
31.714,1.35066,0.000808128
31.8323,1.30964,0.000807647
31.1476,1.24536,0.000800103
32.8793,1.13731,0.000798991
31.2295,1.35824,0.000796916
32.5328,1.17547,0.000799862
30.9829,1.339,0.000802067
32.8405,1.14546,0.000806615
31.2851,1.2347,0.000804671
30.4412,1.36132,0.000799782
30.9132,1.33764,0.000816844
29.8983,1.39422,0.000810533
33.4096,1.17542,0.000803198
32.555,1.128,0.000805844
32.0071,1.26847,0.000800504
31.2451,1.29486,0.000805743
31.9542,1.17891,0.000807337
29.5465,1.37855,0.000801646
32.1238,1.30392,0.000792899
31.7074,1.30359,0.000791858
29.8084,1.40351,0.000794933
29.867,1.37487,0.000826522
31.1264,1.25966,0.000822034
32.926,1.08186,0.00079859
32.1874,1.33275,0.000794001
30.7586,1.4331,0.000791867
31.1678,1.29286,0.00079826
32.4604,1.16969,0.000805684
31.8317,1.19346,0.000804501
31.8768,1.18735,0.000795114
31.2736,1.2753,0.000788792
32.1685,1.15876,0.000815061
31.9373,1.33564,0.000812215
32.1624,1.17865,0.000805453
30.8957,1.34055,0.000802808
30.6488,1.41775,0.000816884
30.9279,1.24556,0.000803339
30.7003,1.41367,0.000805974
32.5807,1.26364,0.000806074
31.9947,1.23651,0.000793751
33.0954,1.1509,0.000792047
32.2775,1.17577,0.000802507
31.6899,1.1872,0.000804892
32.6877,1.18039,0.000797057
31.8917,1.28074,0.000797297
32.7982,1.23521,0.000791767
32.108,1.19155,0.000801726
33.8182,1.10737,0.000800794
33.6612,1.10797,0.000802968
31.4024,1.36982,0.00079825
33.4804,1.20315,0.000791978
32.8119,1.23413,0.000810653
