porcentaje_ocio,media_en_cola,tiempo_ejecucion
32.2002,1.35355,0.00243513
32.9474,1.27085,0.00241126
32.1683,1.29153,0.00240964
33.4584,1.21891,0.00241118
32.7356,1.17038,0.00240018
34.4772,1.15843,0.00241588
32.1938,1.27732,0.00243325
33.1176,1.21544,0.0024099
34.1764,1.22165,0.0024081
33.2797,1.2307,0.00241461
31.942,1.35099,0.00241795
32.6461,1.3029,0.00242159
32.8994,1.1817,0.0024105
32.8,1.32322,0.00242875
35.3445,1.01851,0.00241789
31.8816,1.35186,0.00240545
33.3734,1.26457,0.00233578
31.394,1.41785,0.00175534
32.0965,1.33452,0.000800995
32.6446,1.3273,0.000801365
32.9328,1.32211,0.00080396
31.9083,1.40649,0.000805102
33.5879,1.39248,0.000800984
32.7788,1.23231,0.000804912
32.941,1.16177,0.000808238
33.1391,1.25076,0.000806605
33.0414,1.24048,0.000797488
32.6525,1.23352,0.000801696
33.6771,1.2571,0.000801706
33.0838,1.23679,0.000799101
33.9751,1.22137,0.000825721
32.6028,1.20963,0.000801556
32.5371,1.37383,0.000800894
33.8663,1.12727,0.000805574
32.7903,1.24813,0.000805593
34.4223,1.17277,0.000801576
32.3833,1.29675,0.000799641
30.5833,1.52926,0.000801645
33.3518,1.24864,0.000804471
32.3542,1.49216,0.000803309
31.1937,1.4302,0.00081462
32.4417,1.33978,0.000789442
31.5509,1.40744,0.000792589
32.1199,1.31956,0.000798069
31.2905,1.32785,0.000800133
33.4502,1.20349,0.000794783
32.7073,1.2576,0.000815351
34.7568,1.1502,0.000815532
34.5886,1.19913,0.000797568
32.4611,1.36791,0.000802888
33.4008,1.21396,0.000800754
32.7556,1.29253,0.000802247
32.8264,1.4592,0.000817405
33.7829,1.29508,0.00080412
31.8013,1.45431,0.000800113
32.3604,1.54606,0.000806435
33.4689,1.24391,0.000797799
33.761,1.28652,0.000800704
32.6492,1.3132,0.00080438
32.1369,1.39833,0.000804381
33.3033,1.33504,0.00080441
31.6774,1.57218,0.000803719
31.4314,1.31801,0.000802036
33.311,1.2484,0.000796876
33.0972,1.43996,0.00080393
31.4441,1.22112,0.000799462
33.2759,1.18037,0.000799081
33.5698,1.25226,0.000810322
32.9657,1.24726,0.000803279
32.6711,1.14732,0.000794132
32.9952,1.22041,0.00079872
31.7393,1.35811,0.000794572
31.899,1.26518,0.000792658
34.4405,1.14915,0.000793711
31.4696,1.38891,0.000796446
31.9314,1.42965,0.000790705
32.5221,1.28158,0.00079325
33.0656,1.31923,0.000792158
33.0292,1.26647,0.000793841
32.9771,1.27899,0.000792719
31.1092,1.3656,0.00079359
31.9994,1.24923,0.000791156
32.8512,1.2424,0.000810783
33.1608,1.40174,0.000793441
32.5354,1.28125,0.000789914
33.3698,1.22776,0.000794883
32.9839,1.33744,0.000794732
33.8433,1.19434,0.000792569
32.3089,1.2727,0.000822695
33.0969,1.21943,0.000792689
32.3288,1.29913,0.000830019
33.3275,1.28459,0.00079875
33.6947,1.17225,0.00081996
33.4328,1.25472,0.000806414
31.6797,1.47747,0.000795865
33.394,1.29292,0.000798209
33.1344,1.44665,0.000790114
34.0203,1.12056,0.000793701
33.2335,1.13663,0.00079312
31.2141,1.48277,0.0007931
33.5946,1.25312,0.000791016
33.3477,1.31876,0.00079311
32.0185,1.34611,0.000813869
34.0808,1.17642,0.000800163
32.5149,1.3045,0.000805262
32.719,1.34543,0.000804421
33.0631,1.27382,0.000799842
31.0131,1.40339,0.000815031
33.1737,1.1975,0.000803459
32.3493,1.35212,0.000802527
34.8458,1.10553,0.000793911
32.2223,1.3134,0.000795284
31.3859,1.29645,0.00081988
30.3604,1.59029,0.000789583
31.4715,1.42817,0.000796416
33.8306,1.25397,0.000795024
34.2723,1.23225,0.000792248
32.9862,1.25843,0.000792649
32.9928,1.17668,0.000789413
33.0149,1.17867,0.000794523
31.5672,1.34216,0.000790605
31.7776,1.31879,0.000792709
31.9351,1.32557,0.000808388
32.6863,1.30216,0.000791617
32.7768,1.33256,0.000803469
31.8189,1.28122,0.000801405
33.8887,1.2018,0.000800293
32.6195,1.33785,0.000798289
33.2407,1.36591,0.000805553
32.7019,1.28902,0.000821142
31.2331,1.37821,0.000813257
33.3266,1.18913,0.000803639
33.0835,1.22807,0.000811224
33.0966,1.25242,0.000795444
33.8968,1.17612,0.000793351
32.5901,1.23656,0.000793891
32.7771,1.23717,0.000792018
32.7267,1.35623,0.000790995
31.3285,1.48642,0.000792158
32.0557,1.34653,0.000799522
32.7868,1.28057,0.000802938
32.6959,1.20222,0.000801896
32.0361,1.28193,0.000810022
32.7218,1.29825,0.000804451
32.3861,1.34643,0.000800033
34.3596,1.2161,0.000800684
32.8802,1.17976,0.000800844
33.3797,1.15584,0.000802788
30.3884,1.51907,0.000808258
32.4778,1.33927,0.00080392
33.6618,1.20375,0.000811554
31.6086,1.30562,0.000804602
33.3979,1.42827,0.000815402
32.893,1.24343,0.000793981
32.089,1.3019,0.000809881
33.4146,1.2781,0.000805944
29.9703,1.54115,0.000804511
34.2853,1.13888,0.000796266
32.157,1.33702,0.000801716
33.6702,1.17432,0.000797628
33.6693,1.28954,0.000801986
32.2514,1.30473,0.000803259
33.6444,1.20052,0.000817195
33.5153,1.28653,0.000804621
33.8559,1.1742,0.000799432
32.104,1.34139,0.000801826
32.5905,1.28288,0.000799431
33.2198,1.28533,0.000800283
32.855,1.27447,0.000802728
33.9194,1.11505,0.000810192
32.0355,1.33003,0.000807086
33.1199,1.19234,0.000824118
31.8518,1.32304,0.000801786
33.3241,1.25453,0.000801897
31.757,1.25025,0.000801174
34.8592,1.14465,0.000826652
32.0975,1.45806,0.000808969
32.287,1.35159,0.000800644
33.7335,1.24392,0.000800313
31.6291,1.35416,0.000804701
32.3787,1.18413,0.000797749
33.4484,1.23984,0.000813268
32.5678,1.30598,0.000791527
32.9257,1.24576,0.000792709
33.7011,1.25308,0.000795424
33.2192,1.1641,0.000793922
32.851,1.25179,0.000795795
32.8018,1.17452,0.00079327
33.6426,1.11837,0.000792389
32.4295,1.13874,0.000792699
31.4035,1.31855,0.000805603
31.779,1.45835,0.000808158
33.2154,1.21564,0.000797337
32.1099,1.35201,0.000791817
31.0558,1.45707,0.000797067
32.3185,1.30146,0.000829278
34.4123,1.12028,0.000796716
31.3699,1.47437,0.000800223
33.489,1.17147,0.000799592
31.7649,1.25306,0.000802046
31.8051,1.3961,0.000805413
30.1397,1.45512,0.000814359
33.0543,1.22546,0.000799502
33.2663,1.2324,0.000801095
33.6174,1.22331,0.000801947
33.2306,1.19822,0.000799672
32.929,1.1695,0.000798871
32.2628,1.28544,0.000805704
31.2149,1.38721,0.000799411
33.1171,1.34331,0.000805002
31.7788,1.25095,0.000804651
33.4676,1.22478,0.00080924
30.8866,1.50785,0.000806585
32.6516,1.37593,0.000806384
31.9733,1.32416,0.000797037
33.4338,1.30044,0.000802617
32.5839,1.23038,0.000822235
31.8916,1.35279,0.000801385
30.1954,1.49463,0.000804972
32.7149,1.32965,0.000798981
31.5851,1.37605,0.000802567
33.0108,1.33005,0.000802608
32.2229,1.38697,0.000801606
31.8133,1.38382,0.000801195
34.0369,1.11681,0.000799
33.6548,1.15904,0.000801776
30.3471,1.38926,0.000801426
32.3959,1.37937,0.000805543
32.0233,1.40024,0.00079878
33.2703,1.33865,0.000800504
33.8593,1.1019,0.000805773
32.0959,1.2643,0.000801375
33.0997,1.21569,0.000806264
33.5287,1.2222,0.000805743
32.441,1.30833,0.000798259
32.9586,1.57605,0.000801605
30.9032,1.40563,0.000801325
33.6572,1.21387,0.000796576
33.9111,1.24789,0.000801987
31.5389,1.46111,0.000804631
32.5506,1.26446,0.000798781
32.4517,1.24057,0.000802006
32.7149,1.26941,0.000797758
32.3416,1.28873,0.000803739
32.7267,1.20762,0.000822395
32.0991,1.54077,0.000805493
30.9741,1.34737,0.000800895
33.7076,1.29765,0.000805362
32.7616,1.26088,0.000794543
32.8146,1.35325,0.000801876
32.1251,1.29989,0.000799431
32.13,1.31785,0.000807998
33.2377,1.20543,0.000803189
32.9025,1.1931,0.000806675
32.7294,1.24123,0.000807707
30.97,1.26356,0.00081451
32.6762,1.30931,0.00080918
32.9253,1.25891,0.000808368
32.8516,1.36989,0.000797819
32.332,1.19706,0.000799922
33.6818,1.31118,0.00080415
31.1013,1.35955,0.000803379
33.2671,1.30959,0.000803109
32.475,1.32112,0.000797808
31.5684,1.31835,0.000803138
33.879,1.1749,0.000801786
32.617,1.20278,0.000801185
32.9372,1.23524,0.000804552
34.4596,1.10816,0.000803219
31.9114,1.35389,0.000801154
30.7532,1.39375,0.000800714
33.643,1.22391,0.000803469
31.8836,1.38328,0.000808899
32.5571,1.36458,0.000802969
33.067,1.13422,0.000797999
32.8708,1.34256,0.000822094
32.8638,1.28024,0.000803038
32.7536,1.30276,0.000802557
31.9415,1.50044,0.000805142
33.4593,1.269,0.000800704
31.725,1.39944,0.000804321
32.4517,1.37401,0.000804251
32.2258,1.32336,0.000799311
32.2647,1.18703,0.000805493
32.5632,1.2542,0.00080352
33.9996,1.17857,0.000803028
32.9312,1.23775,0.000802627
35.2824,1.08608,0.000808789
33.683,1.1513,0.000803238
33.0088,1.33273,0.000800453
32.6448,1.2627,0.000805954
32.4563,1.25315,0.000800584
32.5023,1.34449,0.00080367
32.5006,1.45746,0.000805002
32.0116,1.34647,0.00080915
30.6643,1.48946,0.000799351
31.7401,1.30804,0.000824017
31.9875,1.33603,0.000801526
32.6459,1.29144,0.000806705
32.6861,1.1584,0.000802237
31.3417,1.40277,0.000804371
30.1223,1.49283,0.000803759
31.7204,1.35411,0.000803639
31.81,1.22744,0.000803139
32.521,1.37401,0.000801114
32.0913,1.25049,0.00079879
32.8755,1.24865,0.000806344
34.8315,1.17036,0.000805803
33.3931,1.10901,0.000806835
33.8293,1.05631,0.00080384
33.2647,1.33591,0.000805714
32.6117,1.26155,0.000805523
33.1615,1.10495,0.000805583
32.9055,1.28152,0.000807897
33.2258,1.3195,0.000810472
32.621,1.25463,0.000801957
32.2306,1.31896,0.000801836
33.9444,1.17156,0.000827384
33.2486,1.15571,0.000807807
32.2764,1.25536,0.00080413
33.4669,1.30094,0.000807537
32.8747,1.25671,0.000802737
33.3168,1.26377,0.000806154
31.5216,1.37682,0.000805122
32.157,1.27844,0.000802898
32.9121,1.31135,0.000808899
32.936,1.25155,0.000801375
33.6625,1.35785,0.00080883
32.6288,1.26521,0.000803559
30.824,1.38922,0.000801595
32.8243,1.30203,0.000807237
31.4568,1.40569,0.000806755
32.6859,1.39056,0.000798399
31.7327,1.38216,0.000801215
32.1758,1.27837,0.000808489
33.7361,1.27771,0.000804772
34.8182,1.11691,0.00080365
32.3833,1.32922,0.00081486
35.1969,1.09579,0.000812527
31.9269,1.41483,0.000797468
32.0856,1.54334,0.000793811
34.0485,1.1493,0.000797028
31.1198,1.63704,0.000791787
32.3708,1.23816,0.000796276
32.8542,1.28723,0.000802067
32.7748,1.32641,0.00079878
31.3672,1.26659,0.000794523
32.5706,1.30461,0.000795595
32.3901,1.26997,0.000794853
30.714,1.41305,0.000797317
33.9155,1.18932,0.000794252
32.4376,1.27035,0.000796666
33.5025,1.17231,0.000790845
34.3457,1.14571,0.000795063
32.1013,1.32293,0.00079881
32.6305,1.20936,0.000794563
32.7814,1.27803,0.000791186
32.4806,1.26375,0.000791146
32.9376,1.36212,0.000794412
31.6712,1.35312,0.000797138
35.1846,1.12421,0.000822245
31.9822,1.3917,0.000802888
31.8966,1.39934,0.000794271
32.9847,1.24916,0.000796225
31.1411,1.29757,0.000794132
34.4174,1.19323,0.000800343
31.2608,1.45361,0.000792959
33.1076,1.29388,0.0007933
33.4716,1.19716,0.000794763
32.093,1.30286,0.000799893
32.7687,1.2351,0.000795744
32.9507,1.22298,0.000797888
32.1066,1.23741,0.000796265
30.817,1.49928,0.000791597
33.4223,1.18138,0.000796396
32.3942,1.32848,0.000810021
32.3058,1.19195,0.000805022
32.7419,1.19349,0.00079828
31.8752,1.35279,0.000805624
31.4259,1.48483,0.000805243
33.3892,1.25593,0.00080359
32.0148,1.30361,0.000806034
33.8686,1.13735,0.000805833
33.2347,1.28712,0.000806675
32.185,1.34209,0.000805944
31.8276,1.28979,0.000801255
31.4835,1.4929,0.000806355
31.7268,1.39805,0.000804882
33.5044,1.15653,0.000800123
31.8824,1.32638,0.00080418
32.4532,1.27963,0.000804992
32.4906,1.27436,0.000808098
32.2403,1.33796,0.000804201
32.582,1.35607,0.000803038
30.4378,1.53643,0.000803649
31.838,1.23729,0.000806275
31.608,1.37631,0.00080892
33.2801,1.22747,0.000796235
32.4814,1.33089,0.000795003
33.0271,1.22129,0.000794062
33.4818,1.15947,0.000797779
32.9841,1.18835,0.000794802
34.7837,1.14379,0.00079889
32.4882,1.18367,0.000791357
33.214,1.29332,0.000795063
32.9299,1.18452,0.000791607
31.9857,1.40154,0.000797538
32.3208,1.4018,0.000797919
32.5374,1.35053,0.0007987
33.1151,1.27384,0.000797037
31.4733,1.28884,0.000797729
33.5694,1.2073,0.000795174
32.4033,1.26898,0.000797899
31.1095,1.43848,0.00079334
31.6763,1.38619,0.000796085
32.33,1.23473,0.00079884
32.9318,1.32602,0.000800153
33.9055,1.1642,0.000805413
30.4979,1.73177,0.000803579
34.0771,1.24712,0.000806044
32.2735,1.37296,0.000806675
32.0171,1.26261,0.000799021
33.344,1.21607,0.000807466
31.9934,1.33184,0.00080417
31.7551,1.27975,0.000805854
33.6284,1.2501,0.00080383
32.1236,1.23058,0.000806795
33.0654,1.3028,0.00082005
33.1448,1.18944,0.000792379
32.0351,1.34311,0.000804431
31.6613,1.34744,0.000803048
31.7056,1.35868,0.000803539
31.8473,1.4219,0.000799732
33.2029,1.19775,0.000806144
33.3683,1.32751,0.000801235
33.2549,1.28382,0.000802678
30.8526,1.47317,0.000806575
32.0557,1.30575,0.000809771
33.4627,1.20693,0.000810903
31.392,1.39297,0.000802026
33.8052,1.23069,0.000807397
33.1096,1.24344,0.000802146
33.0415,1.28683,0.000808529
32.8447,1.26521,0.000804001
32.8013,1.22482,0.000800223
31.3644,1.35712,0.000806053
32.6088,1.29944,0.00080421
33.2619,1.2105,0.000806675
32.8935,1.23583,0.00080383
31.8405,1.39173,0.000805684
32.9917,1.33259,0.000801676
33.081,1.246,0.000803279
33.0131,1.29543,0.000804301
33.7156,1.27562,0.00080398
33.4141,1.15894,0.000803429
33.0569,1.24763,0.000799832
34.0412,1.16743,0.000806054
32.4092,1.40152,0.000806435
31.9507,1.32799,0.000812797
31.7817,1.41235,0.000805583
32.4282,1.29957,0.000799181
32.7363,1.33298,0.00080956
31.9248,1.32882,0.000804451
32.7651,1.32024,0.000809431
33.4641,1.22669,0.00080387
31.9416,1.4353,0.000802086
32.5104,1.21234,0.000805814
