porcentaje_ocio,media_en_cola,tiempo_ejecucion
32.9538,1.33942,0.000707769
33.9199,1.24643,0.000842563
32.9437,1.23531,0.000704654
32.5987,1.44332,0.00070819
31.3475,1.34057,0.000707248
32.7035,1.45777,0.000706477
34.3167,1.29499,0.00070282
31.1548,1.43874,0.000709573
33.5986,1.31205,0.000704683
34.9446,1.15112,0.000695968
33.0233,1.45046,0.000707468
34.7519,1.23621,0.000698262
34.054,1.30531,0.000705846
32.7094,1.38098,0.00070311
32.6756,1.23625,0.000700395
32.4479,1.41873,0.000709793
34.1445,1.22816,0.000698422
33.191,1.37339,0.000701137
32.5418,1.39255,0.000708089
33.9103,1.42062,0.00070828
34.0586,1.28901,0.000704854
32.8226,1.4824,0.000702739
33.9698,1.31484,0.000703752
33.1441,1.39998,0.000701488
32.3345,1.5581,0.000708882
32.1749,1.34147,0.000704744
33.299,1.28151,0.00069749
33.4894,1.32044,0.000703761
33.1413,1.44185,0.000704593
33.6811,1.30598,0.000705425
33.5143,1.29269,0.000701337
32.9753,1.23282,0.00070294
34.3064,1.18346,0.000697781
34.9133,1.2979,0.000698762
32.424,1.37984,0.000701106
31.1042,1.43312,0.000715073
33.2927,1.26962,0.000704163
33.4415,1.28567,0.000707189
34.2694,1.27585,0.000704213
33.9633,1.31452,0.00070333
32.5792,1.40781,0.000709272
31.5902,1.51235,0.000707238
33.0161,1.37913,0.00070304
32.0483,1.49396,0.000708841
34.0594,1.17339,0.000704503
34.9902,1.21417,0.000695716
34.3267,1.24034,0.000700616
33.0567,1.37706,0.000704012
30.9489,1.50283,0.000708651
32.8874,1.41667,0.000711266
33.608,1.26001,0.000704533
34.3241,1.21931,0.000700155
33.2285,1.29008,0.000697631
32.8129,1.24405,0.000710253
35.2424,1.11667,0.000697029
32.9094,1.32922,0.000703672
32.5269,1.4568,0.000706337
34.4284,1.18492,0.000702279
32.646,1.41185,0.000705856
33.4516,1.2999,0.00141762
33.4625,1.32417,0.00185591
34.111,1.26662,0.000829147
32.5814,1.32504,0.00070316
33.9687,1.26195,0.00070264
32.039,1.46557,0.000706838
32.744,1.40473,0.000706126
31.5071,1.56916,0.000719512
33.737,1.38431,0.000712468
32.6917,1.42927,0.000711596
31.152,1.58893,0.000707459
32.6341,1.34602,0.000709262
33.2998,1.33989,0.000706136
34.0751,1.22374,0.000697289
32.0022,1.45288,0.000716466
34.2577,1.23898,0.000710374
32.3678,1.36858,0.000708571
32.3212,1.38311,0.000704232
33.3032,1.38546,0.000713049
32.7434,1.33922,0.000709974
33.182,1.27466,0.000702259
33.9816,1.35134,0.0007029
33.4813,1.36414,0.000705164
34.7971,1.24822,0.000710855
33.9765,1.2312,0.000698321
33.3068,1.34004,0.000706076
34.4881,1.1746,0.000704243
32.0064,1.45039,0.000704573
33.1678,1.36597,0.000705164
32.275,1.34601,0.000709924
32.4773,1.38848,0.000709663
33.4508,1.32707,0.000704944
33.3133,1.51502,0.000707038
34.1591,1.32609,0.000704313
34.3544,1.24623,0.000704603
34.8125,1.23535,0.000704313
33.1247,1.34387,0.000702259
33.4543,1.25427,0.000701898
34.7551,1.22162,0.00070804
33.8786,1.21246,0.000695386
33.5837,1.4526,0.00070276
32.7643,1.41539,0.0007082
34.5729,1.15868,0.000698642
33.0019,1.28245,0.000704934
33.6033,1.5547,0.000700596
32.5299,1.28638,0.000704222
34.831,1.22844,0.000698552
31.3276,1.5048,0.000714391
32.4975,1.44864,0.000704152
33.8812,1.28698,0.00070322
31.7974,1.40548,0.000706206
32.8863,1.43772,0.000705134
33.231,1.23372,0.000697581
34.7821,1.19359,0.000704894
33.2141,1.42706,0.000707379
33.5001,1.43334,0.000702119
33.5283,1.2742,0.000705275
32.125,1.5684,0.000704473
33.741,1.29472,0.000696518
33.7229,1.30542,0.000705134
33.0977,1.492,0.000707379
33.7419,1.45922,0.000706657
31.817,1.3724,0.000706687
32.0205,1.35567,0.000707759
33.7319,1.32616,0.000696659
34.1639,1.24648,0.000699424
33.9356,1.36821,0.000704944
33.2498,1.35892,0.00070257
34.4527,1.21878,0.000700936
33.6375,1.4101,0.00070824
32.6657,1.23337,0.000701206
33.8205,1.4551,0.000705795
35.2844,1.25108,0.000697149
33.3537,1.35875,0.000703962
33.1525,1.38167,0.000703471
34.7107,1.24897,0.000695225
32.6788,1.3403,0.000709853
34.3627,1.16634,0.00070275
34.0618,1.15785,0.000700345
32.8239,1.39263,0.000710264
33.3307,1.34825,0.000710715
33.8744,1.22395,0.000696708
33.1964,1.25402,0.000702259
33.5436,1.23376,0.000703742
32.6991,1.35121,0.000708411
33.5817,1.37393,0.000699434
33.8818,1.29987,0.000699694
33.2134,1.29682,0.000703501
32.4814,1.44167,0.000709763
34.6667,1.24973,0.000699453
33.4059,1.30926,0.000707979
32.8345,1.25857,0.000704523
35.579,1.16231,0.000698351
33.7204,1.39229,0.000708331
33.3742,1.27832,0.00070807
34.5522,1.18883,0.000693543
33.8546,1.34528,0.000717147
33.5373,1.30663,0.000708771
32.9427,1.25085,0.000707308
32.9795,1.30829,0.000707659
31.565,1.42334,0.000708982
34.1657,1.21718,0.000699854
33.194,1.30409,0.000704002
33.6441,1.1885,0.000708851
33.5749,1.28918,0.000703591
34.5865,1.36124,0.000705264
33.6068,1.26139,0.000700165
32.5027,1.49492,0.00070801
31.8088,1.48129,0.000709964
32.1697,1.51792,0.000706938
32.2254,1.45167,0.000710344
32.8569,1.52394,0.000706748
