	t	x	y	pescados
	9261	3.96387e+06	13302.4	966657
	9262	3.95204e+06	13427.3	966657
	9263	3.94004e+06	13551.5	966657
	9264	3.92789e+06	13675.2	966657
	9265	3.91559e+06	13798.1	966657
	9266	3.90314e+06	13920.3	966657
	9267	3.89055e+06	14041.8	966657
	9268	3.87783e+06	14162.5	966657
	9269	3.86497e+06	14282.4	966657
	9270	3.85199e+06	14401.3	966657
	9271	3.83888e+06	14519.4	966657
	9272	3.82566e+06	14636.5	966657
	9273	3.81232e+06	14752.6	966657
	9274	3.79887e+06	14867.7	966657
	9275	3.78532e+06	14981.8	966657
	9276	3.77167e+06	15094.7	966657
	9277	3.75792e+06	15206.5	966657
	9278	3.74408e+06	15317.2	966657
	9279	3.73014e+06	15426.6	966657
	9280	3.71612e+06	15534.9	966657
	9281	3.70202e+06	15641.8	966657
	9282	3.68784e+06	15747.5	966657
	9283	3.72404e+06	5584.01	976893
	9284	3.75872e+06	5657.98	976893
	9285	3.79188e+06	5733.53	976893
	9286	3.82355e+06	5810.65	976893
	9287	3.85374e+06	5889.33	976893
	9288	3.88246e+06	5969.56	976893
	9289	3.90975e+06	6051.34	976893
	9290	3.93563e+06	6134.66	976893
	9291	3.96012e+06	6219.49	976893
	9292	3.98326e+06	6305.83	976893
	9293	4.00507e+06	6393.66	976893
	9294	4.02559e+06	6482.97	976893
	9295	4.04485e+06	6573.75	976893
	9296	4.06289e+06	6665.97	976893
	9297	4.07974e+06	6759.62	976893
	9298	4.09542e+06	6854.69	976893
	9299	4.10999e+06	6951.15	976893
	9300	4.12347e+06	7048.98	976893
	9301	4.13589e+06	7148.16	976893
	9302	4.1473e+06	7248.68	976893
	9303	4.15772e+06	7350.51	976893
	9304	4.16719e+06	7453.62	976893
	9305	4.17574e+06	7558.01	976893
	9306	4.18341e+06	7663.63	976893
	9307	4.19021e+06	7770.47	976893
	9308	4.1962e+06	7878.5	976893
	9309	4.20138e+06	7987.69	976893
	9310	4.2058e+06	8098.03	976893
	9311	4.20949e+06	8209.47	976893
	9312	4.21246e+06	8321.99	976893
	9313	4.21474e+06	8435.57	976893
	9314	4.21637e+06	8550.16	976893
	9315	4.21736e+06	8665.75	976893
	9316	4.21773e+06	8782.3	976893
	9317	4.21752e+06	8899.78	976893
	9318	4.21675e+06	9018.15	976893
	9319	4.21542e+06	9137.38	976893
	9320	4.21358e+06	9257.44	976893
	9321	4.21122e+06	9378.29	976893
	9322	4.20838e+06	9499.9	976893
	9323	4.20507e+06	9622.24	976893
	9324	4.2013e+06	9745.25	976893
	9325	4.1971e+06	9868.91	976893
	9326	4.19248e+06	9993.18	976893
	9327	4.18745e+06	10118	976893
	9328	4.18204e+06	10243.4	976893
	9329	4.17624e+06	10369.3	976893
	9330	4.17009e+06	10495.6	976893
	9331	4.16358e+06	10622.3	976893
	9332	4.15674e+06	10749.4	976893
	9333	4.14956e+06	10876.8	976893
	9334	4.14208e+06	11004.5	976893
	9335	4.13429e+06	11132.4	976893
	9336	4.1262e+06	11260.6	976893
	9337	4.11783e+06	11388.9	976893
	9338	4.10918e+06	11517.3	976893
	9339	4.10027e+06	11645.8	976893
	9340	4.09111e+06	11774.3	976893
	9341	4.08169e+06	11902.8	976893
	9342	4.07203e+06	12031.2	976893
	9343	4.06215e+06	12159.6	976893
	9344	4.05203e+06	12287.7	976893
	9345	4.0417e+06	12415.7	976893
	9346	4.03116e+06	12543.5	976893
	9347	4.02042e+06	12670.9	976893
	9348	4.00948e+06	12798.1	976893
	9349	3.99835e+06	12924.8	976893
	9350	3.98703e+06	13051.2	976893
	9351	3.97554e+06	13177.1	976893
	9352	3.96387e+06	13302.4	976893
	9353	3.95204e+06	13427.3	976893
	9354	3.94004e+06	13551.5	976893
	9355	3.92789e+06	13675.2	976893
	9356	3.91559e+06	13798.1	976893
	9357	3.90314e+06	13920.3	976893
	9358	3.89055e+06	14041.8	976893
	9359	3.87783e+06	14162.5	976893
	9360	3.86497e+06	14282.4	976893
	9361	3.85199e+06	14401.3	976893
	9362	3.83888e+06	14519.4	976893
	9363	3.82566e+06	14636.5	976893
	9364	3.81232e+06	14752.6	976893
	9365	3.79887e+06	14867.7	976893
	9366	3.78532e+06	14981.8	976893
	9367	3.77167e+06	15094.7	976893
	9368	3.75792e+06	15206.5	976893
	9369	3.74408e+06	15317.2	976893
	9370	3.73014e+06	15426.6	976893
	9371	3.71612e+06	15534.9	976893
	9372	3.70202e+06	15641.8	976893
	9373	3.68784e+06	15747.5	976893
	9374	3.72404e+06	5584.01	987129
	9375	3.75872e+06	5657.98	987129
	9376	3.79188e+06	5733.53	987129
	9377	3.82355e+06	5810.65	987129
	9378	3.85374e+06	5889.33	987129
	9379	3.88246e+06	5969.56	987129
	9380	3.90975e+06	6051.34	987129
	9381	3.93563e+06	6134.66	987129
	9382	3.96012e+06	6219.49	987129
	9383	3.98326e+06	6305.83	987129
	9384	4.00507e+06	6393.66	987129
	9385	4.02559e+06	6482.97	987129
	9386	4.04485e+06	6573.75	987129
	9387	4.06289e+06	6665.97	987129
	9388	4.07974e+06	6759.62	987129
	9389	4.09542e+06	6854.69	987129
	9390	4.10999e+06	6951.15	987129
	9391	4.12347e+06	7048.98	987129
	9392	4.13589e+06	7148.16	987129
	9393	4.1473e+06	7248.68	987129
	9394	4.15772e+06	7350.51	987129
	9395	4.16719e+06	7453.62	987129
	9396	4.17574e+06	7558.01	987129
	9397	4.18341e+06	7663.63	987129
	9398	4.19021e+06	7770.47	987129
	9399	4.1962e+06	7878.5	987129
	9400	4.20138e+06	7987.69	987129
	9401	4.2058e+06	8098.03	987129
	9402	4.20949e+06	8209.47	987129
	9403	4.21246e+06	8321.99	987129
	9404	4.21474e+06	8435.57	987129
	9405	4.21637e+06	8550.16	987129
	9406	4.21736e+06	8665.75	987129
	9407	4.21773e+06	8782.3	987129
	9408	4.21752e+06	8899.78	987129
	9409	4.21675e+06	9018.15	987129
	9410	4.21542e+06	9137.38	987129
	9411	4.21358e+06	9257.44	987129
	9412	4.21122e+06	9378.29	987129
	9413	4.20838e+06	9499.9	987129
	9414	4.20507e+06	9622.24	987129
	9415	4.2013e+06	9745.25	987129
	9416	4.1971e+06	9868.91	987129
	9417	4.19248e+06	9993.18	987129
	9418	4.18745e+06	10118	987129
	9419	4.18204e+06	10243.4	987129
	9420	4.17624e+06	10369.3	987129
	9421	4.17009e+06	10495.6	987129
	9422	4.16358e+06	10622.3	987129
	9423	4.15674e+06	10749.4	987129
	9424	4.14956e+06	10876.8	987129
	9425	4.14208e+06	11004.5	987129
	9426	4.13429e+06	11132.4	987129
	9427	4.1262e+06	11260.6	987129
	9428	4.11783e+06	11388.9	987129
	9429	4.10918e+06	11517.3	987129
	9430	4.10027e+06	11645.8	987129
	9431	4.09111e+06	11774.3	987129
	9432	4.08169e+06	11902.8	987129
	9433	4.07203e+06	12031.2	987129
	9434	4.06215e+06	12159.6	987129
	9435	4.05203e+06	12287.7	987129
	9436	4.0417e+06	12415.7	987129
	9437	4.03116e+06	12543.5	987129
	9438	4.02042e+06	12670.9	987129
	9439	4.00948e+06	12798.1	987129
	9440	3.99835e+06	12924.8	987129
	9441	3.98703e+06	13051.2	987129
	9442	3.97554e+06	13177.1	987129
	9443	3.96387e+06	13302.4	987129
	9444	3.95204e+06	13427.3	987129
	9445	3.94004e+06	13551.5	987129
	9446	3.92789e+06	13675.2	987129
	9447	3.91559e+06	13798.1	987129
	9448	3.90314e+06	13920.3	987129
	9449	3.89055e+06	14041.8	987129
	9450	3.87783e+06	14162.5	987129
	9451	3.86497e+06	14282.4	987129
	9452	3.85199e+06	14401.3	987129
	9453	3.83888e+06	14519.4	987129
	9454	3.82566e+06	14636.5	987129
	9455	3.81232e+06	14752.6	987129
	9456	3.79887e+06	14867.7	987129
	9457	3.78532e+06	14981.8	987129
	9458	3.77167e+06	15094.7	987129
	9459	3.75792e+06	15206.5	987129
	9460	3.74408e+06	15317.2	987129
	9461	3.73014e+06	15426.6	987129
	9462	3.71612e+06	15534.9	987129
	9463	3.70202e+06	15641.8	987129
	9464	3.68784e+06	15747.5	987129
	9465	3.72404e+06	5584.01	997365
	9466	3.75872e+06	5657.98	997365
	9467	3.79188e+06	5733.53	997365
	9468	3.82355e+06	5810.65	997365
	9469	3.85374e+06	5889.33	997365
	9470	3.88246e+06	5969.56	997365
	9471	3.90975e+06	6051.34	997365
	9472	3.93563e+06	6134.66	997365
	9473	3.96012e+06	6219.49	997365
	9474	3.98326e+06	6305.83	997365
	9475	4.00507e+06	6393.66	997365
	9476	4.02559e+06	6482.97	997365
	9477	4.04485e+06	6573.75	997365
	9478	4.06289e+06	6665.97	997365
	9479	4.07974e+06	6759.62	997365
	9480	4.09542e+06	6854.69	997365
	9481	4.10999e+06	6951.15	997365
	9482	4.12347e+06	7048.98	997365
	9483	4.13589e+06	7148.16	997365
	9484	4.1473e+06	7248.68	997365
	9485	4.15772e+06	7350.51	997365
	9486	4.16719e+06	7453.62	997365
	9487	4.17574e+06	7558.01	997365
	9488	4.18341e+06	7663.63	997365
	9489	4.19021e+06	7770.47	997365
	9490	4.1962e+06	7878.5	997365
	9491	4.20138e+06	7987.69	997365
	9492	4.2058e+06	8098.03	997365
	9493	4.20949e+06	8209.47	997365
	9494	4.21246e+06	8321.99	997365
	9495	4.21474e+06	8435.57	997365
	9496	4.21637e+06	8550.16	997365
	9497	4.21736e+06	8665.75	997365
	9498	4.21773e+06	8782.3	997365
	9499	4.21752e+06	8899.78	997365
	9500	4.21675e+06	9018.15	997365
	9501	4.21542e+06	9137.38	997365
	9502	4.21358e+06	9257.44	997365
	9503	4.21122e+06	9378.29	997365
	9504	4.20838e+06	9499.9	997365
	9505	4.20507e+06	9622.24	997365
	9506	4.2013e+06	9745.25	997365
	9507	4.1971e+06	9868.91	997365
	9508	4.19248e+06	9993.18	997365
	9509	4.18745e+06	10118	997365
	9510	4.18204e+06	10243.4	997365
	9511	4.17624e+06	10369.3	997365
	9512	4.17009e+06	10495.6	997365
	9513	4.16358e+06	10622.3	997365
	9514	4.15674e+06	10749.4	997365
	9515	4.14956e+06	10876.8	997365
	9516	4.14208e+06	11004.5	997365
	9517	4.13429e+06	11132.4	997365
	9518	4.1262e+06	11260.6	997365
	9519	4.11783e+06	11388.9	997365
	9520	4.10918e+06	11517.3	997365
	9521	4.10027e+06	11645.8	997365
	9522	4.09111e+06	11774.3	997365
	9523	4.08169e+06	11902.8	997365
	9524	4.07203e+06	12031.2	997365
	9525	4.06215e+06	12159.6	997365
	9526	4.05203e+06	12287.7	997365
	9527	4.0417e+06	12415.7	997365
	9528	4.03116e+06	12543.5	997365
	9529	4.02042e+06	12670.9	997365
	9530	4.00948e+06	12798.1	997365
	9531	3.99835e+06	12924.8	997365
	9532	3.98703e+06	13051.2	997365
	9533	3.97554e+06	13177.1	997365
	9534	3.96387e+06	13302.4	997365
	9535	3.95204e+06	13427.3	997365
	9536	3.94004e+06	13551.5	997365
	9537	3.92789e+06	13675.2	997365
	9538	3.91559e+06	13798.1	997365
	9539	3.90314e+06	13920.3	997365
	9540	3.89055e+06	14041.8	997365
	9541	3.87783e+06	14162.5	997365
	9542	3.86497e+06	14282.4	997365
	9543	3.85199e+06	14401.3	997365
	9544	3.83888e+06	14519.4	997365
	9545	3.82566e+06	14636.5	997365
	9546	3.81232e+06	14752.6	997365
	9547	3.79887e+06	14867.7	997365
	9548	3.78532e+06	14981.8	997365
	9549	3.77167e+06	15094.7	997365
	9550	3.75792e+06	15206.5	997365
	9551	3.74408e+06	15317.2	997365
	9552	3.73014e+06	15426.6	997365
	9553	3.71612e+06	15534.9	997365
	9554	3.70202e+06	15641.8	997365
	9555	3.68784e+06	15747.5	997365
	9556	3.72404e+06	5584.01	1.0076e+06
	9557	3.75872e+06	5657.98	1.0076e+06
	9558	3.79188e+06	5733.53	1.0076e+06
	9559	3.82355e+06	5810.65	1.0076e+06
	9560	3.85374e+06	5889.33	1.0076e+06
	9561	3.88246e+06	5969.56	1.0076e+06
	9562	3.90975e+06	6051.34	1.0076e+06
	9563	3.93563e+06	6134.66	1.0076e+06
	9564	3.96012e+06	6219.49	1.0076e+06
	9565	3.98326e+06	6305.83	1.0076e+06
	9566	4.00507e+06	6393.66	1.0076e+06
	9567	4.02559e+06	6482.97	1.0076e+06
	9568	4.04485e+06	6573.75	1.0076e+06
	9569	4.06289e+06	6665.97	1.0076e+06
	9570	4.07974e+06	6759.62	1.0076e+06
	9571	4.09542e+06	6854.69	1.0076e+06
	9572	4.10999e+06	6951.15	1.0076e+06
	9573	4.12347e+06	7048.98	1.0076e+06
	9574	4.13589e+06	7148.16	1.0076e+06
	9575	4.1473e+06	7248.68	1.0076e+06
	9576	4.15772e+06	7350.51	1.0076e+06
	9577	4.16719e+06	7453.62	1.0076e+06
	9578	4.17574e+06	7558.01	1.0076e+06
	9579	4.18341e+06	7663.63	1.0076e+06
	9580	4.19021e+06	7770.47	1.0076e+06
	9581	4.1962e+06	7878.5	1.0076e+06
	9582	4.20138e+06	7987.69	1.0076e+06
	9583	4.2058e+06	8098.03	1.0076e+06
	9584	4.20949e+06	8209.47	1.0076e+06
	9585	4.21246e+06	8321.99	1.0076e+06
	9586	4.21474e+06	8435.57	1.0076e+06
	9587	4.21637e+06	8550.16	1.0076e+06
	9588	4.21736e+06	8665.75	1.0076e+06
	9589	4.21773e+06	8782.3	1.0076e+06
	9590	4.21752e+06	8899.78	1.0076e+06
	9591	4.21675e+06	9018.15	1.0076e+06
	9592	4.21542e+06	9137.38	1.0076e+06
	9593	4.21358e+06	9257.44	1.0076e+06
	9594	4.21122e+06	9378.29	1.0076e+06
	9595	4.20838e+06	9499.9	1.0076e+06
	9596	4.20507e+06	9622.24	1.0076e+06
	9597	4.2013e+06	9745.25	1.0076e+06
	9598	4.1971e+06	9868.91	1.0076e+06
	9599	4.19248e+06	9993.18	1.0076e+06
	9600	4.18745e+06	10118	1.0076e+06
	9601	4.18204e+06	10243.4	1.0076e+06
	9602	4.17624e+06	10369.3	1.0076e+06
	9603	4.17009e+06	10495.6	1.0076e+06
	9604	4.16358e+06	10622.3	1.0076e+06
	9605	4.15674e+06	10749.4	1.0076e+06
	9606	4.14956e+06	10876.8	1.0076e+06
	9607	4.14208e+06	11004.5	1.0076e+06
	9608	4.13429e+06	11132.4	1.0076e+06
	9609	4.1262e+06	11260.6	1.0076e+06
	9610	4.11783e+06	11388.9	1.0076e+06
	9611	4.10918e+06	11517.3	1.0076e+06
	9612	4.10027e+06	11645.8	1.0076e+06
	9613	4.09111e+06	11774.3	1.0076e+06
	9614	4.08169e+06	11902.8	1.0076e+06
	9615	4.07203e+06	12031.2	1.0076e+06
	9616	4.06215e+06	12159.6	1.0076e+06
	9617	4.05203e+06	12287.7	1.0076e+06
	9618	4.0417e+06	12415.7	1.0076e+06
	9619	4.03116e+06	12543.5	1.0076e+06
	9620	4.02042e+06	12670.9	1.0076e+06
	9621	4.00948e+06	12798.1	1.0076e+06
	9622	3.99835e+06	12924.8	1.0076e+06
	9623	3.98703e+06	13051.2	1.0076e+06
	9624	3.97554e+06	13177.1	1.0076e+06
	9625	3.96387e+06	13302.4	1.0076e+06
	9626	3.95204e+06	13427.3	1.0076e+06
	9627	3.94004e+06	13551.5	1.0076e+06
	9628	3.92789e+06	13675.2	1.0076e+06
	9629	3.91559e+06	13798.1	1.0076e+06
	9630	3.90314e+06	13920.3	1.0076e+06
	9631	3.89055e+06	14041.8	1.0076e+06
	9632	3.87783e+06	14162.5	1.0076e+06
	9633	3.86497e+06	14282.4	1.0076e+06
	9634	3.85199e+06	14401.3	1.0076e+06
	9635	3.83888e+06	14519.4	1.0076e+06
	9636	3.82566e+06	14636.5	1.0076e+06
	9637	3.81232e+06	14752.6	1.0076e+06
	9638	3.79887e+06	14867.7	1.0076e+06
	9639	3.78532e+06	14981.8	1.0076e+06
	9640	3.77167e+06	15094.7	1.0076e+06
	9641	3.75792e+06	15206.5	1.0076e+06
	9642	3.74408e+06	15317.2	1.0076e+06
	9643	3.73014e+06	15426.6	1.0076e+06
	9644	3.71612e+06	15534.9	1.0076e+06
	9645	3.70202e+06	15641.8	1.0076e+06
	9646	3.68784e+06	15747.5	1.0076e+06
	9647	3.72404e+06	5584.01	1.01784e+06
	9648	3.75872e+06	5657.98	1.01784e+06
	9649	3.79188e+06	5733.53	1.01784e+06
	9650	3.82355e+06	5810.65	1.01784e+06
	9651	3.85374e+06	5889.33	1.01784e+06
	9652	3.88246e+06	5969.56	1.01784e+06
	9653	3.90975e+06	6051.34	1.01784e+06
	9654	3.93563e+06	6134.66	1.01784e+06
	9655	3.96012e+06	6219.49	1.01784e+06
	9656	3.98326e+06	6305.83	1.01784e+06
	9657	4.00507e+06	6393.66	1.01784e+06
	9658	4.02559e+06	6482.97	1.01784e+06
	9659	4.04485e+06	6573.75	1.01784e+06
	9660	4.06289e+06	6665.97	1.01784e+06
	9661	4.07974e+06	6759.62	1.01784e+06
	9662	4.09542e+06	6854.69	1.01784e+06
	9663	4.10999e+06	6951.15	1.01784e+06
	9664	4.12347e+06	7048.98	1.01784e+06
	9665	4.13589e+06	7148.16	1.01784e+06
	9666	4.1473e+06	7248.68	1.01784e+06
	9667	4.15772e+06	7350.51	1.01784e+06
	9668	4.16719e+06	7453.62	1.01784e+06
	9669	4.17574e+06	7558.01	1.01784e+06
	9670	4.18341e+06	7663.63	1.01784e+06
	9671	4.19021e+06	7770.47	1.01784e+06
	9672	4.1962e+06	7878.5	1.01784e+06
	9673	4.20138e+06	7987.69	1.01784e+06
	9674	4.2058e+06	8098.03	1.01784e+06
	9675	4.20949e+06	8209.47	1.01784e+06
	9676	4.21246e+06	8321.99	1.01784e+06
	9677	4.21474e+06	8435.57	1.01784e+06
	9678	4.21637e+06	8550.16	1.01784e+06
	9679	4.21736e+06	8665.75	1.01784e+06
	9680	4.21773e+06	8782.3	1.01784e+06
	9681	4.21752e+06	8899.78	1.01784e+06
	9682	4.21675e+06	9018.15	1.01784e+06
	9683	4.21542e+06	9137.38	1.01784e+06
	9684	4.21358e+06	9257.44	1.01784e+06
	9685	4.21122e+06	9378.29	1.01784e+06
	9686	4.20838e+06	9499.9	1.01784e+06
	9687	4.20507e+06	9622.24	1.01784e+06
	9688	4.2013e+06	9745.25	1.01784e+06
	9689	4.1971e+06	9868.91	1.01784e+06
	9690	4.19248e+06	9993.18	1.01784e+06
	9691	4.18745e+06	10118	1.01784e+06
	9692	4.18204e+06	10243.4	1.01784e+06
	9693	4.17624e+06	10369.3	1.01784e+06
	9694	4.17009e+06	10495.6	1.01784e+06
	9695	4.16358e+06	10622.3	1.01784e+06
	9696	4.15674e+06	10749.4	1.01784e+06
	9697	4.14956e+06	10876.8	1.01784e+06
	9698	4.14208e+06	11004.5	1.01784e+06
	9699	4.13429e+06	11132.4	1.01784e+06
	9700	4.1262e+06	11260.6	1.01784e+06
	9701	4.11783e+06	11388.9	1.01784e+06
	9702	4.10918e+06	11517.3	1.01784e+06
	9703	4.10027e+06	11645.8	1.01784e+06
	9704	4.09111e+06	11774.3	1.01784e+06
	9705	4.08169e+06	11902.8	1.01784e+06
	9706	4.07203e+06	12031.2	1.01784e+06
	9707	4.06215e+06	12159.6	1.01784e+06
	9708	4.05203e+06	12287.7	1.01784e+06
	9709	4.0417e+06	12415.7	1.01784e+06
	9710	4.03116e+06	12543.5	1.01784e+06
	9711	4.02042e+06	12670.9	1.01784e+06
	9712	4.00948e+06	12798.1	1.01784e+06
	9713	3.99835e+06	12924.8	1.01784e+06
	9714	3.98703e+06	13051.2	1.01784e+06
	9715	3.97554e+06	13177.1	1.01784e+06
	9716	3.96387e+06	13302.4	1.01784e+06
	9717	3.95204e+06	13427.3	1.01784e+06
	9718	3.94004e+06	13551.5	1.01784e+06
	9719	3.92789e+06	13675.2	1.01784e+06
	9720	3.91559e+06	13798.1	1.01784e+06
	9721	3.90314e+06	13920.3	1.01784e+06
	9722	3.89055e+06	14041.8	1.01784e+06
	9723	3.87783e+06	14162.5	1.01784e+06
	9724	3.86497e+06	14282.4	1.01784e+06
	9725	3.85199e+06	14401.3	1.01784e+06
	9726	3.83888e+06	14519.4	1.01784e+06
	9727	3.82566e+06	14636.5	1.01784e+06
	9728	3.81232e+06	14752.6	1.01784e+06
	9729	3.79887e+06	14867.7	1.01784e+06
	9730	3.78532e+06	14981.8	1.01784e+06
	9731	3.77167e+06	15094.7	1.01784e+06
	9732	3.75792e+06	15206.5	1.01784e+06
	9733	3.74408e+06	15317.2	1.01784e+06
	9734	3.73014e+06	15426.6	1.01784e+06
	9735	3.71612e+06	15534.9	1.01784e+06
	9736	3.70202e+06	15641.8	1.01784e+06
	9737	3.68784e+06	15747.5	1.01784e+06
	9738	3.72404e+06	5584.01	1.02807e+06
	9739	3.75872e+06	5657.98	1.02807e+06
	9740	3.79188e+06	5733.53	1.02807e+06
	9741	3.82355e+06	5810.65	1.02807e+06
	9742	3.85374e+06	5889.33	1.02807e+06
	9743	3.88246e+06	5969.56	1.02807e+06
	9744	3.90975e+06	6051.34	1.02807e+06
	9745	3.93563e+06	6134.66	1.02807e+06
	9746	3.96012e+06	6219.49	1.02807e+06
	9747	3.98326e+06	6305.83	1.02807e+06
	9748	4.00507e+06	6393.66	1.02807e+06
	9749	4.02559e+06	6482.97	1.02807e+06
	9750	4.04485e+06	6573.75	1.02807e+06
	9751	4.06289e+06	6665.97	1.02807e+06
	9752	4.07974e+06	6759.62	1.02807e+06
	9753	4.09542e+06	6854.69	1.02807e+06
	9754	4.10999e+06	6951.15	1.02807e+06
	9755	4.12347e+06	7048.98	1.02807e+06
	9756	4.13589e+06	7148.16	1.02807e+06
	9757	4.1473e+06	7248.68	1.02807e+06
	9758	4.15772e+06	7350.51	1.02807e+06
	9759	4.16719e+06	7453.62	1.02807e+06
	9760	4.17574e+06	7558.01	1.02807e+06
	9761	4.18341e+06	7663.63	1.02807e+06
	9762	4.19021e+06	7770.47	1.02807e+06
	9763	4.1962e+06	7878.5	1.02807e+06
	9764	4.20138e+06	7987.69	1.02807e+06
	9765	4.2058e+06	8098.03	1.02807e+06
	9766	4.20949e+06	8209.47	1.02807e+06
	9767	4.21246e+06	8321.99	1.02807e+06
	9768	4.21474e+06	8435.57	1.02807e+06
	9769	4.21637e+06	8550.16	1.02807e+06
	9770	4.21736e+06	8665.75	1.02807e+06
	9771	4.21773e+06	8782.3	1.02807e+06
	9772	4.21752e+06	8899.78	1.02807e+06
	9773	4.21675e+06	9018.15	1.02807e+06
	9774	4.21542e+06	9137.38	1.02807e+06
	9775	4.21358e+06	9257.44	1.02807e+06
	9776	4.21122e+06	9378.29	1.02807e+06
	9777	4.20838e+06	9499.9	1.02807e+06
	9778	4.20507e+06	9622.24	1.02807e+06
	9779	4.2013e+06	9745.25	1.02807e+06
	9780	4.1971e+06	9868.91	1.02807e+06
	9781	4.19248e+06	9993.18	1.02807e+06
	9782	4.18745e+06	10118	1.02807e+06
	9783	4.18204e+06	10243.4	1.02807e+06
	9784	4.17624e+06	10369.3	1.02807e+06
	9785	4.17009e+06	10495.6	1.02807e+06
	9786	4.16358e+06	10622.3	1.02807e+06
	9787	4.15674e+06	10749.4	1.02807e+06
	9788	4.14956e+06	10876.8	1.02807e+06
	9789	4.14208e+06	11004.5	1.02807e+06
	9790	4.13429e+06	11132.4	1.02807e+06
	9791	4.1262e+06	11260.6	1.02807e+06
	9792	4.11783e+06	11388.9	1.02807e+06
	9793	4.10918e+06	11517.3	1.02807e+06
	9794	4.10027e+06	11645.8	1.02807e+06
	9795	4.09111e+06	11774.3	1.02807e+06
	9796	4.08169e+06	11902.8	1.02807e+06
	9797	4.07203e+06	12031.2	1.02807e+06
	9798	4.06215e+06	12159.6	1.02807e+06
	9799	4.05203e+06	12287.7	1.02807e+06
	9800	4.0417e+06	12415.7	1.02807e+06
	9801	4.03116e+06	12543.5	1.02807e+06
	9802	4.02042e+06	12670.9	1.02807e+06
	9803	4.00948e+06	12798.1	1.02807e+06
	9804	3.99835e+06	12924.8	1.02807e+06
	9805	3.98703e+06	13051.2	1.02807e+06
	9806	3.97554e+06	13177.1	1.02807e+06
	9807	3.96387e+06	13302.4	1.02807e+06
	9808	3.95204e+06	13427.3	1.02807e+06
	9809	3.94004e+06	13551.5	1.02807e+06
	9810	3.92789e+06	13675.2	1.02807e+06
	9811	3.91559e+06	13798.1	1.02807e+06
	9812	3.90314e+06	13920.3	1.02807e+06
	9813	3.89055e+06	14041.8	1.02807e+06
	9814	3.87783e+06	14162.5	1.02807e+06
	9815	3.86497e+06	14282.4	1.02807e+06
	9816	3.85199e+06	14401.3	1.02807e+06
	9817	3.83888e+06	14519.4	1.02807e+06
	9818	3.82566e+06	14636.5	1.02807e+06
	9819	3.81232e+06	14752.6	1.02807e+06
	9820	3.79887e+06	14867.7	1.02807e+06
	9821	3.78532e+06	14981.8	1.02807e+06
	9822	3.77167e+06	15094.7	1.02807e+06
	9823	3.75792e+06	15206.5	1.02807e+06
	9824	3.74408e+06	15317.2	1.02807e+06
	9825	3.73014e+06	15426.6	1.02807e+06
	9826	3.71612e+06	15534.9	1.02807e+06
	9827	3.70202e+06	15641.8	1.02807e+06
	9828	3.68784e+06	15747.5	1.02807e+06
	9829	3.72404e+06	5584.01	1.03831e+06
	9830	3.75872e+06	5657.98	1.03831e+06
	9831	3.79188e+06	5733.53	1.03831e+06
	9832	3.82355e+06	5810.65	1.03831e+06
	9833	3.85374e+06	5889.33	1.03831e+06
	9834	3.88246e+06	5969.56	1.03831e+06
	9835	3.90975e+06	6051.34	1.03831e+06
	9836	3.93563e+06	6134.66	1.03831e+06
	9837	3.96012e+06	6219.49	1.03831e+06
	9838	3.98326e+06	6305.83	1.03831e+06
	9839	4.00507e+06	6393.66	1.03831e+06
	9840	4.02559e+06	6482.97	1.03831e+06
	9841	4.04485e+06	6573.75	1.03831e+06
	9842	4.06289e+06	6665.97	1.03831e+06
	9843	4.07974e+06	6759.62	1.03831e+06
	9844	4.09542e+06	6854.69	1.03831e+06
	9845	4.10999e+06	6951.15	1.03831e+06
	9846	4.12347e+06	7048.98	1.03831e+06
	9847	4.13589e+06	7148.16	1.03831e+06
	9848	4.1473e+06	7248.68	1.03831e+06
	9849	4.15772e+06	7350.51	1.03831e+06
	9850	4.16719e+06	7453.62	1.03831e+06
	9851	4.17574e+06	7558.01	1.03831e+06
	9852	4.18341e+06	7663.63	1.03831e+06
	9853	4.19021e+06	7770.47	1.03831e+06
	9854	4.1962e+06	7878.5	1.03831e+06
	9855	4.20138e+06	7987.69	1.03831e+06
	9856	4.2058e+06	8098.03	1.03831e+06
	9857	4.20949e+06	8209.47	1.03831e+06
	9858	4.21246e+06	8321.99	1.03831e+06
	9859	4.21474e+06	8435.57	1.03831e+06
	9860	4.21637e+06	8550.16	1.03831e+06
	9861	4.21736e+06	8665.75	1.03831e+06
	9862	4.21773e+06	8782.3	1.03831e+06
	9863	4.21752e+06	8899.78	1.03831e+06
	9864	4.21675e+06	9018.15	1.03831e+06
	9865	4.21542e+06	9137.38	1.03831e+06
	9866	4.21358e+06	9257.44	1.03831e+06
	9867	4.21122e+06	9378.29	1.03831e+06
	9868	4.20838e+06	9499.9	1.03831e+06
	9869	4.20507e+06	9622.24	1.03831e+06
	9870	4.2013e+06	9745.25	1.03831e+06
	9871	4.1971e+06	9868.91	1.03831e+06
	9872	4.19248e+06	9993.18	1.03831e+06
	9873	4.18745e+06	10118	1.03831e+06
	9874	4.18204e+06	10243.4	1.03831e+06
	9875	4.17624e+06	10369.3	1.03831e+06
	9876	4.17009e+06	10495.6	1.03831e+06
	9877	4.16358e+06	10622.3	1.03831e+06
	9878	4.15674e+06	10749.4	1.03831e+06
	9879	4.14956e+06	10876.8	1.03831e+06
