	t	x	y
	776	5e+06	0
	777	5e+06	0
	778	5e+06	0
	779	5e+06	0
	780	5e+06	0
	781	5e+06	0
	782	5e+06	0
	783	5e+06	0
	784	5e+06	0
	785	5e+06	0
	786	5e+06	0
	787	5e+06	0
	788	5e+06	0
	789	5e+06	0
	790	5e+06	0
	791	5e+06	0
	792	5e+06	0
	793	5e+06	0
	794	5e+06	0
	795	5e+06	0
	796	5e+06	0
	797	5e+06	0
	798	5e+06	0
	799	5e+06	0
	800	5e+06	0
	801	5e+06	0
	802	5e+06	0
	803	5e+06	0
	804	5e+06	0
	805	5e+06	0
	806	5e+06	0
	807	5e+06	0
	808	5e+06	0
	809	5e+06	0
	810	5e+06	0
	811	5e+06	0
	812	5e+06	0
	813	5e+06	0
	814	5e+06	0
	815	5e+06	0
	816	5e+06	0
	817	5e+06	0
	818	5e+06	0
	819	5e+06	0
	820	5e+06	0
	821	5e+06	0
	822	5e+06	0
	823	5e+06	0
	824	5e+06	0
	825	5e+06	0
	826	5e+06	0
	827	5e+06	0
	828	5e+06	0
	829	5e+06	0
	830	5e+06	0
	831	5e+06	0
	832	5e+06	0
	833	5e+06	0
	834	5e+06	0
	835	5e+06	0
	836	5e+06	0
	837	5e+06	0
	838	5e+06	0
	839	5e+06	0
	840	5e+06	0
	841	5e+06	0
	842	5e+06	0
	843	5e+06	0
	844	5e+06	0
	845	5e+06	0
	846	5e+06	0
	847	5e+06	0
	848	5e+06	0
	849	5e+06	0
	850	5e+06	0
	851	5e+06	0
	852	5e+06	0
	853	5e+06	0
	854	5e+06	0
	855	5e+06	0
	856	5e+06	0
	857	5e+06	0
	858	5e+06	0
	859	5e+06	0
	860	5e+06	0
	861	5e+06	0
	862	5e+06	0
	863	5e+06	0
	864	5e+06	0
	865	5e+06	0
	866	5e+06	0
	867	5e+06	0
	868	5e+06	0
	869	5e+06	0
	870	5e+06	0
	871	5e+06	0
	872	5e+06	0
	873	5e+06	0
	874	5e+06	0
	875	5e+06	0
	876	5e+06	0
	877	5e+06	0
	878	5e+06	0
	879	5e+06	0
	880	5e+06	0
	881	5e+06	0
	882	5e+06	0
	883	5e+06	0
	884	5e+06	0
	885	5e+06	0
	886	5e+06	0
	887	5e+06	0
	888	5e+06	0
	889	5e+06	0
	890	5e+06	0
	891	5e+06	0
	892	5e+06	0
	893	5e+06	0
	894	5e+06	0
	895	5e+06	0
	896	5e+06	0
	897	5e+06	0
	898	5e+06	0
	899	5e+06	0
	900	5e+06	0
	901	5e+06	0
	902	5e+06	0
	903	5e+06	0
	904	5e+06	0
	905	5e+06	0
	906	5e+06	0
	907	5e+06	0
	908	5e+06	0
	909	5e+06	0
	910	5e+06	0
	911	5e+06	0
	912	5e+06	0
	913	5e+06	0
	914	5e+06	0
	915	5e+06	0
	916	5e+06	0
	917	5e+06	0
	918	5e+06	0
	919	5e+06	0
	920	5e+06	0
	921	5e+06	0
	922	5e+06	0
	923	5e+06	0
	924	5e+06	0
	925	5e+06	0
	926	5e+06	0
	927	5e+06	0
	928	5e+06	0
	929	5e+06	0
	930	5e+06	0
	931	5e+06	0
	932	5e+06	0
	933	5e+06	0
	934	5e+06	0
	935	5e+06	0
	936	5e+06	0
	937	5e+06	0
	938	5e+06	0
	939	5e+06	0
	940	5e+06	0
	941	5e+06	0
	942	5e+06	0
	943	5e+06	0
	944	5e+06	0
	945	5e+06	0
	946	5e+06	0
	947	5e+06	0
	948	5e+06	0
	949	5e+06	0
	950	5e+06	0
	951	5e+06	0
	952	5e+06	0
	953	5e+06	0
	954	5e+06	0
	955	5e+06	0
	956	5e+06	0
	957	5e+06	0
	958	5e+06	0
	959	5e+06	0
	960	5e+06	0
	961	5e+06	0
	962	5e+06	0
	963	5e+06	0
	964	5e+06	0
	965	5e+06	0
	966	5e+06	0
	967	5e+06	0
	968	5e+06	0
	969	5e+06	0
	970	5e+06	0
	971	5e+06	0
	972	5e+06	0
	973	5e+06	0
	974	5e+06	0
	975	5e+06	0
	976	5e+06	0
	977	5e+06	0
	978	5e+06	0
	979	5e+06	0
	980	5e+06	0
	981	5e+06	0
	982	5e+06	0
	983	5e+06	0
	984	5e+06	0
	985	5e+06	0
	986	5e+06	0
	987	5e+06	0
	988	5e+06	0
	989	5e+06	0
	990	5e+06	0
	991	5e+06	0
	992	5e+06	0
	993	5e+06	0
	994	5e+06	0
	995	5e+06	0
	996	5e+06	0
	997	5e+06	0
	998	5e+06	0
	999	5e+06	0
	1000	5e+06	0
	1001	5e+06	0
	1002	5e+06	0
	1003	5e+06	0
	1004	5e+06	0
	1005	5e+06	0
	1006	5e+06	0
	1007	5e+06	0
	1008	5e+06	0
	1009	5e+06	0
	1010	5e+06	0
	1011	5e+06	0
	1012	5e+06	0
	1013	5e+06	0
	1014	5e+06	0
	1015	5e+06	0
	1016	5e+06	0
	1017	5e+06	0
	1018	5e+06	0
	1019	5e+06	0
	1020	5e+06	0
	1021	5e+06	0
	1022	5e+06	0
	1023	5e+06	0
	1024	5e+06	0
	1025	5e+06	0
	1026	5e+06	0
	1027	5e+06	0
	1028	5e+06	0
	1029	5e+06	0
	1030	5e+06	0
	1031	5e+06	0
	1032	5e+06	0
	1033	5e+06	0
	1034	5e+06	0
	1035	5e+06	0
	1036	5e+06	0
	1037	5e+06	0
	1038	5e+06	0
	1039	5e+06	0
	1040	5e+06	0
	1041	5e+06	0
	1042	5e+06	0
	1043	5e+06	0
	1044	5e+06	0
	1045	5e+06	0
	1046	5e+06	0
	1047	5e+06	0
	1048	5e+06	0
	1049	5e+06	0
	1050	5e+06	0
	1051	5e+06	0
	1052	5e+06	0
	1053	5e+06	0
	1054	5e+06	0
	1055	5e+06	0
	1056	5e+06	0
	1057	5e+06	0
	1058	5e+06	0
	1059	5e+06	0
	1060	5e+06	0
	1061	5e+06	0
	1062	5e+06	0
	1063	5e+06	0
	1064	5e+06	0
	1065	5e+06	0
	1066	5e+06	0
	1067	5e+06	0
	1068	5e+06	0
	1069	5e+06	0
	1070	5e+06	0
	1071	5e+06	0
	1072	5e+06	0
	1073	5e+06	0
	1074	5e+06	0
	1075	5e+06	0
	1076	5e+06	0
	1077	5e+06	0
	1078	5e+06	0
	1079	5e+06	0
	1080	5e+06	0
	1081	5e+06	0
	1082	5e+06	0
	1083	5e+06	0
	1084	5e+06	0
	1085	5e+06	0
	1086	5e+06	0
	1087	5e+06	0
	1088	5e+06	0
	1089	5e+06	0
	1090	5e+06	0
	1091	5e+06	0
	1092	5e+06	0
	1093	5e+06	0
	1094	5e+06	0
	1095	5e+06	0
	1096	5e+06	0
	1097	5e+06	0
	1098	5e+06	0
	1099	5e+06	0
	1100	5e+06	0
	1101	5e+06	0
	1102	5e+06	0
	1103	5e+06	0
	1104	5e+06	0
	1105	5e+06	0
	1106	5e+06	0
	1107	5e+06	0
	1108	5e+06	0
	1109	5e+06	0
	1110	5e+06	0
	1111	5e+06	0
	1112	5e+06	0
	1113	5e+06	0
	1114	5e+06	0
	1115	5e+06	0
	1116	5e+06	0
	1117	5e+06	0
	1118	5e+06	0
	1119	5e+06	0
	1120	5e+06	0
	1121	5e+06	0
	1122	5e+06	0
	1123	5e+06	0
	1124	5e+06	0
	1125	5e+06	0
	1126	5e+06	0
	1127	5e+06	0
	1128	5e+06	0
	1129	5e+06	0
	1130	5e+06	0
	1131	5e+06	0
	1132	5e+06	0
	1133	5e+06	0
	1134	5e+06	0
	1135	5e+06	0
	1136	5e+06	0
	1137	5e+06	0
	1138	5e+06	0
	1139	5e+06	0
	1140	5e+06	0
	1141	5e+06	0
	1142	5e+06	0
	1143	5e+06	0
	1144	5e+06	0
	1145	5e+06	0
	1146	5e+06	0
	1147	5e+06	0
	1148	5e+06	0
	1149	5e+06	0
	1150	5e+06	0
	1151	5e+06	0
	1152	5e+06	0
	1153	5e+06	0
	1154	5e+06	0
	1155	5e+06	0
	1156	5e+06	0
	1157	5e+06	0
	1158	5e+06	0
	1159	5e+06	0
	1160	5e+06	0
	1161	5e+06	0
	1162	5e+06	0
	1163	5e+06	0
	1164	5e+06	0
	1165	5e+06	0
	1166	5e+06	0
	1167	5e+06	0
	1168	5e+06	0
	1169	5e+06	0
	1170	5e+06	0
	1171	5e+06	0
	1172	5e+06	0
	1173	5e+06	0
	1174	5e+06	0
	1175	5e+06	0
	1176	5e+06	0
	1177	5e+06	0
	1178	5e+06	0
	1179	5e+06	0
	1180	5e+06	0
	1181	5e+06	0
	1182	5e+06	0
	1183	5e+06	0
	1184	5e+06	0
	1185	5e+06	0
	1186	5e+06	0
	1187	5e+06	0
	1188	5e+06	0
	1189	5e+06	0
	1190	5e+06	0
	1191	5e+06	0
	1192	5e+06	0
	1193	5e+06	0
	1194	5e+06	0
	1195	5e+06	0
	1196	5e+06	0
	1197	5e+06	0
	1198	5e+06	0
	1199	5e+06	0
	1200	5e+06	0
	1201	5e+06	0
	1202	5e+06	0
	1203	5e+06	0
	1204	5e+06	0
	1205	5e+06	0
	1206	5e+06	0
	1207	5e+06	0
	1208	5e+06	0
	1209	5e+06	0
	1210	5e+06	0
	1211	5e+06	0
	1212	5e+06	0
	1213	5e+06	0
	1214	5e+06	0
	1215	5e+06	0
	1216	5e+06	0
	1217	5e+06	0
	1218	5e+06	0
	1219	5e+06	0
	1220	5e+06	0
	1221	5e+06	0
	1222	5e+06	0
	1223	5e+06	0
	1224	5e+06	0
	1225	5e+06	0
	1226	5e+06	0
	1227	5e+06	0
	1228	5e+06	0
	1229	5e+06	0
	1230	5e+06	0
	1231	5e+06	0
	1232	5e+06	0
	1233	5e+06	0
	1234	5e+06	0
	1235	5e+06	0
	1236	5e+06	0
	1237	5e+06	0
	1238	5e+06	0
	1239	5e+06	0
	1240	5e+06	0
	1241	5e+06	0
	1242	5e+06	0
	1243	5e+06	0
	1244	5e+06	0
	1245	5e+06	0
	1246	5e+06	0
	1247	5e+06	0
	1248	5e+06	0
	1249	5e+06	0
	1250	5e+06	0
	1251	5e+06	0
	1252	5e+06	0
	1253	5e+06	0
	1254	5e+06	0
	1255	5e+06	0
	1256	5e+06	0
	1257	5e+06	0
	1258	5e+06	0
	1259	5e+06	0
	1260	5e+06	0
	1261	5e+06	0
	1262	5e+06	0
	1263	5e+06	0
	1264	5e+06	0
	1265	5e+06	0
	1266	5e+06	0
	1267	5e+06	0
	1268	5e+06	0
	1269	5e+06	0
	1270	5e+06	0
	1271	5e+06	0
	1272	5e+06	0
	1273	5e+06	0
	1274	5e+06	0
	1275	5e+06	0
	1276	5e+06	0
	1277	5e+06	0
	1278	5e+06	0
	1279	5e+06	0
	1280	5e+06	0
	1281	5e+06	0
	1282	5e+06	0
	1283	5e+06	0
	1284	5e+06	0
	1285	5e+06	0
	1286	5e+06	0
	1287	5e+06	0
	1288	5e+06	0
	1289	5e+06	0
	1290	5e+06	0
	1291	5e+06	0
	1292	5e+06	0
	1293	5e+06	0
	1294	5e+06	0
	1295	5e+06	0
	1296	5e+06	0
	1297	5e+06	0
	1298	5e+06	0
	1299	5e+06	0
	1300	5e+06	0
	1301	5e+06	0
	1302	5e+06	0
	1303	5e+06	0
	1304	5e+06	0
	1305	5e+06	0
	1306	5e+06	0
