	t	x	y
	152	0	244.329
	153	0	244.292
	154	0	244.255
	155	0	244.218
	156	0	244.182
	157	0	244.145
	158	0	244.108
	159	0	244.071
	160	0	244.034
	161	0	243.997
	162	0	243.961
	163	0	243.924
	164	0	243.887
	165	0	243.85
	166	0	243.813
	167	0	243.777
	168	0	243.74
	169	0	243.703
	170	0	243.666
	171	0	243.63
	172	0	243.593
	173	0	243.556
	174	0	243.52
	175	0	243.483
	176	0	243.446
	177	0	243.41
	178	0	243.373
	179	0	243.336
	180	0	243.3
	181	0	243.263
	182	0	243.227
	183	0	243.19
	184	0	243.154
	185	0	243.117
	186	0	243.08
	187	0	243.044
	188	0	243.007
	189	0	242.971
	190	0	242.934
	191	0	242.898
	192	0	242.861
	193	0	242.825
	194	0	242.788
	195	0	242.752
	196	0	242.716
	197	0	242.679
	198	0	242.643
	199	0	242.606
	200	0	242.57
	201	0	242.534
	202	0	242.497
	203	0	242.461
	204	0	242.424
	205	0	242.388
	206	0	242.352
	207	0	242.315
	208	0	242.279
	209	0	242.243
	210	0	242.207
	211	0	242.17
	212	0	242.134
	213	0	242.098
	214	0	242.062
	215	0	242.025
	216	0	241.989
	217	0	241.953
	218	0	241.917
	219	0	241.881
	220	0	241.844
	221	0	241.808
	222	0	241.772
	223	0	241.736
	224	0	241.7
	225	0	241.664
	226	0	241.628
	227	0	241.591
	228	0	241.555
	229	0	241.519
	230	0	241.483
	231	0	241.447
	232	0	241.411
	233	0	241.375
	234	0	241.339
	235	0	241.303
	236	0	241.267
	237	0	241.231
	238	0	241.195
	239	0	241.159
	240	0	241.123
	241	0	241.087
	242	0	241.051
	243	0	241.015
	244	0	240.979
	245	0	240.944
	246	0	240.908
	247	0	240.872
	248	0	240.836
	249	0	240.8
	250	0	240.764
	251	0	240.728
	252	0	240.692
	253	0	240.657
	254	0	240.621
	255	0	240.585
	256	0	240.549
	257	0	240.513
	258	0	240.478
	259	0	240.442
	260	0	240.406
	261	0	240.37
	262	0	240.335
	263	0	240.299
	264	0	240.263
	265	0	240.228
	266	0	240.192
	267	0	240.156
	268	0	240.121
	269	0	240.085
	270	0	240.049
	271	0	240.014
	272	0	239.978
	273	0	239.942
	274	0	239.907
	275	0	239.871
	276	0	239.836
	277	0	239.8
	278	0	239.765
	279	0	239.729
	280	0	239.694
	281	0	239.658
	282	0	239.622
	283	0	239.587
	284	0	239.551
	285	0	239.516
	286	0	239.481
	287	0	239.445
	288	0	239.41
	289	0	239.374
	290	0	239.339
	291	0	239.303
	292	0	239.268
	293	0	239.233
	294	0	239.197
	295	0	239.162
	296	0	239.126
	297	0	239.091
	298	0	239.056
	299	0	239.02
	300	0	238.985
	301	0	238.95
	302	0	238.914
	303	0	238.879
	304	0	238.844
	305	0	238.809
	306	0	238.773
	307	0	238.738
	308	0	238.703
	309	0	238.668
	310	0	238.632
	311	0	238.597
	312	0	238.562
	313	0	238.527
	314	0	238.492
	315	0	238.456
	316	0	238.421
	317	0	238.386
	318	0	238.351
	319	0	238.316
	320	0	238.281
	321	0	238.246
	322	0	238.211
	323	0	238.175
	324	0	238.14
	325	0	238.105
	326	0	238.07
	327	0	238.035
	328	0	238
	329	0	237.965
	330	0	237.93
	331	0	237.895
	332	0	237.86
	333	0	237.825
	334	0	237.79
	335	0	237.755
	336	0	237.72
	337	0	237.685
	338	0	237.65
	339	0	237.616
	340	0	237.581
	341	0	237.546
	342	0	237.511
	343	0	237.476
	344	0	237.441
	345	0	237.406
	346	0	237.371
	347	0	237.337
	348	0	237.302
	349	0	237.267
	350	0	237.232
	351	0	237.197
	352	0	237.162
	353	0	237.128
	354	0	237.093
	355	0	237.058
	356	0	237.023
	357	0	236.989
	358	0	236.954
	359	0	236.919
	360	0	236.885
	361	0	236.85
	362	0	236.815
	363	0	236.78
	364	0	236.746
	365	0	236.711
	366	0	236.677
	367	0	236.642
	368	0	236.607
	369	0	236.573
	370	0	236.538
	371	0	236.503
	372	0	236.469
	373	0	236.434
	374	0	236.4
	375	0	236.365
	376	0	236.331
	377	0	236.296
	378	0	236.262
	379	0	236.227
	380	0	236.193
	381	0	236.158
	382	0	236.124
	383	0	236.089
	384	0	236.055
	385	0	236.02
	386	0	235.986
	387	0	235.951
	388	0	235.917
	389	0	235.882
	390	0	235.848
	391	0	235.814
	392	0	235.779
	393	0	235.745
	394	0	235.711
	395	0	235.676
	396	0	235.642
	397	0	235.608
	398	0	235.573
	399	0	235.539
	400	0	235.505
	401	0	235.47
	402	0	235.436
	403	0	235.402
	404	0	235.367
	405	0	235.333
	406	0	235.299
	407	0	235.265
	408	0	235.231
	409	0	235.196
	410	0	235.162
	411	0	235.128
	412	0	235.094
	413	0	235.06
	414	0	235.025
	415	0	234.991
	416	0	234.957
	417	0	234.923
	418	0	234.889
	419	0	234.855
	420	0	234.821
	421	0	234.787
	422	0	234.752
	423	0	234.718
	424	0	234.684
	425	0	234.65
	426	0	234.616
	427	0	234.582
	428	0	234.548
	429	0	234.514
	430	0	234.48
	431	0	234.446
	432	0	234.412
	433	0	234.378
	434	0	234.344
	435	0	234.31
	436	0	234.276
	437	0	234.242
	438	0	234.208
	439	0	234.175
	440	0	234.141
	441	0	234.107
	442	0	234.073
	443	0	234.039
	444	0	234.005
	445	0	233.971
	446	0	233.937
	447	0	233.904
	448	0	233.87
	449	0	233.836
	450	0	233.802
	451	0	233.768
	452	0	233.735
	453	0	233.701
	454	0	233.667
	455	0	233.633
	456	0	233.599
	457	0	233.566
	458	0	233.532
	459	0	233.498
	460	0	233.465
	461	0	233.431
	462	0	233.397
	463	0	233.363
	464	0	233.33
	465	0	233.296
	466	0	233.262
	467	0	233.229
	468	0	233.195
	469	0	233.162
	470	0	233.128
	471	0	233.094
	472	0	233.061
	473	0	233.027
	474	0	232.994
	475	0	232.96
	476	0	232.926
	477	0	232.893
	478	0	232.859
	479	0	232.826
	480	0	232.792
	481	0	232.759
	482	0	232.725
	483	0	232.692
	484	0	232.658
	485	0	232.625
	486	0	232.591
	487	0	232.558
	488	0	232.525
	489	0	232.491
	490	0	232.458
	491	0	232.424
	492	0	232.391
	493	0	232.358
	494	0	232.324
	495	0	232.291
	496	0	232.257
	497	0	232.224
	498	0	232.191
	499	0	232.157
	500	0	232.124
	501	0	232.091
	502	0	232.057
	503	0	232.024
	504	0	231.991
	505	0	231.958
	506	0	231.924
	507	0	231.891
	508	0	231.858
	509	0	231.825
	510	0	231.791
	511	0	231.758
	512	0	231.725
	513	0	231.692
	514	0	231.658
	515	0	231.625
	516	0	231.592
	517	0	231.559
	518	0	231.526
	519	0	231.493
	520	0	231.46
	521	0	231.426
	522	0	231.393
	523	0	231.36
	524	0	231.327
	525	0	231.294
	526	0	231.261
	527	0	231.228
	528	0	231.195
	529	0	231.162
	530	0	231.129
	531	0	231.096
	532	0	231.063
	533	0	231.03
	534	0	230.997
	535	0	230.964
	536	0	230.931
	537	0	230.898
	538	0	230.865
	539	0	230.832
	540	0	230.799
	541	0	230.766
	542	0	230.733
	543	0	230.7
	544	0	230.667
	545	0	230.634
	546	0	230.601
	547	0	230.568
	548	0	230.536
	549	0	230.503
	550	0	230.47
	551	0	230.437
	552	0	230.404
	553	0	230.371
	554	0	230.339
	555	0	230.306
	556	0	230.273
	557	0	230.24
	558	0	230.207
	559	0	230.175
	560	0	230.142
	561	0	230.109
	562	0	230.076
	563	0	230.044
	564	0	230.011
	565	0	229.978
	566	0	229.946
	567	0	229.913
	568	0	229.88
	569	0	229.847
	570	0	229.815
	571	0	229.782
	572	0	229.75
	573	0	229.717
	574	0	229.684
	575	0	229.652
	576	0	229.619
	577	0	229.586
	578	0	229.554
	579	0	229.521
	580	0	229.489
	581	0	229.456
	582	0	229.424
	583	0	229.391
	584	0	229.358
	585	0	229.326
	586	0	229.293
	587	0	229.261
	588	0	229.228
	589	0	229.196
	590	0	229.163
	591	0	229.131
	592	0	229.099
	593	0	229.066
	594	0	229.034
	595	0	229.001
	596	0	228.969
	597	0	228.936
	598	0	228.904
	599	0	228.872
	600	0	228.839
	601	0	228.807
	602	0	228.774
	603	0	228.742
	604	0	228.71
	605	0	228.677
	606	0	228.645
	607	0	228.613
	608	0	228.58
	609	0	228.548
	610	0	228.516
	611	0	228.484
	612	0	228.451
	613	0	228.419
	614	0	228.387
	615	0	228.354
	616	0	228.322
	617	0	228.29
	618	0	228.258
	619	0	228.226
	620	0	228.193
	621	0	228.161
	622	0	228.129
	623	0	228.097
	624	0	228.065
	625	0	228.032
	626	0	228
	627	0	227.968
	628	0	227.936
	629	0	227.904
	630	0	227.872
	631	0	227.84
	632	0	227.808
	633	0	227.775
	634	0	227.743
	635	0	227.711
	636	0	227.679
	637	0	227.647
	638	0	227.615
	639	0	227.583
	640	0	227.551
	641	0	227.519
	642	0	227.487
	643	0	227.455
	644	0	227.423
	645	0	227.391
	646	0	227.359
	647	0	227.327
	648	0	227.295
	649	0	227.263
	650	0	227.231
	651	0	227.199
	652	0	227.168
	653	0	227.136
	654	0	227.104
	655	0	227.072
	656	0	227.04
	657	0	227.008
	658	0	226.976
	659	0	226.944
	660	0	226.913
	661	0	226.881
	662	0	226.849
	663	0	226.817
	664	0	226.785
	665	0	226.753
	666	0	226.722
	667	0	226.69
	668	0	226.658
	669	0	226.626
	670	0	226.595
	671	0	226.563
	672	0	226.531
	673	0	226.499
	674	0	226.468
	675	0	226.436
	676	0	226.404
	677	0	226.372
	678	0	226.341
	679	0	226.309
	680	0	226.277
	681	0	226.246
	682	0	226.214
	683	0	226.183
	684	0	226.151
	685	0	226.119
	686	0	226.088
	687	0	226.056
	688	0	226.024
	689	0	225.993
	690	0	225.961
	691	0	225.93
	692	0	225.898
	693	0	225.867
	694	0	225.835
	695	0	225.804
	696	0	225.772
	697	0	225.74
	698	0	225.709
	699	0	225.677
	700	0	225.646
	701	0	225.614
	702	0	225.583
	703	0	225.552
	704	0	225.52
	705	0	225.489
	706	0	225.457
	707	0	225.426
	708	0	225.394
	709	0	225.363
	710	0	225.332
	711	0	225.3
	712	0	225.269
	713	0	225.237
	714	0	225.206
	715	0	225.175
	716	0	225.143
	717	0	225.112
	718	0	225.081
	719	0	225.049
	720	0	225.018
	721	0	224.987
	722	0	224.955
	723	0	224.924
	724	0	224.893
	725	0	224.862
	726	0	224.83
	727	0	224.799
	728	0	224.768
	729	0	224.737
	730	0	224.705
	731	0	224.674
	732	0	224.643
	733	0	224.612
	734	0	224.58
	735	0	224.549
	736	0	224.518
	737	0	224.487
	738	0	224.456
	739	0	224.425
	740	0	224.394
	741	0	224.362
	742	0	224.331
	743	0	224.3
	744	0	224.269
	745	0	224.238
	746	0	224.207
	747	0	224.176
	748	0	224.145
	749	0	224.114
	750	0	224.083
	751	0	224.052
	752	0	224.02
	753	0	223.989
	754	0	223.958
	755	0	223.927
	756	0	223.896
	757	0	223.865
	758	0	223.834
	759	0	223.803
	760	0	223.772
	761	0	223.742
	762	0	223.711
	763	0	223.68
	764	0	223.649
	765	0	223.618
	766	0	223.587
	767	0	223.556
	768	0	223.525
	769	0	223.494
	770	0	223.463
	771	0	223.432
	772	0	223.402
	773	0	223.371
	774	0	223.34
	775	0	223.309
	776	0	223.278
	777	0	223.247
	778	0	223.216
	779	0	223.186
	780	0	223.155
	781	0	223.124
	782	0	223.093
	783	0	223.063
	784	0	223.032
	785	0	223.001
	786	0	222.97
	787	0	222.94
	788	0	222.909
	789	0	222.878
	790	0	222.847
	791	0	222.817
	792	0	222.786
	793	0	222.755
	794	0	222.725
	795	0	222.694
	796	0	222.663
	797	0	222.633
	798	0	222.602
	799	0	222.571
	800	0	222.541
	801	0	222.51
	802	0	222.479
	803	0	222.449
	804	0	222.418
	805	0	222.388
	806	0	222.357
	807	0	222.326
	808	0	222.296
	809	0	222.265
	810	0	222.235
	811	0	222.204
	812	0	222.174
	813	0	222.143
	814	0	222.113
	815	0	222.082
	816	0	222.052
	817	0	222.021
	818	0	221.991
	819	0	221.96
	820	0	221.93
	821	0	221.899
	822	0	221.869
	823	0	221.839
	824	0	221.808
	825	0	221.778
	826	0	221.747
	827	0	221.717
	828	0	221.686
	829	0	221.656
	830	0	221.626
	831	0	221.595
	832	0	221.565
	833	0	221.535
	834	0	221.504
	835	0	221.474
	836	0	221.444
	837	0	221.413
	838	0	221.383
	839	0	221.353
	840	0	221.322
	841	0	221.292
	842	0	221.262
	843	0	221.232
	844	0	221.201
	845	0	221.171
	846	0	221.141
	847	0	221.111
	848	0	221.08
	849	0	221.05
	850	0	221.02
	851	0	220.99
	852	0	220.959
	853	0	220.929
	854	0	220.899
	855	0	220.869
	856	0	220.839
	857	0	220.809
	858	0	220.778
	859	0	220.748
	860	0	220.718
	861	0	220.688
	862	0	220.658
	863	0	220.628
	864	0	220.598
	865	0	220.568
	866	0	220.538
	867	0	220.507
	868	0	220.477
	869	0	220.447
	870	0	220.417
	871	0	220.387
	872	0	220.357
	873	0	220.327
	874	0	220.297
	875	0	220.267
	876	0	220.237
	877	0	220.207
	878	0	220.177
	879	0	220.147
	880	0	220.117
	881	0	220.087
	882	0	220.057
	883	0	220.027
	884	0	219.998
	885	0	219.968
	886	0	219.938
	887	0	219.908
	888	0	219.878
	889	0	219.848
	890	0	219.818
	891	0	219.788
	892	0	219.758
	893	0	219.728
	894	0	219.699
	895	0	219.669
	896	0	219.639
	897	0	219.609
	898	0	219.579
	899	0	219.549
	900	0	219.52
	901	0	219.49
	902	0	219.46
	903	0	219.43
	904	0	219.401
	905	0	219.371
	906	0	219.341
	907	0	219.311
	908	0	219.282
	909	0	219.252
	910	0	219.222
	911	0	219.192
	912	0	219.163
	913	0	219.133
	914	0	219.103
	915	0	219.074
	916	0	219.044
	917	0	219.014
	918	0	218.985
	919	0	218.955
	920	0	218.925
	921	0	218.896
	922	0	218.866
	923	0	218.836
	924	0	218.807
	925	0	218.777
	926	0	218.748
	927	0	218.718
	928	0	218.688
	929	0	218.659
	930	0	218.629
	931	0	218.6
	932	0	218.57
	933	0	218.541
	934	0	218.511
	935	0	218.482
	936	0	218.452
	937	0	218.423
	938	0	218.393
	939	0	218.364
	940	0	218.334
	941	0	218.305
	942	0	218.275
	943	0	218.246
	944	0	218.216
	945	0	218.187
	946	0	218.157
	947	0	218.128
	948	0	218.099
	949	0	218.069
	950	0	218.04
	951	0	218.01
	952	0	217.981
	953	0	217.952
	954	0	217.922
	955	0	217.893
	956	0	217.863
	957	0	217.834
	958	0	217.805
	959	0	217.775
	960	0	217.746
	961	0	217.717
	962	0	217.688
	963	0	217.658
	964	0	217.629
	965	0	217.6
	966	0	217.57
	967	0	217.541
	968	0	217.512
	969	0	217.483
	970	0	217.453
	971	0	217.424
	972	0	217.395
	973	0	217.366
	974	0	217.336
	975	0	217.307
	976	0	217.278
	977	0	217.249
	978	0	217.22
	979	0	217.19
	980	0	217.161
	981	0	217.132
	982	0	217.103
	983	0	217.074
	984	0	217.045
	985	0	217.016
	986	0	216.986
	987	0	216.957
	988	0	216.928
	989	0	216.899
	990	0	216.87
	991	0	216.841
	992	0	216.812
	993	0	216.783
	994	0	216.754
	995	0	216.725
	996	0	216.696
	997	0	216.667
	998	0	216.638
	999	0	216.609
	1000	0	216.58
	1001	0	216.551
	1002	0	216.522
	1003	0	216.493
	1004	0	216.464
	1005	0	216.435
	1006	0	216.406
	1007	0	216.377
	1008	0	216.348
	1009	0	216.319
	1010	0	216.29
	1011	0	216.261
	1012	0	216.232
	1013	0	216.203
	1014	0	216.174
	1015	0	216.145
	1016	0	216.116
	1017	0	216.088
	1018	0	216.059
	1019	0	216.03
	1020	0	216.001
	1021	0	215.972
	1022	0	215.943
	1023	0	215.914
	1024	0	215.886
	1025	0	215.857
	1026	0	215.828
	1027	0	215.799
	1028	0	215.77
	1029	0	215.742
	1030	0	215.713
	1031	0	215.684
	1032	0	215.655
	1033	0	215.627
	1034	0	215.598
	1035	0	215.569
	1036	0	215.54
	1037	0	215.512
	1038	0	215.483
	1039	0	215.454
	1040	0	215.426
	1041	0	215.397
	1042	0	215.368
	1043	0	215.339
	1044	0	215.311
	1045	0	215.282
	1046	0	215.253
	1047	0	215.225
	1048	0	215.196
	1049	0	215.168
	1050	0	215.139
	1051	0	215.11
	1052	0	215.082
	1053	0	215.053
	1054	0	215.024
	1055	0	214.996
	1056	0	214.967
	1057	0	214.939
	1058	0	214.91
	1059	0	214.882
	1060	0	214.853
	1061	0	214.825
	1062	0	214.796
	1063	0	214.767
	1064	0	214.739
	1065	0	214.71
	1066	0	214.682
	1067	0	214.653
	1068	0	214.625
	1069	0	214.596
	1070	0	214.568
	1071	0	214.54
	1072	0	214.511
	1073	0	214.483
	1074	0	214.454
	1075	0	214.426
	1076	0	214.397
	1077	0	214.369
	1078	0	214.34
	1079	0	214.312
	1080	0	214.284
	1081	0	214.255
	1082	0	214.227
	1083	0	214.198
	1084	0	214.17
	1085	0	214.142
	1086	0	214.113
	1087	0	214.085
	1088	0	214.057
	1089	0	214.028
	1090	0	214
	1091	0	213.972
	1092	0	213.943
	1093	0	213.915
	1094	0	213.887
	1095	0	213.859
	1096	0	213.83
	1097	0	213.802
	1098	0	213.774
	1099	0	213.745
	1100	0	213.717
	1101	0	213.689
	1102	0	213.661
	1103	0	213.633
	1104	0	213.604
	1105	0	213.576
	1106	0	213.548
	1107	0	213.52
	1108	0	213.492
	1109	0	213.463
	1110	0	213.435
	1111	0	213.407
	1112	0	213.379
	1113	0	213.351
	1114	0	213.323
	1115	0	213.294
	1116	0	213.266
	1117	0	213.238
	1118	0	213.21
	1119	0	213.182
	1120	0	213.154
	1121	0	213.126
	1122	0	213.098
	1123	0	213.07
	1124	0	213.041
	1125	0	213.013
	1126	0	212.985
	1127	0	212.957
	1128	0	212.929
	1129	0	212.901
	1130	0	212.873
	1131	0	212.845
	1132	0	212.817
	1133	0	212.789
	1134	0	212.761
	1135	0	212.733
	1136	0	212.705
	1137	0	212.677
	1138	0	212.649
	1139	0	212.621
	1140	0	212.593
	1141	0	212.565
	1142	0	212.537
	1143	0	212.51
	1144	0	212.482
	1145	0	212.454
	1146	0	212.426
	1147	0	212.398
	1148	0	212.37
	1149	0	212.342
	1150	0	212.314
	1151	0	212.286
	1152	0	212.259
	1153	0	212.231
	1154	0	212.203
	1155	0	212.175
	1156	0	212.147
	1157	0	212.119
	1158	0	212.091
	1159	0	212.064
	1160	0	212.036
	1161	0	212.008
	1162	0	211.98
	1163	0	211.952
	1164	0	211.925
	1165	0	211.897
	1166	0	211.869
	1167	0	211.841
	1168	0	211.814
	1169	0	211.786
	1170	0	211.758
	1171	0	211.73
	1172	0	211.703
	1173	0	211.675
	1174	0	211.647
	1175	0	211.62
	1176	0	211.592
	1177	0	211.564
	1178	0	211.537
	1179	0	211.509
	1180	0	211.481
	1181	0	211.454
	1182	0	211.426
	1183	0	211.398
	1184	0	211.371
	1185	0	211.343
	1186	0	211.315
	1187	0	211.288
	1188	0	211.26
	1189	0	211.233
	1190	0	211.205
	1191	0	211.177
	1192	0	211.15
	1193	0	211.122
	1194	0	211.095
	1195	0	211.067
	1196	0	211.04
	1197	0	211.012
	1198	0	210.985
	1199	0	210.957
	1200	0	210.93
	1201	0	210.902
	1202	0	210.875
	1203	0	210.847
	1204	0	210.82
	1205	0	210.792
	1206	0	210.765
	1207	0	210.737
	1208	0	210.71
	1209	0	210.682
	1210	0	210.655
	1211	0	210.627
	1212	0	210.6
	1213	0	210.572
	1214	0	210.545
	1215	0	210.518
	1216	0	210.49
	1217	0	210.463
	1218	0	210.435
	1219	0	210.408
	1220	0	210.381
	1221	0	210.353
	1222	0	210.326
	1223	0	210.299
	1224	0	210.271
	1225	0	210.244
	1226	0	210.217
	1227	0	210.189
	1228	0	210.162
	1229	0	210.135
	1230	0	210.107
	1231	0	210.08
	1232	0	210.053
	1233	0	210.026
	1234	0	209.998
	1235	0	209.971
	1236	0	209.944
	1237	0	209.916
	1238	0	209.889
	1239	0	209.862
	1240	0	209.835
	1241	0	209.808
	1242	0	209.78
	1243	0	209.753
	1244	0	209.726
	1245	0	209.699
	1246	0	209.671
	1247	0	209.644
	1248	0	209.617
	1249	0	209.59
	1250	0	209.563
	1251	0	209.536
	1252	0	209.509
	1253	0	209.481
	1254	0	209.454
	1255	0	209.427
	1256	0	209.4
	1257	0	209.373
	1258	0	209.346
	1259	0	209.319
	1260	0	209.292
	1261	0	209.264
	1262	0	209.237
	1263	0	209.21
	1264	0	209.183
	1265	0	209.156
	1266	0	209.129
	1267	0	209.102
	1268	0	209.075
	1269	0	209.048
	1270	0	209.021
	1271	0	208.994
	1272	0	208.967
	1273	0	208.94
	1274	0	208.913
	1275	0	208.886
	1276	0	208.859
	1277	0	208.832
	1278	0	208.805
	1279	0	208.778
	1280	0	208.751
	1281	0	208.724
	1282	0	208.697
	1283	0	208.67
	1284	0	208.643
	1285	0	208.617
	1286	0	208.59
	1287	0	208.563
	1288	0	208.536
	1289	0	208.509
	1290	0	208.482
	1291	0	208.455
	1292	0	208.428
	1293	0	208.401
	1294	0	208.375
	1295	0	208.348
	1296	0	208.321
	1297	0	208.294
	1298	0	208.267
	1299	0	208.24
	1300	0	208.214
	1301	0	208.187
	1302	0	208.16
	1303	0	208.133
	1304	0	208.106
	1305	0	208.08
	1306	0	208.053
	1307	0	208.026
	1308	0	207.999
	1309	0	207.973
	1310	0	207.946
	1311	0	207.919
	1312	0	207.892
	1313	0	207.866
	1314	0	207.839
	1315	0	207.812
	1316	0	207.786
	1317	0	207.759
	1318	0	207.732
	1319	0	207.706
	1320	0	207.679
	1321	0	207.652
	1322	0	207.626
	1323	0	207.599
	1324	0	207.572
	1325	0	207.546
	1326	0	207.519
	1327	0	207.492
	1328	0	207.466
	1329	0	207.439
	1330	0	207.412
	1331	0	207.386
	1332	0	207.359
	1333	0	207.333
	1334	0	207.306
	1335	0	207.28
	1336	0	207.253
	1337	0	207.226
	1338	0	207.2
	1339	0	207.173
	1340	0	207.147
	1341	0	207.12
	1342	0	207.094
	1343	0	207.067
	1344	0	207.041
	1345	0	207.014
	1346	0	206.988
	1347	0	206.961
	1348	0	206.935
	1349	0	206.908
	1350	0	206.882
	1351	0	206.855
	1352	0	206.829
	1353	0	206.802
	1354	0	206.776
	1355	0	206.75
	1356	0	206.723
	1357	0	206.697
	1358	0	206.67
	1359	0	206.644
	1360	0	206.617
	1361	0	206.591
	1362	0	206.565
	1363	0	206.538
	1364	0	206.512
	1365	0	206.486
	1366	0	206.459
	1367	0	206.433
	1368	0	206.406
	1369	0	206.38
	1370	0	206.354
	1371	0	206.327
	1372	0	206.301
	1373	0	206.275
	1374	0	206.248
	1375	0	206.222
	1376	0	206.196
	1377	0	206.17
	1378	0	206.143
	1379	0	206.117
	1380	0	206.091
	1381	0	206.065
	1382	0	206.038
	1383	0	206.012
	1384	0	205.986
	1385	0	205.96
	1386	0	205.933
	1387	0	205.907
	1388	0	205.881
	1389	0	205.855
	1390	0	205.828
	1391	0	205.802
	1392	0	205.776
	1393	0	205.75
	1394	0	205.724
	1395	0	205.698
	1396	0	205.671
	1397	0	205.645
	1398	0	205.619
	1399	0	205.593
	1400	0	205.567
	1401	0	205.541
	1402	0	205.515
	1403	0	205.488
	1404	0	205.462
	1405	0	205.436
	1406	0	205.41
	1407	0	205.384
	1408	0	205.358
	1409	0	205.332
	1410	0	205.306
	1411	0	205.28
	1412	0	205.254
	1413	0	205.228
	1414	0	205.202
	1415	0	205.176
	1416	0	205.15
	1417	0	205.124
	1418	0	205.097
	1419	0	205.071
	1420	0	205.045
	1421	0	205.019
	1422	0	204.993
	1423	0	204.968
	1424	0	204.942
	1425	0	204.916
	1426	0	204.89
	1427	0	204.864
	1428	0	204.838
	1429	0	204.812
	1430	0	204.786
	1431	0	204.76
	1432	0	204.734
	1433	0	204.708
	1434	0	204.682
	1435	0	204.656
	1436	0	204.63
	1437	0	204.604
	1438	0	204.579
	1439	0	204.553
	1440	0	204.527
	1441	0	204.501
	1442	0	204.475
	1443	0	204.449
	1444	0	204.423
	1445	0	204.398
	1446	0	204.372
	1447	0	204.346
	1448	0	204.32
	1449	0	204.294
	1450	0	204.268
	1451	0	204.243
	1452	0	204.217
	1453	0	204.191
	1454	0	204.165
	1455	0	204.14
	1456	0	204.114
	1457	0	204.088
	1458	0	204.062
	1459	0	204.036
	1460	0	204.011
	1461	0	203.985
	1462	0	203.959
	1463	0	203.934
	1464	0	203.908
	1465	0	203.882
	1466	0	203.856
	1467	0	203.831
	1468	0	203.805
	1469	0	203.779
	1470	0	203.754
	1471	0	203.728
	1472	0	203.702
	1473	0	203.677
	1474	0	203.651
	1475	0	203.625
	1476	0	203.6
	1477	0	203.574
	1478	0	203.549
	1479	0	203.523
	1480	0	203.497
	1481	0	203.472
	1482	0	203.446
	1483	0	203.42
	1484	0	203.395
	1485	0	203.369
	1486	0	203.344
	1487	0	203.318
	1488	0	203.293
	1489	0	203.267
	1490	0	203.242
	1491	0	203.216
	1492	0	203.19
	1493	0	203.165
	1494	0	203.139
	1495	0	203.114
