	t	x	y
	917	2.3876e+06	18294.8
	918	2.37931e+06	18282.1
	919	2.37105e+06	18268.8
	920	2.36284e+06	18255.1
	921	2.35467e+06	18240.8
	922	2.34654e+06	18226.1
	923	2.33845e+06	18210.9
	924	2.3304e+06	18195.2
	925	2.3224e+06	18179.1
	926	2.31444e+06	18162.5
	927	2.30652e+06	18145.5
	928	2.29865e+06	18128
	929	2.29083e+06	18110.2
	930	2.28305e+06	18091.9
	931	2.27532e+06	18073.2
	932	2.26764e+06	18054.2
	933	2.26e+06	18034.7
	934	2.25242e+06	18014.9
	935	2.24489e+06	17994.7
	936	2.2374e+06	17974.2
	937	2.22997e+06	17953.4
	938	2.22259e+06	17932.2
	939	2.21527e+06	17910.7
	940	2.20799e+06	17888.8
	941	2.20077e+06	17866.7
	942	2.1936e+06	17844.2
	943	2.18649e+06	17821.5
	944	2.17944e+06	17798.5
	945	2.17243e+06	17775.2
	946	2.16549e+06	17751.7
	947	2.1586e+06	17727.9
	948	2.15177e+06	17703.8
	949	2.14499e+06	17679.6
	950	2.13828e+06	17655.1
	951	2.13162e+06	17630.3
	952	2.12502e+06	17605.4
	953	2.11849e+06	17580.2
	954	2.11201e+06	17554.9
	955	2.10559e+06	17529.3
	956	2.09923e+06	17503.6
	957	2.09294e+06	17477.7
	958	2.0867e+06	17451.6
	959	2.08053e+06	17425.4
	960	2.07442e+06	17399
	961	2.06838e+06	17372.5
	962	2.0624e+06	17345.8
	963	2.05648e+06	17319
	964	2.05063e+06	17292.1
	965	2.04484e+06	17265.1
	966	2.03912e+06	17237.9
	967	2.03347e+06	17210.7
	968	2.02788e+06	17183.3
	969	2.02236e+06	17155.9
	970	2.0169e+06	17128.4
	971	2.01151e+06	17100.8
	972	2.0062e+06	17073.1
	973	2.00095e+06	17045.4
	974	1.99577e+06	17017.6
	975	1.99066e+06	16989.7
	976	1.98562e+06	16961.9
	977	1.98065e+06	16933.9
	978	1.97575e+06	16906
	979	1.97093e+06	16878
	980	1.96618e+06	16850
	981	1.9615e+06	16822
	982	1.95689e+06	16793.9
	983	1.95236e+06	16765.9
	984	1.9479e+06	16737.9
	985	1.94352e+06	16709.8
	986	1.93921e+06	16681.8
	987	1.93498e+06	16653.8
	988	1.93083e+06	16625.9
	989	1.92675e+06	16597.9
	990	1.92275e+06	16570
	991	1.91883e+06	16542.2
	992	1.91499e+06	16514.3
	993	1.91123e+06	16486.6
	994	1.90755e+06	16458.9
	995	1.90395e+06	16431.2
	996	1.90043e+06	16403.6
	997	1.89699e+06	16376.1
	998	1.89364e+06	16348.7
	999	1.89037e+06	16321.3
	1000	1.88718e+06	16294.1
	1001	1.88408e+06	16266.9
	1002	1.88106e+06	16239.8
	1003	1.87813e+06	16212.8
	1004	1.87529e+06	16186
	1005	1.87253e+06	16159.2
	1006	1.86987e+06	16132.6
	1007	1.86729e+06	16106
	1008	1.8648e+06	16079.6
	1009	1.8624e+06	16053.4
	1010	1.86009e+06	16027.2
	1011	1.85787e+06	16001.2
	1012	1.85575e+06	15975.4
	1013	1.85372e+06	15949.7
	1014	1.85178e+06	15924.1
	1015	1.84994e+06	15898.7
	1016	1.84819e+06	15873.5
	1017	1.84654e+06	15848.5
	1018	1.84499e+06	15823.6
	1019	1.84353e+06	15798.8
	1020	1.84217e+06	15774.3
	1021	1.84092e+06	15750
	1022	1.83976e+06	15725.8
	1023	1.8387e+06	15701.8
	1024	1.83774e+06	15678
	1025	1.83689e+06	15654.5
	1026	1.83614e+06	15631.1
	1027	1.8355e+06	15607.9
	1028	1.83495e+06	15585
	1029	1.83452e+06	15562.3
	1030	1.83419e+06	15539.8
	1031	1.83397e+06	15517.5
	1032	1.83385e+06	15495.5
	1033	1.83384e+06	15473.7
	1034	1.83395e+06	15452.1
	1035	1.83416e+06	15430.8
	1036	1.83448e+06	15409.7
	1037	1.83492e+06	15388.9
	1038	1.83547e+06	15368.4
	1039	1.83613e+06	15348.1
	1040	1.8369e+06	15328
	1041	1.83779e+06	15308.3
	1042	1.83879e+06	15288.8
	1043	1.83991e+06	15269.6
	1044	1.84114e+06	15250.7
	1045	1.84249e+06	15232.1
	1046	1.84396e+06	15213.7
	1047	1.84554e+06	15195.7
	1048	1.84725e+06	15177.9
	1049	1.84907e+06	15160.5
	1050	1.85101e+06	15143.4
	1051	1.85307e+06	15126.5
	1052	1.85525e+06	15110
	1053	1.85755e+06	15093.8
	1054	1.85997e+06	15078
	1055	1.86252e+06	15062.5
	1056	1.86518e+06	15047.3
	1057	1.86796e+06	15032.4
	1058	1.87087e+06	15017.9
	1059	1.8739e+06	15003.7
	1060	1.87705e+06	14989.9
	1061	1.88032e+06	14976.4
	1062	1.88371e+06	14963.3
	1063	1.88722e+06	14950.5
	1064	1.89086e+06	14938.2
	1065	1.89461e+06	14926.1
	1066	1.89849e+06	14914.5
	1067	1.90249e+06	14903.2
	1068	1.9066e+06	14892.3
	1069	1.91084e+06	14881.8
	1070	1.91519e+06	14871.7
	1071	1.91967e+06	14861.9
	1072	1.92426e+06	14852.6
	1073	1.92897e+06	14843.6
	1074	1.9338e+06	14835.1
	1075	1.93874e+06	14826.9
	1076	1.94379e+06	14819.2
	1077	1.94896e+06	14811.8
	1078	1.95424e+06	14804.9
	1079	1.95964e+06	14798.4
	1080	1.96514e+06	14792.3
	1081	1.97075e+06	14786.7
	1082	1.97647e+06	14781.4
	1083	1.98229e+06	14776.6
	1084	1.98822e+06	14772.2
	1085	1.99425e+06	14768.3
	1086	2.00038e+06	14764.8
	1087	2.00662e+06	14761.7
	1088	2.01294e+06	14759.1
	1089	2.01936e+06	14756.9
	1090	2.02588e+06	14755.1
	1091	2.03249e+06	14753.8
	1092	2.03918e+06	14752.9
	1093	2.04596e+06	14752.5
	1094	2.05282e+06	14752.5
	1095	2.05977e+06	14753
	1096	2.06679e+06	14753.9
	1097	2.07389e+06	14755.3
	1098	2.08106e+06	14757.1
	1099	2.0883e+06	14759.4
	1100	2.09561e+06	14762.2
	1101	2.10299e+06	14765.4
	1102	2.11042e+06	14769
	1103	2.11792e+06	14773.1
	1104	2.12546e+06	14777.7
	1105	2.13306e+06	14782.7
	1106	2.14071e+06	14788.2
	1107	2.1484e+06	14794.1
	1108	2.15614e+06	14800.5
	1109	2.16391e+06	14807.4
	1110	2.17172e+06	14814.7
	1111	2.17956e+06	14822.4
	1112	2.18742e+06	14830.6
	1113	2.19531e+06	14839.2
	1114	2.20322e+06	14848.3
	1115	2.21114e+06	14857.8
	1116	2.21908e+06	14867.8
	1117	2.22703e+06	14878.2
	1118	2.23498e+06	14889
	1119	2.24293e+06	14900.3
	1120	2.25088e+06	14912
	1121	2.25882e+06	14924.1
	1122	2.26675e+06	14936.7
	1123	2.27467e+06	14949.6
	1124	2.28257e+06	14963
	1125	2.29044e+06	14976.8
	1126	2.29829e+06	14991
	1127	2.30611e+06	15005.6
	1128	2.3139e+06	15020.6
	1129	2.32165e+06	15036
	1130	2.32936e+06	15051.8
	1131	2.33702e+06	15068
	1132	2.34463e+06	15084.5
	1133	2.3522e+06	15101.4
	1134	2.3597e+06	15118.7
	1135	2.36715e+06	15136.4
	1136	2.37453e+06	15154.4
	1137	2.38185e+06	15172.7
	1138	2.3891e+06	15191.4
	1139	2.39628e+06	15210.4
	1140	2.40337e+06	15229.7
	1141	2.41039e+06	15249.4
	1142	2.41733e+06	15269.4
	1143	2.42418e+06	15289.7
	1144	2.43095e+06	15310.2
	1145	2.43762e+06	15331.1
	1146	2.4442e+06	15352.2
	1147	2.45068e+06	15373.7
	1148	2.45706e+06	15395.3
	1149	2.46334e+06	15417.3
	1150	2.46952e+06	15439.5
	1151	2.47559e+06	15461.9
	1152	2.48155e+06	15484.6
	1153	2.4874e+06	15507.5
	1154	2.49314e+06	15530.6
	1155	2.49876e+06	15553.9
	1156	2.50427e+06	15577.3
	1157	2.50965e+06	15601
	1158	2.51492e+06	15624.9
	1159	2.52006e+06	15648.9
	1160	2.52509e+06	15673.1
	1161	2.52998e+06	15697.4
	1162	2.53475e+06	15721.9
	1163	2.5394e+06	15746.5
	1164	2.54391e+06	15771.2
	1165	2.5483e+06	15796.1
	1166	2.55256e+06	15821
	1167	2.55668e+06	15846
	1168	2.56068e+06	15871.1
	1169	2.56454e+06	15896.3
	1170	2.56827e+06	15921.5
	1171	2.57187e+06	15946.8
	1172	2.57533e+06	15972.1
	1173	2.57866e+06	15997.5
	1174	2.58186e+06	16022.8
	1175	2.58492e+06	16048.2
	1176	2.58785e+06	16073.6
	1177	2.59065e+06	16099
	1178	2.59331e+06	16124.4
	1179	2.59584e+06	16149.7
	1180	2.59823e+06	16175
	1181	2.6005e+06	16200.3
	1182	2.60263e+06	16225.5
	1183	2.60463e+06	16250.6
	1184	2.6065e+06	16275.7
	1185	2.60824e+06	16300.7
	1186	2.60985e+06	16325.6
	1187	2.61133e+06	16350.4
	1188	2.61268e+06	16375
	1189	2.6139e+06	16399.6
	1190	2.615e+06	16424
	1191	2.61598e+06	16448.4
	1192	2.61683e+06	16472.5
	1193	2.61756e+06	16496.5
	1194	2.61816e+06	16520.4
	1195	2.61865e+06	16544
	1196	2.61901e+06	16567.5
	1197	2.61926e+06	16590.9
	1198	2.61939e+06	16614
	1199	2.61941e+06	16636.9
	1200	2.61931e+06	16659.6
	1201	2.6191e+06	16682.2
	1202	2.61878e+06	16704.4
	1203	2.61835e+06	16726.5
	1204	2.61781e+06	16748.3
	1205	2.61716e+06	16769.9
	1206	2.61641e+06	16791.3
	1207	2.61555e+06	16812.4
	1208	2.6146e+06	16833.2
	1209	2.61354e+06	16853.8
	1210	2.61238e+06	16874
	1211	2.61113e+06	16894.1
	1212	2.60978e+06	16913.8
	1213	2.60834e+06	16933.2
	1214	2.6068e+06	16952.4
	1215	2.60518e+06	16971.3
	1216	2.60346e+06	16989.8
	1217	2.60166e+06	17008.1
	1218	2.59977e+06	17026
	1219	2.5978e+06	17043.6
	1220	2.59575e+06	17061
	1221	2.59361e+06	17077.9
	1222	2.5914e+06	17094.6
	1223	2.58911e+06	17110.9
	1224	2.58675e+06	17126.9
	1225	2.58431e+06	17142.6
	1226	2.5818e+06	17157.9
	1227	2.57922e+06	17172.9
	1228	2.57657e+06	17187.6
	1229	2.57385e+06	17201.9
	1230	2.57107e+06	17215.8
	1231	2.56823e+06	17229.4
	1232	2.56532e+06	17242.6
	1233	2.56236e+06	17255.5
	1234	2.55933e+06	17268.1
	1235	2.55625e+06	17280.2
	1236	2.55311e+06	17292.1
	1237	2.54992e+06	17303.5
	1238	2.54668e+06	17314.6
	1239	2.54338e+06	17325.4
	1240	2.54004e+06	17335.7
	1241	2.53665e+06	17345.7
	1242	2.53322e+06	17355.4
	1243	2.52973e+06	17364.7
	1244	2.52621e+06	17373.6
	1245	2.52265e+06	17382.2
	1246	2.51904e+06	17390.4
	1247	2.5154e+06	17398.2
	1248	2.51172e+06	17405.7
	1249	2.50801e+06	17412.8
	1250	2.50426e+06	17419.5
	1251	2.50048e+06	17425.9
	1252	2.49667e+06	17432
	1253	2.49283e+06	17437.6
	1254	2.48896e+06	17442.9
	1255	2.48506e+06	17447.9
	1256	2.48114e+06	17452.5
	1257	2.47719e+06	17456.8
	1258	2.47323e+06	17460.7
	1259	2.46924e+06	17464.3
	1260	2.46523e+06	17467.5
	1261	2.4612e+06	17470.3
	1262	2.45715e+06	17472.9
	1263	2.45309e+06	17475.1
	1264	2.44901e+06	17476.9
	1265	2.44491e+06	17478.4
	1266	2.44081e+06	17479.6
	1267	2.43669e+06	17480.5
	1268	2.43256e+06	17481
	1269	2.42843e+06	17481.2
	1270	2.42428e+06	17481.1
	1271	2.42013e+06	17480.6
	1272	2.41597e+06	17479.9
	1273	2.41181e+06	17478.8
	1274	2.40765e+06	17477.4
	1275	2.40348e+06	17475.7
	1276	2.39931e+06	17473.7
	1277	2.39514e+06	17471.4
	1278	2.39097e+06	17468.8
	1279	2.3868e+06	17466
	1280	2.38263e+06	17462.8
	1281	2.37847e+06	17459.3
	1282	2.37431e+06	17455.6
	1283	2.37016e+06	17451.6
	1284	2.36601e+06	17447.3
	1285	2.36188e+06	17442.7
	1286	2.35775e+06	17437.8
	1287	2.35363e+06	17432.7
	1288	2.34951e+06	17427.4
	1289	2.34542e+06	17421.7
	1290	2.34133e+06	17415.9
	1291	2.33725e+06	17409.7
	1292	2.33319e+06	17403.4
	1293	2.32914e+06	17396.8
	1294	2.32511e+06	17389.9
	1295	2.3211e+06	17382.8
	1296	2.3171e+06	17375.5
	1297	2.31312e+06	17368
	1298	2.30915e+06	17360.2
	1299	2.30521e+06	17352.2
	1300	2.30129e+06	17344
	1301	2.29738e+06	17335.6
	1302	2.2935e+06	17327
	1303	2.28964e+06	17318.2
	1304	2.28581e+06	17309.2
	1305	2.28199e+06	17300
	1306	2.27821e+06	17290.7
	1307	2.27444e+06	17281.1
	1308	2.2707e+06	17271.4
	1309	2.26699e+06	17261.4
	1310	2.26331e+06	17251.3
	1311	2.25965e+06	17241.1
	1312	2.25602e+06	17230.7
	1313	2.25243e+06	17220.1
	1314	2.24886e+06	17209.4
	1315	2.24532e+06	17198.5
	1316	2.24181e+06	17187.4
	1317	2.23833e+06	17176.3
	1318	2.23489e+06	17165
	1319	2.23148e+06	17153.5
	1320	2.2281e+06	17141.9
	1321	2.22475e+06	17130.2
	1322	2.22144e+06	17118.4
	1323	2.21817e+06	17106.5
	1324	2.21492e+06	17094.4
	1325	2.21172e+06	17082.3
	1326	2.20855e+06	17070
	1327	2.20542e+06	17057.7
	1328	2.20233e+06	17045.2
	1329	2.19927e+06	17032.7
	1330	2.19626e+06	17020
	1331	2.19328e+06	17007.3
	1332	2.19034e+06	16994.5
	1333	2.18745e+06	16981.6
	1334	2.18459e+06	16968.7
	1335	2.18177e+06	16955.6
	1336	2.179e+06	16942.6
	1337	2.17627e+06	16929.4
	1338	2.17358e+06	16916.2
	1339	2.17093e+06	16903
	1340	2.16833e+06	16889.7
	1341	2.16577e+06	16876.3
	1342	2.16325e+06	16862.9
	1343	2.16078e+06	16849.5
	1344	2.15835e+06	16836.1
	1345	2.15597e+06	16822.6
	1346	2.15364e+06	16809.1
	1347	2.15135e+06	16795.6
	1348	2.14911e+06	16782
	1349	2.14691e+06	16768.5
	1350	2.14477e+06	16754.9
	1351	2.14267e+06	16741.3
	1352	2.14062e+06	16727.7
	1353	2.13861e+06	16714.1
	1354	2.13666e+06	16700.6
	1355	2.13475e+06	16687
	1356	2.1329e+06	16673.4
	1357	2.13109e+06	16659.9
	1358	2.12934e+06	16646.4
	1359	2.12763e+06	16632.9
	1360	2.12598e+06	16619.4
	1361	2.12437e+06	16605.9
	1362	2.12282e+06	16592.5
	1363	2.12132e+06	16579.1
	1364	2.11987e+06	16565.8
	1365	2.11848e+06	16552.5
	1366	2.11713e+06	16539.3
	1367	2.11584e+06	16526
	1368	2.1146e+06	16512.9
	1369	2.11342e+06	16499.8
	1370	2.11229e+06	16486.8
	1371	2.11121e+06	16473.8
	1372	2.11019e+06	16460.9
	1373	2.10922e+06	16448
	1374	2.1083e+06	16435.2
	1375	2.10744e+06	16422.5
	1376	2.10663e+06	16409.9
	1377	2.10588e+06	16397.4
	1378	2.10518e+06	16384.9
	1379	2.10454e+06	16372.5
	1380	2.10395e+06	16360.3
	1381	2.10342e+06	16348.1
	1382	2.10295e+06	16336
	1383	2.10253e+06	16324
	1384	2.10216e+06	16312.1
	1385	2.10185e+06	16300.3
	1386	2.1016e+06	16288.6
	1387	2.1014e+06	16277
	1388	2.10126e+06	16265.6
	1389	2.10117e+06	16254.2
	1390	2.10114e+06	16243
	1391	2.10116e+06	16231.8
	1392	2.10125e+06	16220.9
	1393	2.10138e+06	16210
	1394	2.10158e+06	16199.2
	1395	2.10182e+06	16188.6
	1396	2.10213e+06	16178.1
	1397	2.10249e+06	16167.8
	1398	2.1029e+06	16157.6
	1399	2.10337e+06	16147.5
	1400	2.1039e+06	16137.6
	1401	2.10448e+06	16127.8
	1402	2.10512e+06	16118.2
	1403	2.10581e+06	16108.7
	1404	2.10655e+06	16099.3
	1405	2.10735e+06	16090.1
	1406	2.10821e+06	16081.1
	1407	2.10911e+06	16072.2
	1408	2.11008e+06	16063.5
	1409	2.11109e+06	16055
	1410	2.11216e+06	16046.6
	1411	2.11328e+06	16038.3
	1412	2.11446e+06	16030.3
	1413	2.11568e+06	16022.4
	1414	2.11696e+06	16014.7
	1415	2.11829e+06	16007.1
	1416	2.11967e+06	15999.7
	1417	2.1211e+06	15992.5
	1418	2.12258e+06	15985.5
	1419	2.12411e+06	15978.7
	1420	2.12569e+06	15972
	1421	2.12732e+06	15965.5
	1422	2.129e+06	15959.2
	1423	2.13073e+06	15953.1
	1424	2.1325e+06	15947.2
	1425	2.13432e+06	15941.4
	1426	2.13619e+06	15935.9
	1427	2.1381e+06	15930.5
	1428	2.14006e+06	15925.3
	1429	2.14206e+06	15920.3
	1430	2.1441e+06	15915.5
	1431	2.14619e+06	15910.9
	1432	2.14832e+06	15906.5
	1433	2.15049e+06	15902.3
	1434	2.15271e+06	15898.3
	1435	2.15496e+06	15894.5
	1436	2.15726e+06	15890.9
	1437	2.15959e+06	15887.5
	1438	2.16196e+06	15884.2
	1439	2.16436e+06	15881.2
	1440	2.16681e+06	15878.4
	1441	2.16929e+06	15875.8
	1442	2.1718e+06	15873.4
	1443	2.17435e+06	15871.2
	1444	2.17693e+06	15869.1
	1445	2.17954e+06	15867.3
	1446	2.18218e+06	15865.7
	1447	2.18485e+06	15864.3
	1448	2.18756e+06	15863.1
	1449	2.19029e+06	15862.1
	1450	2.19304e+06	15861.3
	1451	2.19583e+06	15860.7
	1452	2.19863e+06	15860.3
	1453	2.20147e+06	15860.1
	1454	2.20432e+06	15860.1
	1455	2.2072e+06	15860.3
	1456	2.2101e+06	15860.7
	1457	2.21302e+06	15861.3
	1458	2.21596e+06	15862.2
	1459	2.21891e+06	15863.2
	1460	2.22188e+06	15864.4
	1461	2.22487e+06	15865.8
	1462	2.22787e+06	15867.4
	1463	2.23089e+06	15869.2
	1464	2.23392e+06	15871.2
	1465	2.23696e+06	15873.3
	1466	2.24001e+06	15875.7
	1467	2.24306e+06	15878.3
	1468	2.24613e+06	15881
	1469	2.2492e+06	15884
	1470	2.25228e+06	15887.1
	1471	2.25536e+06	15890.5
	1472	2.25844e+06	15894
	1473	2.26153e+06	15897.7
	1474	2.26462e+06	15901.5
	1475	2.2677e+06	15905.6
	1476	2.27079e+06	15909.8
	1477	2.27387e+06	15914.2
	1478	2.27695e+06	15918.8
	1479	2.28002e+06	15923.6
	1480	2.28309e+06	15928.5
	1481	2.28615e+06	15933.6
	1482	2.2892e+06	15938.8
	1483	2.29224e+06	15944.3
	1484	2.29527e+06	15949.9
	1485	2.29829e+06	15955.6
	1486	2.3013e+06	15961.5
	1487	2.30429e+06	15967.6
	1488	2.30727e+06	15973.8
	1489	2.31023e+06	15980.2
	1490	2.31317e+06	15986.7
	1491	2.3161e+06	15993.4
	1492	2.319e+06	16000.2
	1493	2.32189e+06	16007.1
	1494	2.32475e+06	16014.2
	1495	2.32759e+06	16021.4
	1496	2.33041e+06	16028.8
	1497	2.33321e+06	16036.3
	1498	2.33597e+06	16043.9
	1499	2.33872e+06	16051.6
	1500	2.34143e+06	16059.5
	1501	2.34412e+06	16067.5
	1502	2.34677e+06	16075.6
	1503	2.3494e+06	16083.8
	1504	2.352e+06	16092.1
	1505	2.35456e+06	16100.5
	1506	2.3571e+06	16109
	1507	2.35959e+06	16117.6
	1508	2.36206e+06	16126.4
	1509	2.36449e+06	16135.2
	1510	2.36688e+06	16144.1
	1511	2.36924e+06	16153.1
	1512	2.37156e+06	16162.1
	1513	2.37385e+06	16171.3
	1514	2.37609e+06	16180.5
	1515	2.3783e+06	16189.8
	1516	2.38047e+06	16199.2
	1517	2.38259e+06	16208.6
	1518	2.38468e+06	16218.1
	1519	2.38673e+06	16227.7
	1520	2.38873e+06	16237.3
	1521	2.39069e+06	16246.9
	1522	2.39261e+06	16256.6
	1523	2.39448e+06	16266.4
	1524	2.39631e+06	16276.2
	1525	2.3981e+06	16286
	1526	2.39984e+06	16295.9
	1527	2.40154e+06	16305.8
	1528	2.40319e+06	16315.7
	1529	2.4048e+06	16325.7
	1530	2.40636e+06	16335.7
	1531	2.40788e+06	16345.7
	1532	2.40934e+06	16355.7
	1533	2.41077e+06	16365.7
	1534	2.41214e+06	16375.7
	1535	2.41347e+06	16385.7
	1536	2.41475e+06	16395.8
	1537	2.41599e+06	16405.8
	1538	2.41717e+06	16415.8
	1539	2.41831e+06	16425.8
	1540	2.4194e+06	16435.8
	1541	2.42045e+06	16445.8
	1542	2.42144e+06	16455.7
	1543	2.42239e+06	16465.6
	1544	2.42329e+06	16475.5
	1545	2.42415e+06	16485.4
	1546	2.42495e+06	16495.3
	1547	2.42571e+06	16505.1
	1548	2.42642e+06	16514.8
	1549	2.42708e+06	16524.5
	1550	2.4277e+06	16534.2
	1551	2.42827e+06	16543.8
	1552	2.42879e+06	16553.4
	1553	2.42927e+06	16562.9
	1554	2.4297e+06	16572.4
	1555	2.43008e+06	16581.8
	1556	2.43041e+06	16591.1
	1557	2.43071e+06	16600.4
	1558	2.43095e+06	16609.6
	1559	2.43115e+06	16618.7
	1560	2.4313e+06	16627.7
	1561	2.43141e+06	16636.7
	1562	2.43148e+06	16645.6
	1563	2.4315e+06	16654.4
	1564	2.43148e+06	16663.1
	1565	2.43141e+06	16671.7
	1566	2.4313e+06	16680.3
	1567	2.43115e+06	16688.7
	1568	2.43095e+06	16697.1
	1569	2.43072e+06	16705.3
	1570	2.43044e+06	16713.5
	1571	2.43012e+06	16721.5
	1572	2.42976e+06	16729.5
	1573	2.42936e+06	16737.3
	1574	2.42892e+06	16745.1
	1575	2.42844e+06	16752.7
	1576	2.42792e+06	16760.2
	1577	2.42737e+06	16767.6
	1578	2.42677e+06	16774.9
	1579	2.42614e+06	16782.1
	1580	2.42547e+06	16789.1
	1581	2.42477e+06	16796
	1582	2.42403e+06	16802.9
	1583	2.42325e+06	16809.5
	1584	2.42244e+06	16816.1
	1585	2.4216e+06	16822.5
	1586	2.42072e+06	16828.8
	1587	2.41981e+06	16835
	1588	2.41887e+06	16841
	1589	2.41789e+06	16846.9
	1590	2.41689e+06	16852.7
	1591	2.41585e+06	16858.4
	1592	2.41478e+06	16863.9
	1593	2.41368e+06	16869.2
	1594	2.41256e+06	16874.5
	1595	2.4114e+06	16879.6
	1596	2.41022e+06	16884.5
	1597	2.40901e+06	16889.3
	1598	2.40777e+06	16894
	1599	2.40651e+06	16898.6
	1600	2.40522e+06	16903
	1601	2.40391e+06	16907.2
	1602	2.40257e+06	16911.3
	1603	2.40121e+06	16915.3
	1604	2.39982e+06	16919.1
	1605	2.39841e+06	16922.8
	1606	2.39698e+06	16926.4
	1607	2.39553e+06	16929.7
	1608	2.39406e+06	16933
	1609	2.39257e+06	16936.1
	1610	2.39106e+06	16939.1
	1611	2.38953e+06	16941.9
	1612	2.38798e+06	16944.6
	1613	2.38642e+06	16947.1
	1614	2.38484e+06	16949.5
	1615	2.38324e+06	16951.7
	1616	2.38162e+06	16953.8
	1617	2.37999e+06	16955.8
	1618	2.37835e+06	16957.6
	1619	2.37669e+06	16959.3
	1620	2.37502e+06	16960.8
	1621	2.37333e+06	16962.2
	1622	2.37163e+06	16963.4
	1623	2.36992e+06	16964.5
	1624	2.3682e+06	16965.5
	1625	2.36647e+06	16966.3
	1626	2.36473e+06	16967
	1627	2.36298e+06	16967.6
	1628	2.36122e+06	16968
	1629	2.35945e+06	16968.3
	1630	2.35768e+06	16968.4
	1631	2.3559e+06	16968.4
	1632	2.35411e+06	16968.3
	1633	2.35231e+06	16968
	1634	2.35051e+06	16967.6
	1635	2.34871e+06	16967.1
	1636	2.3469e+06	16966.4
	1637	2.34509e+06	16965.7
	1638	2.34327e+06	16964.7
	1639	2.34145e+06	16963.7
	1640	2.33963e+06	16962.5
	1641	2.33781e+06	16961.2
	1642	2.33598e+06	16959.8
	1643	2.33416e+06	16958.3
	1644	2.33233e+06	16956.6
	1645	2.33051e+06	16954.9
	1646	2.32868e+06	16953
	1647	2.32686e+06	16951
	1648	2.32504e+06	16948.8
	1649	2.32322e+06	16946.6
	1650	2.32141e+06	16944.3
	1651	2.3196e+06	16941.8
	1652	2.31779e+06	16939.2
	1653	2.31599e+06	16936.5
	1654	2.31419e+06	16933.8
	1655	2.3124e+06	16930.9
	1656	2.31061e+06	16927.9
	1657	2.30883e+06	16924.8
	1658	2.30705e+06	16921.6
	1659	2.30529e+06	16918.3
	1660	2.30353e+06	16914.9
	1661	2.30178e+06	16911.4
	1662	2.30003e+06	16907.8
	1663	2.2983e+06	16904.1
	1664	2.29657e+06	16900.4
	1665	2.29486e+06	16896.5
	1666	2.29315e+06	16892.6
	1667	2.29146e+06	16888.6
	1668	2.28977e+06	16884.5
	1669	2.2881e+06	16880.3
	1670	2.28644e+06	16876
	1671	2.28479e+06	16871.7
	1672	2.28316e+06	16867.2
	1673	2.28153e+06	16862.7
	1674	2.27992e+06	16858.2
	1675	2.27833e+06	16853.5
	1676	2.27674e+06	16848.8
	1677	2.27518e+06	16844
	1678	2.27362e+06	16839.2
	1679	2.27208e+06	16834.3
	1680	2.27056e+06	16829.3
	1681	2.26905e+06	16824.3
	1682	2.26756e+06	16819.2
	1683	2.26609e+06	16814
	1684	2.26463e+06	16808.8
	1685	2.26319e+06	16803.6
	1686	2.26177e+06	16798.3
	1687	2.26036e+06	16792.9
	1688	2.25897e+06	16787.6
	1689	2.2576e+06	16782.1
	1690	2.25625e+06	16776.6
	1691	2.25492e+06	16771.1
	1692	2.25361e+06	16765.5
	1693	2.25231e+06	16759.9
	1694	2.25104e+06	16754.3
	1695	2.24978e+06	16748.6
	1696	2.24855e+06	16742.9
	1697	2.24733e+06	16737.2
	1698	2.24614e+06	16731.4
	1699	2.24497e+06	16725.6
	1700	2.24382e+06	16719.8
	1701	2.24269e+06	16714
	1702	2.24158e+06	16708.1
	1703	2.24049e+06	16702.3
	1704	2.23943e+06	16696.4
	1705	2.23838e+06	16690.5
	1706	2.23736e+06	16684.5
	1707	2.23637e+06	16678.6
	1708	2.23539e+06	16672.7
	1709	2.23444e+06	16666.7
	1710	2.23351e+06	16660.7
	1711	2.2326e+06	16654.8
	1712	2.23172e+06	16648.8
	1713	2.23086e+06	16642.9
	1714	2.23003e+06	16636.9
	1715	2.22922e+06	16630.9
	1716	2.22843e+06	16625
	1717	2.22767e+06	16619
	1718	2.22693e+06	16613.1
	1719	2.22622e+06	16607.1
	1720	2.22553e+06	16601.2
	1721	2.22486e+06	16595.3
	1722	2.22422e+06	16589.4
	1723	2.22361e+06	16583.5
	1724	2.22302e+06	16577.7
	1725	2.22245e+06	16571.8
	1726	2.22191e+06	16566
	1727	2.22139e+06	16560.2
	1728	2.2209e+06	16554.4
	1729	2.22044e+06	16548.7
	1730	2.22e+06	16543
	1731	2.21959e+06	16537.3
	1732	2.2192e+06	16531.6
	1733	2.21883e+06	16526
	1734	2.2185e+06	16520.4
	1735	2.21818e+06	16514.8
	1736	2.2179e+06	16509.3
	1737	2.21764e+06	16503.8
	1738	2.2174e+06	16498.3
	1739	2.21719e+06	16492.9
	1740	2.217e+06	16487.6
	1741	2.21684e+06	16482.3
	1742	2.21671e+06	16477
	1743	2.2166e+06	16471.7
	1744	2.21652e+06	16466.6
	1745	2.21646e+06	16461.4
	1746	2.21643e+06	16456.3
	1747	2.21642e+06	16451.3
	1748	2.21644e+06	16446.3
	1749	2.21648e+06	16441.4
	1750	2.21654e+06	16436.5
	1751	2.21664e+06	16431.7
	1752	2.21675e+06	16427
	1753	2.21689e+06	16422.3
	1754	2.21706e+06	16417.6
