espera_carga,dt_espera_carga,espera_descarga,dt_espera_descarga,procesados,dt_procesados,estancia,dt_estancia,porcent_ocio,dt_porcent_ocio
0.108080,0.086617,0.054870,0.029902,78.880699,8.829281,6.720581,0.852999,67.999695,7.643654
0.105021,0.081920,0.054418,0.029585,78.603897,8.797052,6.691662,0.826844,68.212440,7.558870
0.107313,0.088108,0.054609,0.029462,78.885002,8.805939,6.710487,0.850603,67.957947,7.508025
0.107350,0.084996,0.054926,0.029424,78.983803,8.690774,6.714682,0.840868,67.883118,7.603274
0.108644,0.086965,0.054931,0.029805,78.976997,8.879949,6.717810,0.850647,67.968231,7.668317
0.108526,0.089301,0.055069,0.030434,78.933098,8.974656,6.713673,0.863090,67.935509,7.646846
0.108102,0.088849,0.055118,0.030327,78.894699,8.837364,6.714706,0.861541,68.142197,7.605510
0.107829,0.087275,0.054847,0.029889,78.836899,8.843541,6.723240,0.851593,68.000519,7.617992
0.109187,0.087702,0.055609,0.030223,78.958099,8.837048,6.739291,0.861700,67.793152,7.641481
0.107587,0.086335,0.054995,0.029677,78.798401,8.875758,6.716031,0.850107,68.131310,7.641534
0.107613,0.083998,0.055254,0.029625,78.930199,8.831885,6.716600,0.830982,67.954552,7.537777
0.109175,0.088625,0.055485,0.030167,79.060402,8.849669,6.733306,0.851429,67.876732,7.566461
0.106927,0.085315,0.054716,0.030146,78.820801,8.837025,6.718529,0.848701,68.001480,7.563579
0.106762,0.083149,0.054820,0.029456,78.845703,8.798780,6.707515,0.824695,67.990555,7.551828
0.108322,0.085720,0.055141,0.029734,78.984001,8.693489,6.718617,0.841644,67.930779,7.588423
0.107974,0.088918,0.054783,0.030045,78.797096,8.878326,6.717811,0.867095,67.987389,7.603485
0.107922,0.086434,0.054959,0.030062,78.858299,8.836934,6.719127,0.849298,68.146660,7.529600
0.108006,0.086348,0.054954,0.029383,78.917297,8.782443,6.718345,0.844073,67.956612,7.551589
0.108362,0.088428,0.055358,0.030045,78.853699,8.907701,6.726068,0.859701,67.982986,7.651082
0.107613,0.084999,0.054511,0.029389,78.745697,8.827695,6.723131,0.839478,68.059639,7.621089
0.107218,0.086900,0.054651,0.029668,78.810204,8.834331,6.715254,0.850495,68.066307,7.563764
0.106914,0.085354,0.054725,0.030108,78.844101,8.842071,6.720015,0.841325,67.995186,7.635328
