espera_carga,dt_espera_carga,espera_descarga,dt_espera_descarga,procesados,dt_procesados,estancia,dt_estancia,porcent_ocio,dt_porcent_ocio
0.183008,0.135066,0.082717,0.033400,78.720001,9.220720,4.818968,0.893490,59.177364,5.916915
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.171427,0.093823,0.090608,0.031382,77.339996,8.840134,4.855210,0.807715,59.968441,5.222901
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.163256,0.102182,0.086995,0.031703,77.699997,8.866966,4.815745,0.763383,59.281757,5.522103
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
0.186629,0.121506,0.097694,0.034923,80.000000,8.103917,4.894711,0.849981,58.791992,5.668342
