espera_carga,dt_espera_carga,espera_descarga,dt_espera_descarga,procesados,dt_procesados,estancia,dt_estancia,porcent_ocio,dt_porcent_ocio
0.185648,0.109922,0.094709,0.035774,79.293503,8.811934,4.934743,0.835846,58.573105,5.756015
0.185407,0.108806,0.095133,0.035159,79.246201,8.983522,4.935744,0.822184,58.596306,5.740287
0.184825,0.109873,0.095323,0.035635,79.119003,8.769178,4.941703,0.836618,58.643307,5.709051
0.182232,0.107191,0.094180,0.035143,79.216400,8.848493,4.908610,0.820442,58.672520,5.706913
0.184208,0.104640,0.095225,0.035873,79.214897,8.933442,4.934807,0.805182,58.576450,5.724690
0.183935,0.107854,0.094254,0.035486,79.084099,8.833017,4.927316,0.826327,58.721058,5.695616
0.184178,0.108319,0.095140,0.035614,79.166901,8.907791,4.931469,0.825170,58.636017,5.733732
0.184528,0.106979,0.095012,0.035131,79.120697,8.850685,4.934447,0.813064,58.668625,5.704950
0.182582,0.104835,0.094832,0.035241,79.052803,8.997094,4.924194,0.803464,58.711899,5.747148
0.184153,0.106046,0.094757,0.035531,79.117897,8.927932,4.931178,0.819278,58.657814,5.725494
0.183997,0.106202,0.094998,0.035338,79.172401,8.813613,4.931957,0.814882,58.629318,5.724236
0.183039,0.107448,0.094578,0.035320,79.118599,8.902737,4.919058,0.819617,58.721661,5.729545
0.184029,0.106438,0.094610,0.035399,79.148697,8.856785,4.928677,0.809858,58.638420,5.704845
0.184343,0.107502,0.095041,0.035448,79.261398,8.927327,4.930749,0.812054,58.586723,5.728812
0.185510,0.109371,0.095130,0.035406,79.319702,8.831388,4.932945,0.828056,58.583992,5.704003
0.184750,0.107699,0.094750,0.034941,79.234802,8.836708,4.930474,0.818427,58.651993,5.681657
0.183107,0.107468,0.094570,0.035425,79.102203,8.832814,4.922128,0.822983,58.709412,5.707193
0.182530,0.104130,0.094734,0.034983,79.169403,8.870325,4.918927,0.800349,58.669243,5.672285
0.185422,0.107943,0.095359,0.035478,79.296600,8.828828,4.941711,0.828213,58.561039,5.670063
0.183497,0.105636,0.094772,0.035653,79.105598,8.863987,4.925231,0.816374,58.713295,5.760462
0.183672,0.107983,0.094847,0.035196,79.034897,8.912729,4.930531,0.819458,58.699806,5.753895
0.183221,0.105069,0.094657,0.034777,79.151497,8.729606,4.926381,0.808557,58.645611,5.702846
0.182857,0.107067,0.094345,0.035205,79.067902,8.767513,4.916496,0.816542,58.757664,5.645741
0.184417,0.107690,0.095253,0.035651,79.245201,8.855701,4.933182,0.821908,58.616573,5.709156
0.182948,0.105288,0.093944,0.034550,79.089600,8.825701,4.920157,0.801776,58.676449,5.637799
0.183367,0.104886,0.094321,0.034779,79.116302,8.691833,4.923643,0.803240,58.691639,5.607740
0.182986,0.106406,0.094493,0.035566,79.058998,8.879678,4.921012,0.816558,58.733101,5.737045
0.184157,0.107745,0.095012,0.035320,79.224098,8.868521,4.931238,0.821257,58.607868,5.688412
0.183488,0.106448,0.095122,0.035482,79.297302,8.836120,4.925065,0.815739,58.595943,5.713183
0.183774,0.105971,0.094652,0.035092,79.276001,8.993980,4.922271,0.809072,58.642143,5.745094
0.184978,0.110552,0.094739,0.035798,79.195900,8.908038,4.929516,0.832348,58.637745,5.763065
0.184218,0.105874,0.094574,0.035128,79.196701,8.828873,4.925796,0.818263,58.647213,5.724096
0.183998,0.105766,0.095121,0.035316,79.164101,8.899569,4.931368,0.811319,58.668751,5.739904
0.184328,0.106858,0.095268,0.035699,79.255898,8.801963,4.929892,0.822220,58.640831,5.746486
0.183521,0.106482,0.094899,0.034928,79.156303,8.723188,4.929482,0.821387,58.642262,5.633682
0.182107,0.106240,0.094317,0.034869,79.167099,8.758908,4.910772,0.806391,58.715374,5.652999
0.184697,0.104427,0.095170,0.035701,79.241501,8.891833,4.933408,0.803758,58.620674,5.738544
0.184277,0.106409,0.094749,0.035448,79.167297,8.868296,4.933593,0.815845,58.614174,5.697758
0.183965,0.106370,0.094785,0.034741,79.171898,8.829711,4.927360,0.807672,58.656532,5.662721
0.185129,0.107131,0.095033,0.035361,79.134598,8.873075,4.944585,0.817120,58.612839,5.699127
0.184931,0.106567,0.094989,0.035187,79.258904,8.913941,4.933662,0.814012,58.596420,5.750766
0.184868,0.108670,0.095088,0.035713,79.182602,8.977330,4.935031,0.826429,58.653137,5.772706
0.185512,0.105759,0.095472,0.035185,79.318199,8.856040,4.943688,0.810401,58.493977,5.716299
0.185906,0.107769,0.095753,0.035940,79.421997,8.819829,4.944266,0.824353,58.481964,5.723677
0.185979,0.109492,0.095428,0.035753,79.225098,8.887581,4.944559,0.831057,58.553230,5.767784
0.183793,0.107714,0.094684,0.035105,79.150902,8.786451,4.927833,0.828872,58.639961,5.700811
0.183851,0.107453,0.094581,0.035373,79.138802,8.844107,4.924638,0.821104,58.687737,5.750070
0.184687,0.105579,0.095289,0.035092,79.155701,8.844626,4.937385,0.807440,58.630363,5.712238
0.184177,0.107550,0.094744,0.034892,79.180397,8.767376,4.929972,0.815370,58.648163,5.681024
0.182772,0.105988,0.093947,0.035244,78.972702,8.832973,4.921360,0.812167,58.731968,5.641381
0.183707,0.109110,0.094585,0.034935,79.217598,8.747505,4.925684,0.815523,58.638062,5.597351
0.184054,0.107141,0.094778,0.035522,79.110199,8.830119,4.928755,0.818438,58.680508,5.720356
0.183225,0.106408,0.094403,0.035073,79.073700,8.804098,4.923336,0.812044,58.711414,5.671474
0.183290,0.106058,0.094648,0.035492,79.092903,8.852132,4.921500,0.808446,58.714962,5.731813
0.184853,0.110858,0.095119,0.036228,79.016403,8.962993,4.940202,0.833740,58.675877,5.761156
0.184531,0.106590,0.095178,0.035608,79.080101,8.820033,4.939708,0.818720,58.617508,5.752122
0.184102,0.106142,0.095074,0.035778,79.181999,8.801644,4.931330,0.827111,58.612682,5.752678
0.185230,0.107621,0.095045,0.035328,79.303703,8.946530,4.935971,0.812551,58.549957,5.737638
0.184512,0.109279,0.094642,0.034881,79.056000,8.688864,4.935263,0.826779,58.677212,5.619961
0.185656,0.110384,0.095309,0.036068,79.148499,8.828306,4.942047,0.845068,58.651905,5.744223
0.187196,0.111019,0.095654,0.035565,79.335999,8.872490,4.952029,0.838973,58.555527,5.728288
0.183636,0.108456,0.095168,0.036007,79.149399,8.868747,4.926770,0.818795,58.642307,5.807803
0.184496,0.108303,0.094930,0.035371,79.190399,8.732950,4.930622,0.826133,58.605495,5.730313
0.185814,0.111975,0.095059,0.035828,79.164703,8.945815,4.941522,0.843938,58.629807,5.810592
0.184694,0.110321,0.094748,0.035522,79.084297,8.805166,4.938074,0.836197,58.643387,5.671756
0.185451,0.107118,0.094973,0.035647,79.150803,8.967142,4.938659,0.820723,58.629482,5.738997
0.183735,0.108105,0.095308,0.035630,79.193001,8.923719,4.929373,0.821478,58.617538,5.780497
0.185160,0.106601,0.094821,0.034864,79.107498,8.841007,4.940293,0.810545,58.649433,5.693122
0.184633,0.108187,0.095117,0.035313,79.171097,8.842229,4.934442,0.819371,58.623936,5.692139
0.185825,0.108458,0.095383,0.035558,79.281700,8.838722,4.941663,0.818007,58.554287,5.715844
0.185904,0.112187,0.095598,0.035931,79.097603,8.908577,4.951011,0.839488,58.602982,5.729196
0.185094,0.109410,0.094843,0.036041,79.153099,8.869784,4.935824,0.826400,58.632961,5.732267
0.183764,0.106683,0.094718,0.035294,79.247002,8.898175,4.920385,0.811927,58.677162,5.746904
0.183232,0.104952,0.094394,0.034715,79.076401,8.876434,4.922675,0.803817,58.720757,5.697267
0.182807,0.105208,0.094708,0.035620,78.974899,8.984769,4.925242,0.811530,58.737274,5.787413
