espera_carga,dt_espera_carga,espera_descarga,dt_espera_descarga,procesados,dt_procesados,estancia,dt_estancia,porcent_ocio,dt_porcent_ocio
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.204119,0.123279,0.110833,0.037609,83.500000,9.755341,4.997803,0.893459,57.244362,6.300250
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
0.209776,0.103944,0.090315,0.031262,76.900002,7.109449,5.231978,0.838534,57.709919,4.383029
