espera_carga,dt_espera_carga,espera_descarga,dt_espera_descarga,procesados,dt_procesados,estancia,dt_estancia,porcent_ocio,dt_porcent_ocio
0.103341,0.078212,0.053799,0.029262,78.787003,9.000250,6.653611,0.812141,68.271881,7.778496
0.103341,0.078212,0.053799,0.029262,78.787003,9.000250,6.653611,0.812141,68.271881,7.778496
0.103341,0.078212,0.053799,0.029262,78.787003,9.000250,6.653611,0.812141,68.271881,7.778496
0.103341,0.078212,0.053799,0.029262,78.787003,9.000250,6.653611,0.812141,68.271881,7.778496
0.106632,0.086082,0.054253,0.029613,79.077003,8.924385,6.703717,0.834960,68.281235,7.650623
0.106632,0.086082,0.054253,0.029613,79.077003,8.924385,6.703717,0.834960,68.281235,7.650623
0.106632,0.086082,0.054253,0.029613,79.077003,8.924385,6.703717,0.834960,68.281235,7.650623
0.106632,0.086082,0.054253,0.029613,79.077003,8.924385,6.703717,0.834960,68.281235,7.650623
0.110671,0.090026,0.055778,0.030536,78.974998,9.011866,6.740455,0.857600,67.912476,7.392032
0.110671,0.090026,0.055778,0.030536,78.974998,9.011866,6.740455,0.857600,67.912476,7.392032
0.110671,0.090026,0.055778,0.030536,78.974998,9.011866,6.740455,0.857600,67.912476,7.392032
0.110671,0.090026,0.055778,0.030536,78.974998,9.011866,6.740455,0.857600,67.912476,7.392032
0.112057,0.085919,0.057460,0.029813,79.200996,8.971817,6.769303,0.866416,68.065430,7.624870
0.112057,0.085919,0.057460,0.029813,79.200996,8.971817,6.769303,0.866416,68.065430,7.624870
0.112057,0.085919,0.057460,0.029813,79.200996,8.971817,6.769303,0.866416,68.065430,7.624870
0.112057,0.085919,0.057460,0.029813,79.200996,8.971817,6.769303,0.866416,68.065430,7.624870
0.104560,0.083704,0.054564,0.030382,78.490997,8.849764,6.719851,0.844966,68.157707,7.291959
0.104560,0.083704,0.054564,0.030382,78.490997,8.849764,6.719851,0.844966,68.157707,7.291959
0.104560,0.083704,0.054564,0.030382,78.490997,8.849764,6.719851,0.844966,68.157707,7.291959
0.104560,0.083704,0.054564,0.030382,78.490997,8.849764,6.719851,0.844966,68.157707,7.291959
0.111883,0.092688,0.055984,0.030770,78.935997,8.863440,6.754413,0.881729,67.960808,7.642801
0.111883,0.092688,0.055984,0.030770,78.935997,8.863440,6.754413,0.881729,67.960808,7.642801
0.111883,0.092688,0.055984,0.030770,78.935997,8.863440,6.754413,0.881729,67.960808,7.642801
0.111883,0.092688,0.055984,0.030770,78.935997,8.863440,6.754413,0.881729,67.960808,7.642801
0.106348,0.083680,0.054389,0.028319,78.799004,8.927384,6.697111,0.816628,68.362984,7.525732
0.106348,0.083680,0.054389,0.028319,78.799004,8.927384,6.697111,0.816628,68.362984,7.525732
0.106348,0.083680,0.054389,0.028319,78.799004,8.927384,6.697111,0.816628,68.362984,7.525732
0.106348,0.083680,0.054389,0.028319,78.799004,8.927384,6.697111,0.816628,68.362984,7.525732
0.112788,0.096663,0.055320,0.030171,79.012001,9.111477,6.741270,0.875632,67.828751,7.757653
0.112788,0.096663,0.055320,0.030171,79.012001,9.111477,6.741270,0.875632,67.828751,7.757653
0.112788,0.096663,0.055320,0.030171,79.012001,9.111477,6.741270,0.875632,67.828751,7.757653
0.112788,0.096663,0.055320,0.030171,79.012001,9.111477,6.741270,0.875632,67.828751,7.757653
0.103574,0.076982,0.054201,0.028287,78.889000,9.063478,6.672265,0.799100,68.394997,7.513518
0.103574,0.076982,0.054201,0.028287,78.889000,9.063478,6.672265,0.799100,68.394997,7.513518
0.103574,0.076982,0.054201,0.028287,78.889000,9.063478,6.672265,0.799100,68.394997,7.513518
0.103574,0.076982,0.054201,0.028287,78.889000,9.063478,6.672265,0.799100,68.394997,7.513518
0.110557,0.092193,0.054917,0.030065,78.968002,8.985418,6.721534,0.877334,67.920158,7.666047
0.110557,0.092193,0.054917,0.030065,78.968002,8.985418,6.721534,0.877334,67.920158,7.666047
0.110557,0.092193,0.054917,0.030065,78.968002,8.985418,6.721534,0.877334,67.920158,7.666047
0.109097,0.080751,0.054844,0.028423,78.903999,8.551967,6.721093,0.795416,67.736496,7.541046
0.109097,0.080751,0.054844,0.028423,78.903999,8.551967,6.721093,0.795416,67.736496,7.541046
0.109097,0.080751,0.054844,0.028423,78.903999,8.551967,6.721093,0.795416,67.736496,7.541046
0.109097,0.080751,0.054844,0.028423,78.903999,8.551967,6.721093,0.795416,67.736496,7.541046
0.106123,0.087514,0.054080,0.030151,79.024002,8.708004,6.686319,0.840503,68.218048,7.622835
0.106123,0.087514,0.054080,0.030151,79.024002,8.708004,6.686319,0.840503,68.218048,7.622835
0.106123,0.087514,0.054080,0.030151,79.024002,8.708004,6.686319,0.840503,68.218048,7.622835
0.106123,0.087514,0.054080,0.030151,79.024002,8.708004,6.686319,0.840503,68.218048,7.622835
0.107161,0.083409,0.055100,0.028541,78.706001,8.599154,6.738432,0.848628,68.178802,7.862526
0.107161,0.083409,0.055100,0.028541,78.706001,8.599154,6.738432,0.848628,68.178802,7.862526
0.107161,0.083409,0.055100,0.028541,78.706001,8.599154,6.738432,0.848628,68.178802,7.862526
0.111501,0.085224,0.056227,0.030501,79.038002,9.171511,6.755400,0.877742,67.906845,7.563115
0.111501,0.085224,0.056227,0.030501,79.038002,9.171511,6.755400,0.877742,67.906845,7.563115
0.111501,0.085224,0.056227,0.030501,79.038002,9.171511,6.755400,0.877742,67.906845,7.563115
0.111501,0.085224,0.056227,0.030501,79.038002,9.171511,6.755400,0.877742,67.906845,7.563115
0.104840,0.078458,0.053703,0.029128,78.683998,8.957384,6.697267,0.799452,68.140198,7.717841
0.104840,0.078458,0.053703,0.029128,78.683998,8.957384,6.697267,0.799452,68.140198,7.717841
0.104840,0.078458,0.053703,0.029128,78.683998,8.957384,6.697267,0.799452,68.140198,7.717841
0.104840,0.078458,0.053703,0.029128,78.683998,8.957384,6.697267,0.799452,68.140198,7.717841
0.105758,0.080477,0.054271,0.029290,78.509003,8.816191,6.689417,0.824398,68.093651,7.763844
0.105758,0.080477,0.054271,0.029290,78.509003,8.816191,6.689417,0.824398,68.093651,7.763844
0.105758,0.080477,0.054271,0.029290,78.509003,8.816191,6.689417,0.824398,68.093651,7.763844
0.105767,0.080173,0.053662,0.028269,78.693001,9.013753,6.679191,0.779790,68.329514,7.661475
0.105767,0.080173,0.053662,0.028269,78.693001,9.013753,6.679191,0.779790,68.329514,7.661475
0.105767,0.080173,0.053662,0.028269,78.693001,9.013753,6.679191,0.779790,68.329514,7.661475
0.105767,0.080173,0.053662,0.028269,78.693001,9.013753,6.679191,0.779790,68.329514,7.661475
0.101668,0.075655,0.053340,0.027436,78.070999,8.466976,6.679609,0.790235,68.440025,7.326813
0.101668,0.075655,0.053340,0.027436,78.070999,8.466976,6.679609,0.790235,68.440025,7.326813
0.101668,0.075655,0.053340,0.027436,78.070999,8.466976,6.679609,0.790235,68.440025,7.326813
0.101668,0.075655,0.053340,0.027436,78.070999,8.466976,6.679609,0.790235,68.440025,7.326813
0.107332,0.081574,0.055054,0.029782,78.914001,9.139915,6.732809,0.821648,67.743248,7.675018
0.107332,0.081574,0.055054,0.029782,78.914001,9.139915,6.732809,0.821648,67.743248,7.675018
0.107332,0.081574,0.055054,0.029782,78.914001,9.139915,6.732809,0.821648,67.743248,7.675018
0.107332,0.081574,0.055054,0.029782,78.914001,9.139915,6.732809,0.821648,67.743248,7.675018
0.107332,0.081574,0.055054,0.029782,78.914001,9.139915,6.732809,0.821648,67.743248,7.675018
0.102898,0.077453,0.053522,0.027883,78.502998,8.536561,6.700889,0.790510,68.277725,7.671104
0.102898,0.077453,0.053522,0.027883,78.502998,8.536561,6.700889,0.790510,68.277725,7.671104
0.102898,0.077453,0.053522,0.027883,78.502998,8.536561,6.700889,0.790510,68.277725,7.671104
0.102898,0.077453,0.053522,0.027883,78.502998,8.536561,6.700889,0.790510,68.277725,7.671104
0.108087,0.084329,0.055462,0.029408,78.777000,8.721069,6.724132,0.817260,67.980576,7.730185
0.108087,0.084329,0.055462,0.029408,78.777000,8.721069,6.724132,0.817260,67.980576,7.730185
0.108087,0.084329,0.055462,0.029408,78.777000,8.721069,6.724132,0.817260,67.980576,7.730185
0.108087,0.084329,0.055462,0.029408,78.777000,8.721069,6.724132,0.817260,67.980576,7.730185
0.104506,0.091230,0.052916,0.029335,78.481003,8.680833,6.692269,0.847143,68.074814,7.502385
0.104506,0.091230,0.052916,0.029335,78.481003,8.680833,6.692269,0.847143,68.074814,7.502385
0.104506,0.091230,0.052916,0.029335,78.481003,8.680833,6.692269,0.847143,68.074814,7.502385
0.104506,0.091230,0.052916,0.029335,78.481003,8.680833,6.692269,0.847143,68.074814,7.502385
0.110148,0.091798,0.055505,0.030437,78.678001,8.899956,6.740936,0.878136,68.090874,7.698394
0.110148,0.091798,0.055505,0.030437,78.678001,8.899956,6.740936,0.878136,68.090874,7.698394
0.110148,0.091798,0.055505,0.030437,78.678001,8.899956,6.740936,0.878136,68.090874,7.698394
0.110148,0.091798,0.055505,0.030437,78.678001,8.899956,6.740936,0.878136,68.090874,7.698394
0.103903,0.085966,0.054873,0.029937,78.694000,8.827481,6.688492,0.880035,68.093620,7.666797
0.103903,0.085966,0.054873,0.029937,78.694000,8.827481,6.688492,0.880035,68.093620,7.666797
0.103903,0.085966,0.054873,0.029937,78.694000,8.827481,6.688492,0.880035,68.093620,7.666797
0.103903,0.085966,0.054873,0.029937,78.694000,8.827481,6.688492,0.880035,68.093620,7.666797
0.107888,0.092283,0.053931,0.030411,78.267998,8.782917,6.736320,0.901351,68.175270,7.799316
