espera_carga,dt_espera_carga,espera_descarga,dt_espera_descarga,procesados,dt_procesados,estancia,dt_estancia,porcent_ocio,dt_porcent_ocio
0.185577,0.112537,0.096263,0.036485,79.313004,9.200198,4.922726,0.831367,58.675457,5.903567
0.185577,0.112537,0.096263,0.036485,79.313004,9.200198,4.922726,0.831367,58.675457,5.903567
0.185577,0.112537,0.096263,0.036485,79.313004,9.200198,4.922726,0.831367,58.675457,5.903567
0.181380,0.099538,0.094547,0.034826,79.116997,9.007810,4.914592,0.777905,58.704220,5.546351
0.181380,0.099538,0.094547,0.034826,79.116997,9.007810,4.914592,0.777905,58.704220,5.546351
0.181380,0.099538,0.094547,0.034826,79.116997,9.007810,4.914592,0.777905,58.704220,5.546351
0.181380,0.099538,0.094547,0.034826,79.116997,9.007810,4.914592,0.777905,58.704220,5.546351
0.186773,0.102405,0.096654,0.036070,79.546997,8.847162,4.950771,0.778151,58.407597,5.632382
0.186773,0.102405,0.096654,0.036070,79.546997,8.847162,4.950771,0.778151,58.407597,5.632382
0.186773,0.102405,0.096654,0.036070,79.546997,8.847162,4.950771,0.778151,58.407597,5.632382
0.186773,0.102405,0.096654,0.036070,79.546997,8.847162,4.950771,0.778151,58.407597,5.632382
0.182962,0.106170,0.095354,0.035625,78.977997,9.159033,4.932799,0.798387,58.612492,5.776818
0.182962,0.106170,0.095354,0.035625,78.977997,9.159033,4.932799,0.798387,58.612492,5.776818
0.182962,0.106170,0.095354,0.035625,78.977997,9.159033,4.932799,0.798387,58.612492,5.776818
0.182962,0.106170,0.095354,0.035625,78.977997,9.159033,4.932799,0.798387,58.612492,5.776818
0.180794,0.100162,0.094002,0.034510,78.653000,8.796242,4.929260,0.789800,58.774261,5.603628
0.180794,0.100162,0.094002,0.034510,78.653000,8.796242,4.929260,0.789800,58.774261,5.603628
0.180794,0.100162,0.094002,0.034510,78.653000,8.796242,4.929260,0.789800,58.774261,5.603628
0.180794,0.100162,0.094002,0.034510,78.653000,8.796242,4.929260,0.789800,58.774261,5.603628
0.180810,0.104856,0.094656,0.036530,79.067001,9.224619,4.912610,0.788267,58.651592,5.803204
0.180810,0.104856,0.094656,0.036530,79.067001,9.224619,4.912610,0.788267,58.651592,5.803204
0.180810,0.104856,0.094656,0.036530,79.067001,9.224619,4.912610,0.788267,58.651592,5.803204
0.180810,0.104856,0.094656,0.036530,79.067001,9.224619,4.912610,0.788267,58.651592,5.803204
0.186868,0.110220,0.095188,0.035261,79.260002,8.734890,4.944289,0.862774,58.641422,5.743321
0.186868,0.110220,0.095188,0.035261,79.260002,8.734890,4.944289,0.862774,58.641422,5.743321
0.186868,0.110220,0.095188,0.035261,79.260002,8.734890,4.944289,0.862774,58.641422,5.743321
0.186868,0.110220,0.095188,0.035261,79.260002,8.734890,4.944289,0.862774,58.641422,5.743321
0.182989,0.107327,0.094749,0.034106,78.883003,8.703721,4.925905,0.820731,58.777229,5.683556
0.182989,0.107327,0.094749,0.034106,78.883003,8.703721,4.925905,0.820731,58.777229,5.683556
0.182989,0.107327,0.094749,0.034106,78.883003,8.703721,4.925905,0.820731,58.777229,5.683556
0.182989,0.107327,0.094749,0.034106,78.883003,8.703721,4.925905,0.820731,58.777229,5.683556
0.186272,0.107302,0.096883,0.036357,79.526001,9.082152,4.941123,0.808972,58.476254,5.726717
0.186272,0.107302,0.096883,0.036357,79.526001,9.082152,4.941123,0.808972,58.476254,5.726717
0.186272,0.107302,0.096883,0.036357,79.526001,9.082152,4.941123,0.808972,58.476254,5.726717
0.186272,0.107302,0.096883,0.036357,79.526001,9.082152,4.941123,0.808972,58.476254,5.726717
0.182851,0.106473,0.093377,0.034060,79.061996,8.798290,4.902671,0.805630,58.873978,5.737000
0.182851,0.106473,0.093377,0.034060,79.061996,8.798290,4.902671,0.805630,58.873978,5.737000
0.182851,0.106473,0.093377,0.034060,79.061996,8.798290,4.902671,0.805630,58.873978,5.737000
0.182851,0.106473,0.093377,0.034060,79.061996,8.798290,4.902671,0.805630,58.873978,5.737000
