espera_carga,dt_espera_carga,espera_descarga,dt_espera_descarga,procesados,dt_procesados,estancia,dt_estancia,porcent_ocio,dt_porcent_ocio
0.103659,0.079180,0.054058,0.028903,78.089996,8.791848,6.704153,0.848583,68.175850,7.124150
0.103659,0.079180,0.054058,0.028903,78.089996,8.791848,6.704153,0.848583,68.175850,7.124150
0.103659,0.079180,0.054058,0.028903,78.089996,8.791848,6.704153,0.848583,68.175850,7.124150
0.103659,0.079180,0.054058,0.028903,78.089996,8.791848,6.704153,0.848583,68.175850,7.124150
0.103659,0.079180,0.054058,0.028903,78.089996,8.791848,6.704153,0.848583,68.175850,7.124150
0.103659,0.079180,0.054058,0.028903,78.089996,8.791848,6.704153,0.848583,68.175850,7.124150
0.104543,0.079318,0.052865,0.028945,78.028000,8.554610,6.687297,0.790324,68.103477,7.264402
0.104543,0.079318,0.052865,0.028945,78.028000,8.554610,6.687297,0.790324,68.103477,7.264402
0.104543,0.079318,0.052865,0.028945,78.028000,8.554610,6.687297,0.790324,68.103477,7.264402
0.104543,0.079318,0.052865,0.028945,78.028000,8.554610,6.687297,0.790324,68.103477,7.264402
0.104543,0.079318,0.052865,0.028945,78.028000,8.554610,6.687297,0.790324,68.103477,7.264402
0.104543,0.079318,0.052865,0.028945,78.028000,8.554610,6.687297,0.790324,68.103477,7.264402
0.104543,0.079318,0.052865,0.028945,78.028000,8.554610,6.687297,0.790324,68.103477,7.264402
0.110653,0.090682,0.055487,0.030782,79.073997,8.641403,6.755916,0.859650,67.724617,7.883737
0.110653,0.090682,0.055487,0.030782,79.073997,8.641403,6.755916,0.859650,67.724617,7.883737
0.110653,0.090682,0.055487,0.030782,79.073997,8.641403,6.755916,0.859650,67.724617,7.883737
0.110653,0.090682,0.055487,0.030782,79.073997,8.641403,6.755916,0.859650,67.724617,7.883737
0.110653,0.090682,0.055487,0.030782,79.073997,8.641403,6.755916,0.859650,67.724617,7.883737
0.110653,0.090682,0.055487,0.030782,79.073997,8.641403,6.755916,0.859650,67.724617,7.883737
0.110653,0.090682,0.055487,0.030782,79.073997,8.641403,6.755916,0.859650,67.724617,7.883737
0.100751,0.078362,0.053188,0.030347,78.877998,9.172091,6.675113,0.802764,67.619362,7.492180
0.100751,0.078362,0.053188,0.030347,78.877998,9.172091,6.675113,0.802764,67.619362,7.492180
0.100751,0.078362,0.053188,0.030347,78.877998,9.172091,6.675113,0.802764,67.619362,7.492180
0.100751,0.078362,0.053188,0.030347,78.877998,9.172091,6.675113,0.802764,67.619362,7.492180
0.100751,0.078362,0.053188,0.030347,78.877998,9.172091,6.675113,0.802764,67.619362,7.492180
0.100751,0.078362,0.053188,0.030347,78.877998,9.172091,6.675113,0.802764,67.619362,7.492180
0.100751,0.078362,0.053188,0.030347,78.877998,9.172091,6.675113,0.802764,67.619362,7.492180
0.100751,0.078362,0.053188,0.030347,78.877998,9.172091,6.675113,0.802764,67.619362,7.492180
0.107263,0.082904,0.053766,0.029640,79.171997,9.077847,6.692711,0.786196,67.880272,7.589249
0.107263,0.082904,0.053766,0.029640,79.171997,9.077847,6.692711,0.786196,67.880272,7.589249
0.107263,0.082904,0.053766,0.029640,79.171997,9.077847,6.692711,0.786196,67.880272,7.589249
0.107263,0.082904,0.053766,0.029640,79.171997,9.077847,6.692711,0.786196,67.880272,7.589249
0.107263,0.082904,0.053766,0.029640,79.171997,9.077847,6.692711,0.786196,67.880272,7.589249
0.107263,0.082904,0.053766,0.029640,79.171997,9.077847,6.692711,0.786196,67.880272,7.589249
0.107263,0.082904,0.053766,0.029640,79.171997,9.077847,6.692711,0.786196,67.880272,7.589249
0.111940,0.092802,0.056366,0.032108,79.043999,9.335540,6.735732,0.900252,68.039864,7.951601
0.111940,0.092802,0.056366,0.032108,79.043999,9.335540,6.735732,0.900252,68.039864,7.951601
0.111940,0.092802,0.056366,0.032108,79.043999,9.335540,6.735732,0.900252,68.039864,7.951601
0.111940,0.092802,0.056366,0.032108,79.043999,9.335540,6.735732,0.900252,68.039864,7.951601
0.111940,0.092802,0.056366,0.032108,79.043999,9.335540,6.735732,0.900252,68.039864,7.951601
0.111940,0.092802,0.056366,0.032108,79.043999,9.335540,6.735732,0.900252,68.039864,7.951601
0.111940,0.092802,0.056366,0.032108,79.043999,9.335540,6.735732,0.900252,68.039864,7.951601
0.111940,0.092802,0.056366,0.032108,79.043999,9.335540,6.735732,0.900252,68.039864,7.951601
0.102990,0.080586,0.053688,0.028126,78.330002,7.906075,6.715352,0.823054,67.947403,6.818099
0.102990,0.080586,0.053688,0.028126,78.330002,7.906075,6.715352,0.823054,67.947403,6.818099
0.102990,0.080586,0.053688,0.028126,78.330002,7.906075,6.715352,0.823054,67.947403,6.818099
0.102990,0.080586,0.053688,0.028126,78.330002,7.906075,6.715352,0.823054,67.947403,6.818099
0.102990,0.080586,0.053688,0.028126,78.330002,7.906075,6.715352,0.823054,67.947403,6.818099
0.102990,0.080586,0.053688,0.028126,78.330002,7.906075,6.715352,0.823054,67.947403,6.818099
0.102990,0.080586,0.053688,0.028126,78.330002,7.906075,6.715352,0.823054,67.947403,6.818099
