t,I,S,R
28.2,0.00196907,0.24256,999.755
28.3,0.00187205,0.24256,999.756
28.4,0.00177981,0.24256,999.756
28.5,0.00169212,0.242559,999.756
28.6,0.00160875,0.242559,999.756
28.7,0.00152948,0.242559,999.756
28.8,0.00145413,0.242559,999.756
28.9,0.00138248,0.242559,999.756
29,0.00131436,0.242559,999.756
29.1,0.0012496,0.242558,999.756
29.2,0.00118803,0.242558,999.756
29.3,0.0011295,0.242558,999.756
29.4,0.00107385,0.242558,999.756
29.5,0.00102094,0.242558,999.756
29.6,0.000970636,0.242558,999.756
29.7,0.000922812,0.242558,999.757
29.8,0.000877344,0.242558,999.757
29.9,0.000834116,0.242558,999.757
30,0.000793019,0.242558,999.757
30.1,0.000753946,0.242558,999.757
30.2,0.000716798,0.242557,999.757
30.3,0.000681481,0.242557,999.757
30.4,0.000647904,0.242557,999.757
30.5,0.000615981,0.242557,999.757
30.6,0.000585631,0.242557,999.757
30.7,0.000556776,0.242557,999.757
30.8,0.000529344,0.242557,999.757
30.9,0.000503262,0.242557,999.757
31,0.000478466,0.242557,999.757
31.1,0.000454892,0.242557,999.757
31.2,0.000432479,0.242557,999.757
31.3,0.00041117,0.242557,999.757
31.4,0.000390911,0.242557,999.757
31.5,0.000371651,0.242557,999.757
31.6,0.000353339,0.242557,999.757
31.7,0.00033593,0.242557,999.757
31.8,0.000319378,0.242557,999.757
31.9,0.000303642,0.242557,999.757
32,0.000288682,0.242557,999.757
32.1,0.000274458,0.242557,999.757
32.2,0.000260935,0.242557,999.757
32.3,0.000248079,0.242557,999.757
32.4,0.000235856,0.242556,999.757
32.5,0.000224235,0.242556,999.757
32.6,0.000213187,0.242556,999.757
32.7,0.000202683,0.242556,999.757
32.8,0.000192696,0.242556,999.757
32.9,0.000183202,0.242556,999.757
33,0.000174175,0.242556,999.757
33.1,0.000165594,0.242556,999.757
33.2,0.000157435,0.242556,999.757
33.3,0.000149678,0.242556,999.757
33.4,0.000142303,0.242556,999.757
33.5,0.000135292,0.242556,999.757
33.6,0.000128626,0.242556,999.757
33.7,0.000122288,0.242556,999.757
33.8,0.000116263,0.242556,999.757
33.9,0.000110535,0.242556,999.757
34,0.000105088,0.242556,999.757
34.1,9.99106e-05,0.242556,999.757
34.2,9.49879e-05,0.242556,999.757
34.3,9.03078e-05,0.242556,999.757
34.4,8.58582e-05,0.242556,999.757
34.5,8.16279e-05,0.242556,999.757
34.6,7.7606e-05,0.242556,999.757
34.7,7.37823e-05,0.242556,999.757
34.8,7.0147e-05,0.242556,999.757
34.9,6.66908e-05,0.242556,999.757
35,6.34049e-05,0.242556,999.757
35.1,6.02809e-05,0.242556,999.757
35.2,5.73108e-05,0.242556,999.757
35.3,5.4487e-05,0.242556,999.757
35.4,5.18024e-05,0.242556,999.757
35.5,4.925e-05,0.242556,999.757
35.6,4.68235e-05,0.242556,999.757
35.7,4.45164e-05,0.242556,999.757
35.8,4.23231e-05,0.242556,999.757
35.9,4.02378e-05,0.242556,999.757
36,3.82552e-05,0.242556,999.757
36.1,3.63703e-05,0.242556,999.757
36.2,3.45783e-05,0.242556,999.757
36.3,3.28746e-05,0.242556,999.757
36.4,3.12549e-05,0.242556,999.757
